method,source,source_label,source_role,target,target_label,target_role,rank,score,source_context,target_context
rrf,iTE:P1109:blocking,Inability of ions to cross the doped P3HT–metallic contact interface,mechanism_process,iTE:P1801:mn2,Accumulation of Mn2+ near the interface,state_structure,10,0.015384615384615385,"Though continuous operation reduced the output power due to inability of the ions to pass through the interface between doped P3HT and metallic contact, yet the generated voltage was found to be quite stable over a period of 1 h under load.","In contrast, the magnetic dead layer of 5 unit cell in proximity to the interface is found to be accompanied with the accumulation of Mn2+ induced by electronic reconstruction."
rrf,iTE:P1187:n20,Thermal conductivities of vacancy-containing BiCuOSe,quantity,iTE:P1187:n22,zT of vacancy-containing BiCuOSe,performance_function,1,0.03278688524590164,"Introduction of vacancies (Bi and O) in BiCuOSe lead to higher thermal conductivities and lower Seebeck coefficients, and result in adverse effect on zT.","Introduction of vacancies (Bi and O) in BiCuOSe lead to higher thermal conductivities and lower Seebeck coefficients, and result in adverse effect on zT."
rrf,iTE:P1187:n20,Thermal conductivities of vacancy-containing BiCuOSe,quantity,iTE:P1187:n21,Seebeck coefficients of vacancy-containing BiCuOSe,quantity,2,0.03225806451612903,"Introduction of vacancies (Bi and O) in BiCuOSe lead to higher thermal conductivities and lower Seebeck coefficients, and result in adverse effect on zT.","Introduction of vacancies (Bi and O) in BiCuOSe lead to higher thermal conductivities and lower Seebeck coefficients, and result in adverse effect on zT."
rrf,iTE:P1187:n20,Thermal conductivities of vacancy-containing BiCuOSe,quantity,iTE:P1187:n19,Introduction of Bi and O vacancies in BiCuOSe,design_strategy,3,0.015873015873015872,"Introduction of vacancies (Bi and O) in BiCuOSe lead to higher thermal conductivities and lower Seebeck coefficients, and result in adverse effect on zT.","Introduction of vacancies (Bi and O) in BiCuOSe lead to higher thermal conductivities and lower Seebeck coefficients, and result in adverse effect on zT."
rrf,iTE:P1187:n20,Thermal conductivities of vacancy-containing BiCuOSe,quantity,iTE:P1428:ultra,Ultralow thermal conductivities,quantity,4,0.015873015873015872,"Introduction of vacancies (Bi and O) in BiCuOSe lead to higher thermal conductivities and lower Seebeck coefficients, and result in adverse effect on zT.","Due to large Gru??neisen parameters caused by strong phonon anharmonicity, ultralow thermal conductivities of LaCuOS, LaCuOSe, and LaCuOTe are found to be 2.58, 2.20, and 1.90 W/m K at 300 K, respectively."
rrf,iTE:P1187:n20,Thermal conductivities of vacancy-containing BiCuOSe,quantity,iTE:P0710:k,Reduced lattice thermal conductivities,quantity,5,0.015625,"Introduction of vacancies (Bi and O) in BiCuOSe lead to higher thermal conductivities and lower Seebeck coefficients, and result in adverse effect on zT.","The improved Seebeck coefficients and power factors, together with the reduced lattice thermal conductivities, imply that the partial introduction of more ionic dopants in Mg3Sb2 is a general solution for its n-type TE performance."
rrf,iTE:P1187:n20,Thermal conductivities of vacancy-containing BiCuOSe,quantity,iTE:P1187:n16,Total thermal conductivity,quantity,6,0.015625,"Introduction of vacancies (Bi and O) in BiCuOSe lead to higher thermal conductivities and lower Seebeck coefficients, and result in adverse effect on zT.",Total and lattice thermal conductivity of Bi0.96CuSeO is higher than BiCuSeO as well as Bi0.96CuSeO0.98.
rrf,iTE:P1187:n20,Thermal conductivities of vacancy-containing BiCuOSe,quantity,iTE:P1187:n17,Lattice thermal conductivity,quantity,7,0.015384615384615385,"Introduction of vacancies (Bi and O) in BiCuOSe lead to higher thermal conductivities and lower Seebeck coefficients, and result in adverse effect on zT.",Total and lattice thermal conductivity of Bi0.96CuSeO is higher than BiCuSeO as well as Bi0.96CuSeO0.98.
rrf,iTE:P1187:n20,Thermal conductivities of vacancy-containing BiCuOSe,quantity,iTE:P1297:tune,Individual tuning of thermal and ionic conductivities,design_strategy,8,0.015384615384615385,"Introduction of vacancies (Bi and O) in BiCuOSe lead to higher thermal conductivities and lower Seebeck coefficients, and result in adverse effect on zT.",We furthermore show that thermal and ionic conductivities in all three compounds are independent of each other and can likely be tuned individually.
rrf,iTE:P1187:n20,Thermal conductivities of vacancy-containing BiCuOSe,quantity,iTE:P1041:kfree,Thermal conductivity of vacancy-free compounds,quantity,9,0.015151515151515152,"Introduction of vacancies (Bi and O) in BiCuOSe lead to higher thermal conductivities and lower Seebeck coefficients, and result in adverse effect on zT.","Further numerical analyses using fictitious physical parameters reveal that, with increasing ionic radius, the two-dimensionality of the phonons in the CoO2 layers, which are responsible for overall thermal conductivity, is enhanced, resulting in lower thermal conductivity in vacancy-free compounds as well as ineffectiveness of alkali-metal vacancies in lowering thermal conductivity."
rrf,iTE:P1187:n20,Thermal conductivities of vacancy-containing BiCuOSe,quantity,iTE:P1456:k,Improved thermal conductivity,quantity,10,0.015151515151515152,"Introduction of vacancies (Bi and O) in BiCuOSe lead to higher thermal conductivities and lower Seebeck coefficients, and result in adverse effect on zT.",The Seebeck coefficient (S) and thermal conductivity (kappa) are improved significantly with Bi doping.
rrf,iTE:P1199:gradient,Maintenance of internal temperature gradients,performance_function,iTE:P0474:p2,Maintenance of temperature gradient,performance_function,1,0.032266458495966696,"Among the key performance indicators, the effective thermal conductivity (keff) plays a crucial role in maintaining internal temperature gradients and enhancing overall energy conversion efficiency of thermocells.",The obtained Seebeck coefficients of 2 mV K-1 allow for high power outputs while the polymer matrix maintains the temperature gradient by its low thermal conductivity.
rrf,iTE:P1199:gradient,Maintenance of internal temperature gradients,performance_function,iTE:P1104:gradient,Temperature gradients,condition,2,0.031024531024531024,"Among the key performance indicators, the effective thermal conductivity (keff) plays a crucial role in maintaining internal temperature gradients and enhancing overall energy conversion efficiency of thermocells.","Temperature gradients drive directional ion migration, enabling direct thermal-to-electrical energy conversion and intrinsic self-powering capabilities."
rrf,iTE:P1199:gradient,Maintenance of internal temperature gradients,performance_function,iTE:P1583:b,Substantial temperature gradients,state_structure,3,0.029877369007803793,"Among the key performance indicators, the effective thermal conductivity (keff) plays a crucial role in maintaining internal temperature gradients and enhancing overall energy conversion efficiency of thermocells.","It is shown experimentally, e.g. by thermovoltage measurements, impedance spectroscopy and infrared camera pictures, as well as by finite element modeling that substantial temperature gradients may arise in these experiments."
rrf,iTE:P1199:gradient,Maintenance of internal temperature gradients,performance_function,iTE:P1199:eff,Enhanced overall energy conversion efficiency,performance_function,4,0.01639344262295082,"Among the key performance indicators, the effective thermal conductivity (keff) plays a crucial role in maintaining internal temperature gradients and enhancing overall energy conversion efficiency of thermocells.","Among the key performance indicators, the effective thermal conductivity (keff) plays a crucial role in maintaining internal temperature gradients and enhancing overall energy conversion efficiency of thermocells."
rrf,iTE:P1199:gradient,Maintenance of internal temperature gradients,performance_function,iTE:P0550:g,Temperature gradients,condition,5,0.016129032258064516,"Among the key performance indicators, the effective thermal conductivity (keff) plays a crucial role in maintaining internal temperature gradients and enhancing overall energy conversion efficiency of thermocells.",Two competing mechanisms driving charge transport by temperature gradients are identified.
rrf,iTE:P1199:gradient,Maintenance of internal temperature gradients,performance_function,iTE:P1199:k,Effective thermal conductivity of ionic thermocells,quantity,6,0.016129032258064516,"Among the key performance indicators, the effective thermal conductivity (keff) plays a crucial role in maintaining internal temperature gradients and enhancing overall energy conversion efficiency of thermocells.","Among the key performance indicators, the effective thermal conductivity (keff) plays a crucial role in maintaining internal temperature gradients and enhancing overall energy conversion efficiency of thermocells."
rrf,iTE:P1199:gradient,Maintenance of internal temperature gradients,performance_function,iTE:P0771:flow,Huge heat flow required to impose a large temperature gradient,quantity,7,0.015625,"Among the key performance indicators, the effective thermal conductivity (keff) plays a crucial role in maintaining internal temperature gradients and enhancing overall energy conversion efficiency of thermocells.",The main difficulty of thermoelectric energy harvesting is imposing a large temperature gradient.
rrf,iTE:P1199:gradient,Maintenance of internal temperature gradients,performance_function,iTE:P0821:grad,Sustained temperature gradients,state_structure,8,0.015625,"Among the key performance indicators, the effective thermal conductivity (keff) plays a crucial role in maintaining internal temperature gradients and enhancing overall energy conversion efficiency of thermocells.",Copper slag sand additionally lowers thermal conductivity to sustain temperature gradients and introduces Fe-rich interfaces that intensify interfacial polarization and provide electronically assisted transport pathways.
rrf,iTE:P1199:gradient,Maintenance of internal temperature gradients,performance_function,iTE:P0433:grad,Temperature gradient,condition,9,0.015384615384615385,"Among the key performance indicators, the effective thermal conductivity (keff) plays a crucial role in maintaining internal temperature gradients and enhancing overall energy conversion efficiency of thermocells.","By leveraging the latent heat buffering of composite phase-change materials and temperature gradient--driven ionic thermoelectric techniques, this work reports an integrated system combining electronic thermal management with ionic thermoelectric energy conversion."
rrf,iTE:P1199:gradient,Maintenance of internal temperature gradients,performance_function,iTE:P1046:n4,STEG internal temperature difference,quantity,10,0.015151515151515152,"Among the key performance indicators, the effective thermal conductivity (keff) plays a crucial role in maintaining internal temperature gradients and enhancing overall energy conversion efficiency of thermocells.","Herein, we reported a novel strategy for employing spinel-type Cu 1.5 Mn 1.5 O 4 PTC coating to adorn conventional TEG to construct the solar-thermoelectric generator (STEG) which exhibited excellent solar-thermoelectric conversion capability, and then integrating the STEG in series with a supercapacitor composed of synthetic ionic liquid electrolytes and carbon electrodes to fulfill the conversion and storage of solar-thermal energy into electrical energy."
