article_role,assertion,claim_id,claim_scope,conditions,context_quotes,decision_source,doi,domain,evidence_spans,id,joint_factor_local_resolution,joint_factor_raw_values,joint_factors,modality,modality_evidence,modality_spans,note,object,object_id,object_role,paper_id,paper_input_hash,paper_title,predicate,quote,relation_id,review_reason,review_status,scope,source,status,subject,subject_id,subject_role,target,year
research,author_claim,iTE:P1587:r004,own_work,Extreme hydrostatic compression; DFT.,"[""Our results reveal that MgAu2F8 undergoes a remarkable transformation from a wide-bandgap semiconductor at ambient conditions to a highly reflective, optically anisotropic, and metallic state under extreme compression. ""]","{""run"":""full_extraction_v1"",""action"":""unchanged""}",10.32604/cmc.2026.079045,iTE,"[{""start"":370,""end"":650},{""start"":650,""end"":869}]",r004,,,[],computational,"[""In this work, we present the first comprehensive density functional theory (DFT) investigation of the rare and formerly unreported MgAu2F8 complex metal fluoride, systematically revealing its electronic, optical, and thermoelectric properties under varying hydrostatic pressures. ""]","[{""start"":370,""end"":650}]",,Optical anisotropy,P1587:f,descriptor,P1587,0c1aa9576dab7ff14f7be9d698eeeff67360ec32ac0ae7f26f80da1df5a3dbfe,"Revealing the Electronic, Optical, and Thermoelectrical Properties of MgAu2F8 through DFT Calculations",exhibits,"In this work, we present the first comprehensive density functional theory (DFT) investigation of the rare and formerly unreported MgAu2F8 complex metal fluoride, systematically revealing its electronic, optical, and thermoelectric properties under varying hydrostatic pressures. ",P1587:r004,,not_targeted_by_full_audit_v1,intrinsic_material_mechanism,iTE:C9bcd2b2b29e997,accepted,MgAu2F8,P1587:a,material_entity,iTE:Cb411653cf7c9a6,2026
research,author_claim,iTE:P1587:r005,own_work,MgAu2F8; DFT.,"[""Pressure-induced band gap narrowing, enhanced optical absorption, and dramatic increases in electrical and thermal conductivities are observed, highlighting the material's extraordinary sensitivity to external stimuli. ""]","{""run"":""full_extraction_v1"",""action"":""unchanged""}",10.32604/cmc.2026.079045,iTE,"[{""start"":370,""end"":650},{""start"":869,""end"":1088}]",r005,,,[],computational,"[""In this work, we present the first comprehensive density functional theory (DFT) investigation of the rare and formerly unreported MgAu2F8 complex metal fluoride, systematically revealing its electronic, optical, and thermoelectric properties under varying hydrostatic pressures. ""]","[{""start"":370,""end"":650}]",,Band gap,P1587:h,quantity,P1587,0c1aa9576dab7ff14f7be9d698eeeff67360ec32ac0ae7f26f80da1df5a3dbfe,"Revealing the Electronic, Optical, and Thermoelectrical Properties of MgAu2F8 through DFT Calculations",narrows,"In this work, we present the first comprehensive density functional theory (DFT) investigation of the rare and formerly unreported MgAu2F8 complex metal fluoride, systematically revealing its electronic, optical, and thermoelectric properties under varying hydrostatic pressures. ",P1587:r005,,not_targeted_by_full_audit_v1,intrinsic_material_mechanism,iTE:C83de5fcb1e3823,accepted,Increasing hydrostatic pressure,P1587:g,condition,iTE:Cef2065010f1be7,2026
research,author_claim,iTE:P1587:r006,own_work,MgAu2F8; DFT.,"[""Pressure-induced band gap narrowing, enhanced optical absorption, and dramatic increases in electrical and thermal conductivities are observed, highlighting the material's extraordinary sensitivity to external stimuli. ""]","{""run"":""full_extraction_v1"",""action"":""unchanged""}",10.32604/cmc.2026.079045,iTE,"[{""start"":370,""end"":650},{""start"":869,""end"":1088}]",r006,,,[],computational,"[""In this work, we present the first comprehensive density functional theory (DFT) investigation of the rare and formerly unreported MgAu2F8 complex metal fluoride, systematically revealing its electronic, optical, and thermoelectric properties under varying hydrostatic pressures. ""]","[{""start"":370,""end"":650}]",,Optical absorption,P1587:i,performance_function,P1587,0c1aa9576dab7ff14f7be9d698eeeff67360ec32ac0ae7f26f80da1df5a3dbfe,"Revealing the Electronic, Optical, and Thermoelectrical Properties of MgAu2F8 through DFT Calculations",enhances,"In this work, we present the first comprehensive density functional theory (DFT) investigation of the rare and formerly unreported MgAu2F8 complex metal fluoride, systematically revealing its electronic, optical, and thermoelectric properties under varying hydrostatic pressures. ",P1587:r006,,not_targeted_by_full_audit_v1,intrinsic_material_mechanism,iTE:C83de5fcb1e3823,accepted,Increasing hydrostatic pressure,P1587:g,condition,iTE:C6410d245bb78ca,2026
research,author_claim,iTE:P1587:r007,own_work,MgAu2F8; DFT.,"[""Pressure-induced band gap narrowing, enhanced optical absorption, and dramatic increases in electrical and thermal conductivities are observed, highlighting the material's extraordinary sensitivity to external stimuli. ""]","{""run"":""full_extraction_v1"",""action"":""unchanged""}",10.32604/cmc.2026.079045,iTE,"[{""start"":370,""end"":650},{""start"":869,""end"":1088}]",r007,,,[],computational,"[""In this work, we present the first comprehensive density functional theory (DFT) investigation of the rare and formerly unreported MgAu2F8 complex metal fluoride, systematically revealing its electronic, optical, and thermoelectric properties under varying hydrostatic pressures. ""]","[{""start"":370,""end"":650}]",,Electrical conductivity,P1587:j,quantity,P1587,0c1aa9576dab7ff14f7be9d698eeeff67360ec32ac0ae7f26f80da1df5a3dbfe,"Revealing the Electronic, Optical, and Thermoelectrical Properties of MgAu2F8 through DFT Calculations",dramatically increases,"In this work, we present the first comprehensive density functional theory (DFT) investigation of the rare and formerly unreported MgAu2F8 complex metal fluoride, systematically revealing its electronic, optical, and thermoelectric properties under varying hydrostatic pressures. ",P1587:r007,,not_targeted_by_full_audit_v1,intrinsic_material_mechanism,iTE:C83de5fcb1e3823,accepted,Increasing hydrostatic pressure,P1587:g,condition,iTE:C40e4f8edb0bfbe,2026
research,author_claim,iTE:P1587:r008,own_work,MgAu2F8; DFT.,"[""Pressure-induced band gap narrowing, enhanced optical absorption, and dramatic increases in electrical and thermal conductivities are observed, highlighting the material's extraordinary sensitivity to external stimuli. ""]","{""run"":""full_extraction_v1"",""action"":""unchanged""}",10.32604/cmc.2026.079045,iTE,"[{""start"":370,""end"":650},{""start"":869,""end"":1088}]",r008,,,[],computational,"[""In this work, we present the first comprehensive density functional theory (DFT) investigation of the rare and formerly unreported MgAu2F8 complex metal fluoride, systematically revealing its electronic, optical, and thermoelectric properties under varying hydrostatic pressures. ""]","[{""start"":370,""end"":650}]",,Thermal conductivity,P1587:k,quantity,P1587,0c1aa9576dab7ff14f7be9d698eeeff67360ec32ac0ae7f26f80da1df5a3dbfe,"Revealing the Electronic, Optical, and Thermoelectrical Properties of MgAu2F8 through DFT Calculations",dramatically increases,"In this work, we present the first comprehensive density functional theory (DFT) investigation of the rare and formerly unreported MgAu2F8 complex metal fluoride, systematically revealing its electronic, optical, and thermoelectric properties under varying hydrostatic pressures. ",P1587:r008,,not_targeted_by_full_audit_v1,intrinsic_material_mechanism,iTE:C83de5fcb1e3823,accepted,Increasing hydrostatic pressure,P1587:g,condition,iTE:C09b59f3c5138ef,2026
research,hypothesis,iTE:P1587:r009,own_work,Proposed use based on pressure-tunable properties.,[],"{""run"":""full_extraction_v1"",""action"":""unchanged""}",10.32604/cmc.2026.079045,iTE,"[{""start"":1088,""end"":1284}]",r009,,,[],unspecified,[],[],,Optoelectronic applications,P1587:m,application,P1587,0c1aa9576dab7ff14f7be9d698eeeff67360ec32ac0ae7f26f80da1df5a3dbfe,"Revealing the Electronic, Optical, and Thermoelectrical Properties of MgAu2F8 through DFT Calculations",makes MgAu2F8 a candidate for,"The ability to finely tune these properties through pressure engineering positions MgAu2F8 as a promising candidate for advanced optoelectronic, thermoelectric, and pressure-sensing applications. ",P1587:r009,,not_targeted_by_full_audit_v1,application_sensing,iTE:C4c7d41d2b17213,accepted,Pressure engineering,P1587:l,design_strategy,iTE:C62ceb28cd919e5,2026
research,hypothesis,iTE:P1587:r010,own_work,Proposed use based on pressure-tunable properties.,[],"{""run"":""full_extraction_v1"",""action"":""unchanged""}",10.32604/cmc.2026.079045,iTE,"[{""start"":1088,""end"":1284}]",r010,,,[],unspecified,[],[],,Thermoelectric applications,P1587:n,application,P1587,0c1aa9576dab7ff14f7be9d698eeeff67360ec32ac0ae7f26f80da1df5a3dbfe,"Revealing the Electronic, Optical, and Thermoelectrical Properties of MgAu2F8 through DFT Calculations",makes MgAu2F8 a candidate for,"The ability to finely tune these properties through pressure engineering positions MgAu2F8 as a promising candidate for advanced optoelectronic, thermoelectric, and pressure-sensing applications. ",P1587:r010,,not_targeted_by_full_audit_v1,application_sensing,iTE:C4c7d41d2b17213,accepted,Pressure engineering,P1587:l,design_strategy,iTE:C86e0dd88b91b46,2026
research,hypothesis,iTE:P1587:r011,own_work,Proposed use based on pressure-tunable properties.,[],"{""run"":""full_extraction_v1"",""action"":""unchanged""}",10.32604/cmc.2026.079045,iTE,"[{""start"":1088,""end"":1284}]",r011,,,[],unspecified,[],[],,Pressure sensing,P1587:o,application,P1587,0c1aa9576dab7ff14f7be9d698eeeff67360ec32ac0ae7f26f80da1df5a3dbfe,"Revealing the Electronic, Optical, and Thermoelectrical Properties of MgAu2F8 through DFT Calculations",makes MgAu2F8 a candidate for,"The ability to finely tune these properties through pressure engineering positions MgAu2F8 as a promising candidate for advanced optoelectronic, thermoelectric, and pressure-sensing applications. ",P1587:r011,,not_targeted_by_full_audit_v1,application_sensing,iTE:C4c7d41d2b17213,accepted,Pressure engineering,P1587:l,design_strategy,iTE:Ce68884cdeaf236,2026
research,author_claim,iTE:P1588:r001,own_work,HSE hybrid-functional investigation.,"[""Ag-Mg-int-Ag) in the < 111 > direction in the Mg2Si lattice, via strong interactions between donor (interstitial Mg, Mg-int) and acceptor (substitutional Ag) states. ""]","{""run"":""full_extraction_v1"",""action"":""unchanged""}",10.1039/c4tc02120g,iTE,"[{""start"":516,""end"":730},{""start"":730,""end"":896}]",r001,,,[],computational,"[""Using the Heyd-Scuseria-Ernzerhof (HSE) hybrid functional, we find that fundamentally the p-type characteristics of Ag-doped Mg2Si tend to be achieved through linear clustering between Ag and interstitial Mg (i.e. ""]","[{""start"":516,""end"":730}]",,Linear Ag-Mg-int-Ag clusters,P1588:b,state_structure,P1588,3ab9dbfe25c98fe2c77343c6a15e564e55e4d07cd03a27dec790ae5ed374b878,Interplay between Ag and interstitial Mg on the p-type characteristics of Ag-doped Mg2Si: challenges for high hole conductivity,tends to achieve p-type characteristics through,"Using the Heyd-Scuseria-Ernzerhof (HSE) hybrid functional, we find that fundamentally the p-type characteristics of Ag-doped Mg2Si tend to be achieved through linear clustering between Ag and interstitial Mg (i.e. ",P1588:r001,,not_targeted_by_full_audit_v1,intrinsic_material_mechanism,iTE:C0f346e405966fb,accepted,Ag-doped Mg2Si,P1588:a,material_entity,iTE:C74322e8892bd47,2015
research,author_claim,iTE:P1588:r002,own_work,HSE hybrid-functional investigation of Ag-doped Mg2Si.,"[""Ag-Mg-int-Ag) in the < 111 > direction in the Mg2Si lattice, via strong interactions between donor (interstitial Mg, Mg-int) and acceptor (substitutional Ag) states. ""]","{""run"":""full_extraction_v1"",""action"":""unchanged""}",10.1039/c4tc02120g,iTE,"[{""start"":516,""end"":730},{""start"":730,""end"":896}]",r002,,,[],computational,"[""Using the Heyd-Scuseria-Ernzerhof (HSE) hybrid functional, we find that fundamentally the p-type characteristics of Ag-doped Mg2Si tend to be achieved through linear clustering between Ag and interstitial Mg (i.e. ""]","[{""start"":516,""end"":730}]",,<111> direction in the Mg2Si lattice,P1588:c,state_structure,P1588,3ab9dbfe25c98fe2c77343c6a15e564e55e4d07cd03a27dec790ae5ed374b878,Interplay between Ag and interstitial Mg on the p-type characteristics of Ag-doped Mg2Si: challenges for high hole conductivity,is oriented along,"Using the Heyd-Scuseria-Ernzerhof (HSE) hybrid functional, we find that fundamentally the p-type characteristics of Ag-doped Mg2Si tend to be achieved through linear clustering between Ag and interstitial Mg (i.e. ",P1588:r002,,not_targeted_by_full_audit_v1,intrinsic_material_mechanism,iTE:C74322e8892bd47,accepted,Linear Ag-Mg-int-Ag clusters,P1588:b,state_structure,iTE:C88e25a5479b19c,2015
research,author_claim,iTE:P1588:r003,own_work,Interaction with substitutional Ag acceptor states; HSE hybrid functional.,"[""Ag-Mg-int-Ag) in the < 111 > direction in the Mg2Si lattice, via strong interactions between donor (interstitial Mg, Mg-int) and acceptor (substitutional Ag) states. ""]","{""run"":""full_extraction_v1"",""action"":""unchanged""}",10.1039/c4tc02120g,iTE,"[{""start"":516,""end"":730},{""start"":730,""end"":896}]",r003,,,[],computational,"[""Using the Heyd-Scuseria-Ernzerhof (HSE) hybrid functional, we find that fundamentally the p-type characteristics of Ag-doped Mg2Si tend to be achieved through linear clustering between Ag and interstitial Mg (i.e. ""]","[{""start"":516,""end"":730}]",,Interstitial Mg donor states,P1588:e,state_structure,P1588,3ab9dbfe25c98fe2c77343c6a15e564e55e4d07cd03a27dec790ae5ed374b878,Interplay between Ag and interstitial Mg on the p-type characteristics of Ag-doped Mg2Si: challenges for high hole conductivity,couples,"Using the Heyd-Scuseria-Ernzerhof (HSE) hybrid functional, we find that fundamentally the p-type characteristics of Ag-doped Mg2Si tend to be achieved through linear clustering between Ag and interstitial Mg (i.e. ",P1588:r003,,not_targeted_by_full_audit_v1,intrinsic_material_mechanism,iTE:C744a4ec828ea43,accepted,Strong donor-acceptor interactions,P1588:d,interaction,iTE:C9b0fe1dc76a681,2015
