entry_id,paper_id,year,title,doi,role,text,x,y
TG_0307_material,TG_0307,2022,Organic solvent-based thermo-electrochemical cells with an iron(ii/iii) triflate redox couple for use in harvesting low-grade waste heat at 100-200 °C,10.1039/d1se01893k,material,Fe(CF3SO3)2/Fe(CF3SO3)3 iron(ii/iii) triflate redox couple in organic solvents such as DMF,11.708339,5.0670686
TG_0307_mechanism,TG_0307,2022,Organic solvent-based thermo-electrochemical cells with an iron(ii/iii) triflate redox couple for use in harvesting low-grade waste heat at 100-200 °C,10.1039/d1se01893k,mechanism,organic solvent stability and iron triflate redox thermodynamics enable high-temperature low-grade heat harvesting at 100-200 C,15.629413,3.153557
TG_0308_material,TG_0308,2022,Quantitative visualization of ion and thermal distributions in electrolytes during operation of electrochemical devices by Operando phase-contrast X-ray imaging,10.1557/s43578-022-00581-7,material,"electrolytes in lithium-ion, lead-acid, and thermo-electrochemical cells imaged by operando phase-contrast X-ray",12.755506,4.541343
TG_0308_mechanism,TG_0308,2022,Quantitative visualization of ion and thermal distributions in electrolytes during operation of electrochemical devices by Operando phase-contrast X-ray imaging,10.1557/s43578-022-00581-7,mechanism,operando X-ray imaging quantifies ion concentration and thermal distributions during electrochemical and thermocell operation,12.874403,4.205177
TG_0309_material,TG_0309,2022,Polymer Gel with Tunable Conductive Properties: A Material for Thermal Energy Harvesting,10.1021/acsomega.2c05301,material,poly(4-vinyl pyridine)/pyridine proton-conducting gel,14.078162,3.5621939
TG_0309_mechanism,TG_0309,2022,Polymer Gel with Tunable Conductive Properties: A Material for Thermal Energy Harvesting,10.1021/acsomega.2c05301,mechanism,self-protonated hydrogen-bonded polymer complexes enable heat-controlled proton diffusion and thermogalvanic H+ redox charge storage,13.792367,3.0465844
TG_0310_material,TG_0310,2016,The thermoelectrochemistry of lithium-glyme solvate ionic liquids: towards waste heat harvesting,10.1039/c6cp02255c,material,lithium-glyme solvate ionic liquids: Li[NTf2]/tetraglyme mixtures with lithium electrodes,13.349198,4.410066
TG_0310_mechanism,TG_0310,2016,The thermoelectrochemistry of lithium-glyme solvate ionic liquids: towards waste heat harvesting,10.1039/c6cp02255c,mechanism,"hot-side lithium electrodeposition releases glyme from Li-glyme complex cation, producing entropy-driven thermoelectrochemical voltage",13.3428135,4.339257
TG_0311_material,TG_0311,2020,Gas electrodes with nickel based current collectors for molten carbonate electrolyte thermo-electrochemical cells,10.1016/j.jechem.2019.05.001,material,"molten carbonate eutectic (Li,Na)2CO3/MgO electrolyte with CO2/O2 gas electrodes and Ni/NiO/LixNi1-xO current collectors",13.796179,6.02044
TG_0311_mechanism,TG_0311,2020,Gas electrodes with nickel based current collectors for molten carbonate electrolyte thermo-electrochemical cells,10.1016/j.jechem.2019.05.001,mechanism,molten carbonate gas-electrode thermocell converts high-temperature waste heat; NiO provides stable low-cost current collection,13.792483,6.055661
TG_0312_material,TG_0312,2021,Multivoltaic GaSe<SmCl3> clathrate as new hybrid functional nanostructure,10.24425/bpasts.2021.136726,material,GaSe<SmCl3> clathrate hybrid nanostructure,12.904839,5.9349027
TG_0312_mechanism,TG_0312,2021,Multivoltaic GaSe<SmCl3> clathrate as new hybrid functional nanostructure,10.24425/bpasts.2021.136726,mechanism,"magnetic, thermal, and electric fields drive quantum-level energy generation/accumulation without Faradaic reactions",13.603312,1.3510789
TG_0313_material,TG_0313,2016,The study of electrical conductivity and diffusion behavior of water-based and ferro/ferricyanide-electrolyte-based alumina nanofluids,10.1016/j.jcis.2016.02.001,material,water-based alumina nanofluid mixed with potassium ferro/ferricyanide electrolyte and SDS,11.781908,4.32007
TG_0313_mechanism,TG_0313,2016,The study of electrical conductivity and diffusion behavior of water-based and ferro/ferricyanide-electrolyte-based alumina nanofluids,10.1016/j.jcis.2016.02.001,mechanism,alumina nanofluid raises electrical conductivity and shear-induced diffusion while keeping thermal conductivity controlled for thermogalvanic use,12.910664,2.5000274
TG_0314_material,TG_0314,2018,A supramolecular thermocell consisting of ferrocenecarboxylate and β-cyclodextrin that has a negative Seebeck coefficient,10.1038/s41428-018-0061-7,material,ferrocenecarboxylate/ferroceniumcarboxylate supramolecular thermocell with beta-cyclodextrin,15.405313,2.4765873
TG_0314_mechanism,TG_0314,2018,A supramolecular thermocell consisting of ferrocenecarboxylate and β-cyclodextrin that has a negative Seebeck coefficient,10.1038/s41428-018-0061-7,mechanism,beta-cyclodextrin host-guest interaction changes redox entropy and increases negative Seebeck coefficient,15.35736,1.9735819
TG_0315_material,TG_0315,2012,Nitrogen- and Boron-Doped Carbon Nanotube Electrodes in a Thermo-Electrochemical Cell,10.1149/2.043205jes,material,nitrogen- and boron-doped CNT buckypaper electrodes with potassium ferri/ferrocyanide electrolyte,11.545558,3.9066544
TG_0315_mechanism,TG_0315,2012,Nitrogen- and Boron-Doped Carbon Nanotube Electrodes in a Thermo-Electrochemical Cell,10.1149/2.043205jes,mechanism,heteroatom doping increases active surface but potassium-ion accumulation can reduce thermocell short-circuit current,15.126613,0.77836317
TG_0316_material,TG_0316,2018,Modeling a thermocell with proton exchange membrane and hydrogen electrodes,10.1016/j.ijhydene.2018.09.007,material,PEM thermocell with hydrogen gas electrodes,14.000184,6.279172
TG_0316_mechanism,TG_0316,2018,Modeling a thermocell with proton exchange membrane and hydrogen electrodes,10.1016/j.ijhydene.2018.09.007,mechanism,non-equilibrium thermodynamic model predicts proton/electrode transport-driven Seebeck voltage in H2 PEM thermocell,14.283933,2.362184
TG_0317_material,TG_0317,2018,Electrochemical way of converting low-grade heat energy into electricity based on crystalline hydrate melting and crystallization,10.1016/j.ijheatmasstransfer.2018.01.126,material,concentration galvanic cell driven by crystalline hydrate melting/crystallization,13.052023,3.4517288
TG_0317_mechanism,TG_0317,2018,Electrochemical way of converting low-grade heat energy into electricity based on crystalline hydrate melting and crystallization,10.1016/j.ijheatmasstransfer.2018.01.126,mechanism,temperature-dependent hydrate phase change creates concentration differences that are converted to electricity in a galvanic cell,13.089665,1.2151647
TG_0318_material,TG_0318,2017,Influence of Electrode Gas Flow Rate and Solid Oxide Ratio in Electrolyte on the Seebeck Coefficient of Molten Carbonate Thermocell,10.1149/2.0391708jes,material,"molten carbonate eutectic (Li,Na)2CO3 with MgO and CO2/O2 gas electrodes",13.823164,6.0685844
TG_0318_mechanism,TG_0318,2017,Influence of Electrode Gas Flow Rate and Solid Oxide Ratio in Electrolyte on the Seebeck Coefficient of Molten Carbonate Thermocell,10.1149/2.0391708jes,mechanism,solid oxide ratio and gas flow tune electrode-interface chemistry and Seebeck coefficient of molten carbonate thermocells,14.814151,1.9401487
TG_0319_material,TG_0319,2017,Analytical Study and Experimental Validation of Copper II Sulfate and Potassium Ferri/Ferrocyanide Thermocells Using Onsager Flux Equations,10.1115/1.4036045,material,aqueous CuSO4 and potassium ferri/ferrocyanide thermocells with multiple electrode materials,11.501864,3.7872453
TG_0319_mechanism,TG_0319,2017,Analytical Study and Experimental Validation of Copper II Sulfate and Potassium Ferri/Ferrocyanide Thermocells Using Onsager Flux Equations,10.1115/1.4036045,mechanism,"Onsager flux transport matrices predict Seebeck coefficient, current, power, and efficiency across electrolyte/electrode/spacing conditions",14.718009,1.5694449
TG_0320_material,TG_0320,2018,High Efficiency Graphene Coated Copper Based Thermocells Connected in Series,10.3389/fphy.2018.00035,material,graphene-coated copper thermocells connected in series,14.199497,6.718599
TG_0320_mechanism,TG_0320,2018,High Efficiency Graphene Coated Copper Based Thermocells Connected in Series,10.3389/fphy.2018.00035,mechanism,"graphene-coated Cu electrodes reduce mass/ion transfer resistance, raising thermal energy harvesting efficiency but mild Cu corrosion occurs",14.563851,0.5455802
TG_0321_material,TG_0321,2018,Effect of a Time-Dependent Magnetic Field on the Corrosion of Nickel-Aluminum Bronze,10.5006/2604,material,nickel-aluminum bronze in 3.5 wt% NaCl under time-dependent magnetic field,13.56264,0.7528908
TG_0321_mechanism,TG_0321,2018,Effect of a Time-Dependent Magnetic Field on the Corrosion of Nickel-Aluminum Bronze,10.5006/2604,mechanism,eddy-current Joule heating raises local temperature and accelerates anodic corrosion in chloride media,12.286512,0.51230824
TG_0322_material,TG_0322,2018,Potential-pH Diagrams of Iron in Concentrated Aqueous LiBr Solutions at 25°C,10.5006/2865,material,iron in concentrated aqueous LiBr solutions,11.460858,5.598733
TG_0322_mechanism,TG_0322,2018,Potential-pH Diagrams of Iron in Concentrated Aqueous LiBr Solutions at 25°C,10.5006/2865,mechanism,LiBr concentration stabilizes FeBr2/FeBr3 aqueous species and expands iron corrosion region in potential-pH space,11.538609,5.3484907
TG_0323_material,TG_0323,2017,Sub-zero temperature thermo-electrochemical energy harvesting system using a self-heating negative temperature coefficient CNT-vanadium oxide cathode,10.1007/s10800-016-1010-9,material,CNT-vanadium oxide negative-temperature-coefficient self-heating cathode thermo-electrochemical cell,12.663434,4.5013847
TG_0323_mechanism,TG_0323,2017,Sub-zero temperature thermo-electrochemical energy harvesting system using a self-heating negative temperature coefficient CNT-vanadium oxide cathode,10.1007/s10800-016-1010-9,mechanism,Joule self-heating creates in situ subzero temperature difference and Faradaic redox conversion,12.505,1.3162589
TG_0324_material,TG_0324,2016,Flexible thermo-electrochemical cells using Iodolyte HI-30 for conversion of low-grade heat to electrical energy,10.1039/c6ra15884f,material,flexible carbon/Iodolyte HI-30/carbon thermo-electrochemical cell with iodide/triiodide in acetonitrile,12.338036,5.038986
TG_0324_mechanism,TG_0324,2016,Flexible thermo-electrochemical cells using Iodolyte HI-30 for conversion of low-grade heat to electrical energy,10.1039/c6ra15884f,mechanism,I-/I3- redox in flexible polymer tube converts low-grade heat gradients into voltage/current,15.340206,3.2339587
TG_0325_material,TG_0325,2013,Corrosion of carbon steel in concentrated LiNO3 solution at high temperature,10.1016/j.corsci.2013.05.001,material,carbon steel in concentrated LiNO3 with Li2CrO4 inhibitor,11.560284,5.6581864
TG_0325_mechanism,TG_0325,2013,Corrosion of carbon steel in concentrated LiNO3 solution at high temperature,10.1016/j.corsci.2013.05.001,mechanism,temperature/pH increase corrosion while Li2CrO4 forms Cr2O3/Fe oxide passive layer suppressing corrosion,12.196539,0.52678275
TG_0326_material,TG_0326,2015,Corrosion of Aluminium in Concentrated LiNO3 Solution at High Temperature,,material,aluminium in concentrated LiNO3 with Li2CrO4 inhibitor,11.47939,5.45639
TG_0326_mechanism,TG_0326,2015,Corrosion of Aluminium in Concentrated LiNO3 Solution at High Temperature,,mechanism,temperature and pH accelerate aluminium corrosion; Li2CrO4 promotes compact Al(OH)3/Cr2O3 passive film,12.191085,0.54208946
TG_0327_material,TG_0327,1998,Effect of non-graphitized carbon electrodes on the electrochemical characteristics of a thermocell with a Br2/Br- redox couple,10.1016/S0378-7753(97)02676-1,material,Br2/Br- thermocell with KBr electrolyte and Maxsorb non-graphitized carbon electrodes,13.854841,6.2667584
TG_0327_mechanism,TG_0327,1998,Effect of non-graphitized carbon electrodes on the electrochemical characteristics of a thermocell with a Br2/Br- redox couple,10.1016/S0378-7753(97)02676-1,mechanism,"high-surface-area Maxsorb improves bromine/bromide thermocell voltage, current density, and long-term electrode polarization",14.996893,0.9194302
TG_0328_material,TG_0328,1998,Study of the Cu|Cu(NO3)2•H2O|Cu electrochemical thermocouple at low temperatures,10.1016/S0022-0728(98)00113-2,material,nonisothermal Cu/Cu(NO3)2.H2O/Cu electrochemical thermocouple,13.417347,4.909225
TG_0328_mechanism,TG_0328,1998,Study of the Cu|Cu(NO3)2•H2O|Cu electrochemical thermocouple at low temperatures,10.1016/S0022-0728(98)00113-2,mechanism,temperature and freezing-induced cupric nitrate concentration changes jointly determine thermo-emf and concentration potential,13.689376,1.4762931
TG_0329_material,TG_0329,2008,Near-Surface External-Casing Corrosion in Alaska: Cause and Mitigation,10.2118/100432-PA,material,Alaska external casing steel/cement/water corrosion cell with oxygenated water and cement-leached salts,14.341073,5.5217
TG_0329_mechanism,TG_0329,2008,Near-Surface External-Casing Corrosion in Alaska: Cause and Mitigation,10.2118/100432-PA,mechanism,"low-resistance electrolyte, oxygen replenishment, elevated casing temperature, and temperature gradient create electrochemical/thermogalvanic corrosion",12.385193,1.107142
TG_0330_material,TG_0330,1994,GENERATING PERFORMANCE OF THERMOCHARGEABLE GALVANIC CELL USING A REDOX COUPLE OF [FE(CN)(6)](4-/3-),,material,thermochargeable galvanic cell with [Fe(CN)6]3-/4- redox couple and ion-exchange membrane,14.881939,6.448938
TG_0330_mechanism,TG_0330,1994,GENERATING PERFORMANCE OF THERMOCHARGEABLE GALVANIC CELL USING A REDOX COUPLE OF [FE(CN)(6)](4-/3-),,mechanism,"temperature-gradient redox reactions build ferri/ferrocyanide concentration differences across membrane, storing energy for discharge after cooling",12.723699,1.9513447
