node_id,node_type,label,evidence_status,year,doi,discovery_status
insight:INSIGHT_A22F936820,iTE_insight,"electron diffraction plus DFT quantifies ionic charge distribution Mg2^1.45+Si^2.9-, clarifying valence-electron structure",U_unresolved_or_outside,2012.0,10.1016/j.actamat.2011.11.006,retained_inventory_requires_scope_or_study_type_review
insight:INSIGHT_F66766CFA2,iTE_insight,sulfur reduces vanadium valence and increases V ion pairs,D_cross_domain_inspiration,2021.0,10.1007/s10854-020-05115-7,retained_inventory_not_auto_translated
insight:INSIGHT_F5CD4AD536,iTE_insight,thermopower-derived reduced-ion fraction correlates with small-polaron/variable-range hopping conductivity,D_cross_domain_inspiration,2021.0,10.1007/s10854-020-05115-7,retained_inventory_not_auto_translated
insight:INSIGHT_2EDC2C2B97,iTE_insight,Te deposition precedes binary/ternary codeposition; cathodic potential/current pulses control BiSbTe film formation and Seebeck behavior,U_unresolved_or_outside,2010.0,10.1007/s11664-009-1006-x,retained_inventory_requires_scope_or_study_type_review
insight:INSIGHT_A6439807B6,iTE_insight,electronic n/p conduction depends on oxygen fugacity through oxygen-vacancy defect chemistry,U_unresolved_or_outside,1994.0,10.1143/jjap.33.5471,retained_inventory_requires_scope_or_study_type_review
insight:INSIGHT_C02B77256D,iTE_insight,no ionic conductivity is observed,U_unresolved_or_outside,1994.0,10.1143/jjap.33.5471,retained_inventory_requires_scope_or_study_type_review
insight:INSIGHT_AB8F1B211B,iTE_insight,rare-earth ionic radius lowers resistivity and Seebeck coefficient,U_unresolved_or_outside,2000.0,10.1039/b003964k,retained_inventory_requires_scope_or_study_type_review
insight:INSIGHT_3A93875AEC,iTE_insight,Pr variant gives best low-temperature figure of merit before thermal/electronic losses rise,U_unresolved_or_outside,2000.0,10.1039/b003964k,retained_inventory_requires_scope_or_study_type_review
insight:INSIGHT_8D87434F4D,iTE_insight,"weak covalent, partially ionic, and metavalent bonds plus Pn lone pairs suppress lattice thermal conductivity while high band degeneracy boosts power factor",U_unresolved_or_outside,2021.0,10.1021/acs.chemmater.1c03318,retained_inventory_requires_scope_or_study_type_review
insight:INSIGHT_7D6EAFCCC8,iTE_insight,dominant ionic bonding and Nb/Ta d-state electronic structures determine optical response and carrier/defect-sensitive thermoelectric coefficients,U_unresolved_or_outside,2014.0,10.1166/sam.2014.1931,retained_inventory_requires_scope_or_study_type_review
insight:INSIGHT_05C999B466,iTE_insight,"mobile topological domain boundaries carry confined charge transport through spin-soliton-supported currents, enabling possible thermoelectric effects",C_adjacent_enabling_evidence,2019.0,10.1126/sciadv.aax8720,eligible_for_complementarity_rules
insight:INSIGHT_F697C0A6E4,iTE_insight,"ionic Li-N/Li-Mg/Li-Zn bonding, direct band gaps, phonon scattering rates, group velocities, and temperature-dependent lattice thermal conductivity determine high-temperature ZT",U_unresolved_or_outside,2023.0,10.1016/j.ssc.2023.115156,retained_inventory_requires_scope_or_study_type_review
insight:INSIGHT_12B14D4D02,iTE_insight,interface atomic rearrangement forms Sb-Ni/Co-Ni bonds and weakens Co-Sb bonds,U_unresolved_or_outside,2025.0,10.1007/s40195-025-01830-4,retained_inventory_requires_scope_or_study_type_review
insight:INSIGHT_2F443A55EC,iTE_insight,covalent Sb-Sb and ionic Co-Sb bond softening governs failure,U_unresolved_or_outside,2025.0,10.1007/s40195-025-01830-4,retained_inventory_requires_scope_or_study_type_review
insight:INSIGHT_43CF6F72AA,iTE_insight,photovoltaic effect and photo-generated carriers couple with thermoelectric response to raise output voltage beyond separate PV and TE contributions,U_unresolved_or_outside,2022.0,10.1063/5.0112502,retained_inventory_requires_scope_or_study_type_review
insight:INSIGHT_F4399C6751,iTE_insight,"In+ off-centering, lone-pair electrons, local zinc-blende-like structure, multiscale phonon scattering, and lattice softening suppress thermal conductivity",U_unresolved_or_outside,2022.0,10.1016/j.nanoen.2022.106941,retained_inventory_requires_scope_or_study_type_review
insight:INSIGHT_8DDB3F8F2C,iTE_insight,filler ionic radius and partial void filling enhance rattling phonon scattering,U_unresolved_or_outside,2004.0,10.7498/aps.53.1463,retained_inventory_requires_scope_or_study_type_review
insight:INSIGHT_9154AC820A,iTE_insight,Fe/Ni substitution further reduces lattice thermal conductivity,U_unresolved_or_outside,2004.0,10.7498/aps.53.1463,retained_inventory_requires_scope_or_study_type_review
insight:INSIGHT_1EABF5EE86,iTE_insight,ionic hydrogel provides stretchable transparent Seebeck response and conductivity,A_direct_evidence_ready,2025.0,10.1038/s41467-025-65377-9,eligible_for_complementarity_rules
insight:INSIGHT_3E720AD021,iTE_insight,TE plus triboelectric mechanisms enable recyclable dual-mode temperature/pressure sensing,A_direct_evidence_ready,2025.0,10.1038/s41467-025-65377-9,eligible_for_complementarity_rules
insight:INSIGHT_CECFD887CF,iTE_insight,"ionic bonding, ferromagnetic stability, spin-dependent metallic/semiconducting bands, and UV transitions support high-energy optoelectronic/TE prospects",U_unresolved_or_outside,2025.0,10.1007/s10904-024-03363-2,retained_inventory_requires_scope_or_study_type_review
insight:INSIGHT_02166F1401,iTE_insight,"RE3+ ionic radius affects crystallite/grain size, lattice constant, spin order, magnetization, coercivity, resistivity, and dielectric response",U_unresolved_or_outside,2021.0,10.1007/s10948-020-05688-8,retained_inventory_requires_scope_or_study_type_review
insight:INSIGHT_513BBAC212,iTE_insight,"more electrode layers shorten ion diffusion distance, increase surface area, accelerate ion reaction/recovery, and boost thermal charging and power output",A_direct_evidence_ready,2025.0,10.1002/aenm.202402621,eligible_for_complementarity_rules
insight:INSIGHT_9E3238211C,iTE_insight,"new interfacial bonds with ionic/covalent character control adhesion, electron localization, electrical conductivity, and thermal conductivity",U_unresolved_or_outside,2024.0,10.1016/j.surfin.2024.104152,retained_inventory_requires_scope_or_study_type_review
insight:INSIGHT_2453A66169,iTE_insight,"anion size changes interatomic distances and bond stiffness, tuning cation disorder/superionic transition temperature while acoustic phonons remain largely intact",D_cross_domain_inspiration,2025.0,10.1021/acs.chemmater.5c01384,retained_inventory_not_auto_translated
insight:INSIGHT_A0F24502BC,iTE_insight,Bi silicate conducts by oxygen ions; Pb silicate transports oxygen and protons along oxygen-defect paths depending on atmosphere,U_unresolved_or_outside,2017.0,10.1515/msp-2017-0102,retained_inventory_requires_scope_or_study_type_review
insight:INSIGHT_8F832F07CD,iTE_insight,spontaneous ionic-solution infiltration through 3D graphene generates continuous voltage/current for ambient energy harvesting,C_adjacent_enabling_evidence,2019.0,10.1021/acsami.8b16529,retained_inventory_not_auto_translated
insight:INSIGHT_FC849E4C3B,iTE_insight,"low-barrier Cu+ transport in vdW gaps redistributes ions, modulates phonon scattering, and switches detection between photovoltaic and photo-thermoelectric modes",U_unresolved_or_outside,2025.0,10.1002/smll.202408545,retained_inventory_requires_scope_or_study_type_review
insight:INSIGHT_544CE90921,iTE_insight,"PSS content creates temperature-dependent cation concentration differences and interfacial potential drops, adding electrode-interface thermopower to bulk electrolyte contribution",A_direct_evidence_ready,2021.0,10.1002/aelm.202100506,eligible_for_complementarity_rules
insight:INSIGHT_A76FC6EAC7,iTE_insight,"selective anharmonic framework phonons control intercluster Cu diffusion, while damped Cu vibrational modes and ion-phonon correlations produce ultralow thermal conductivity",D_cross_domain_inspiration,2022.0,10.1002/aenm.202200596,retained_inventory_not_auto_translated
insight:INSIGHT_EC691088B4,iTE_insight,"ionic Ba-framework bonding plus direct Ba-Au interaction gives p-type conductivity, low lattice thermal conductivity, and tunable Ba-Au-Ge thermoelectric performance",U_unresolved_or_outside,2011.0,10.1021/ic1016559,retained_inventory_requires_scope_or_study_type_review
insight:INSIGHT_81D2BC48BA,iTE_insight,"A-B ionic bonding character and filler rattling govern scattering and thermoelectric transport, but filling alone gives limited improvement unless thermal conductivity falls",U_unresolved_or_outside,2016.0,10.1063/1.4951006,retained_inventory_requires_scope_or_study_type_review
insight:INSIGHT_16FED86AF6,iTE_insight,rare-earth ionic size and atomic disorder tune charge-density-wave transition temperatures and anomalous thermal/thermoelectric transport,C_adjacent_enabling_evidence,2003.0,10.1103/physrevb.67.195101,retained_inventory_not_auto_translated
insight:INSIGHT_A2629D1DCA,iTE_insight,"ionic La-O and covalent Ga/In-O bonds, indirect band gaps, and optical absorption enable optoelectronic and Boltzmann-transport thermoelectric behavior",U_unresolved_or_outside,2025.0,10.1142/s0217984924504645,retained_inventory_requires_scope_or_study_type_review
insight:INSIGHT_571A7AE5D5,iTE_insight,ethanolamine/fatty-acid ionic liquids store/release latent heat and drive thermoelectric-generator voltage in thermal-energy-storage tests,U_unresolved_or_outside,2023.0,10.1038/s41598-023-45549-7,retained_inventory_requires_scope_or_study_type_review
insight:INSIGHT_3B4E279BAF,iTE_insight,"proton dissolution, oxygen vacancies, holes, and oxide/proton heat of transport determine mixed ionic-electronic conduction and thermopower",B_direct_needs_evidence_repair,2000.0,10.1016/s0167-2738(00)00408-2,eligible_for_complementarity_rules
insight:INSIGHT_A0DB897FAF,iTE_insight,"mixed ionic/covalent bonding, spin-polarized electronic structures, acoustic-phonon heat flow, and carrier concentration determine spintronic and TE performance",U_unresolved_or_outside,2023.0,10.1016/j.mssp.2022.107233,retained_inventory_requires_scope_or_study_type_review
insight:INSIGHT_DD2DDBF62A,iTE_insight,"PIL polarity controls ion infiltration versus electric-double-layer doping, tuning carrier distribution, onset voltage, and mobility",U_unresolved_or_outside,2019.0,10.1021/acs.chemmater.9b02803,retained_inventory_requires_scope_or_study_type_review
insight:INSIGHT_2617FA5FA9,iTE_insight,"CuO potential barriers filter low-energy carriers and nanoinclusions scatter phonons, raising Seebeck, power factor, and zT",U_unresolved_or_outside,2024.0,10.1007/s10904-023-02885-5,retained_inventory_requires_scope_or_study_type_review
insight:INSIGHT_4FED00DDAA,iTE_insight,"successive ionic layer adsorption/reaction controls semiconducting CdIn2S4 film structure, optical gap, resistivity, and thermopower",U_unresolved_or_outside,2001.0,,retained_inventory_requires_scope_or_study_type_review
insight:INSIGHT_9CA0BFFA84,iTE_insight,"mixed van der Waals, ionic, and polar-covalent interactions shape electronic transport and low thermal conductivity for high thermoelectric performance",U_unresolved_or_outside,2020.0,10.3390/en13236434,retained_inventory_requires_scope_or_study_type_review
insight:INSIGHT_C23EF274C3,iTE_insight,Pr/Nb dopants and oxygen vacancies with different masses/ionic radii scatter broad phonon spectra while preserving electrical transport,U_unresolved_or_outside,2015.0,10.1021/acs.chemmater.5b00144,retained_inventory_requires_scope_or_study_type_review
insight:INSIGHT_4B9712C7F3,iTE_insight,"off-time current control minimizes Bi3+/Te2-/Se2- ionic gradients, producing dense (110)-oriented films with optimized carrier concentration and power factor",U_unresolved_or_outside,2019.0,10.1016/j.jallcom.2019.01.301,retained_inventory_requires_scope_or_study_type_review
insight:INSIGHT_921C6C9657,iTE_insight,Cu+ short-range hopping through octahedral bridges lowers <111> migration barriers and governs orientation-dependent long-range ion migration,C_adjacent_enabling_evidence,2025.0,10.1021/acs.nanolett.5c00109,retained_inventory_not_auto_translated
insight:INSIGHT_93B336A985,iTE_insight,"asymmetric wetting plus i-TE gel and PPy layer combine moisture wicking, ionic Seebeck output, strain sensing, and fire-warning response",B_direct_needs_evidence_repair,2025.0,10.1039/d4ta08562k,retained_inventory_not_auto_translated
insight:INSIGHT_AB129CFED1,iTE_insight,Ce/Nd filling suppresses FeSb2 and tunes carrier concentration,U_unresolved_or_outside,2018.0,10.3365/kjmm.2018.56.6.465,retained_inventory_requires_scope_or_study_type_review
insight:INSIGHT_575C8AD991,iTE_insight,comparable Ce/Nd masses/radii limit lattice-thermal-conductivity change while Co shifts intrinsic conduction,U_unresolved_or_outside,2018.0,10.3365/kjmm.2018.56.6.465,retained_inventory_requires_scope_or_study_type_review
insight:INSIGHT_632D420AFE,iTE_insight,"ionic Mo/Sr-related states, ferromagnetic semiconducting structure, p-type Seebeck, high power factor, and low lattice thermal conductivity support TE/spintronic use",U_unresolved_or_outside,2025.0,10.1016/j.ssc.2024.115763,retained_inventory_requires_scope_or_study_type_review
insight:INSIGHT_6CD58CCFCE,iTE_insight,large Na+ ionic radius limits solid-solution stability,U_unresolved_or_outside,2019.0,10.1016/j.jallcom.2019.07.247,retained_inventory_requires_scope_or_study_type_review
insight:INSIGHT_AE3BE5E66F,iTE_insight,increasing GeTe content raises Seebeck while low conductivity constrains TE performance,U_unresolved_or_outside,2019.0,10.1016/j.jallcom.2019.07.247,retained_inventory_requires_scope_or_study_type_review
insight:INSIGHT_9D5CB48FFF,iTE_insight,ionic/covalent Zintl bonding and Ca surface stoichiometry drive surface reconstruction through formation/breaking of covalent bonds,U_unresolved_or_outside,2021.0,10.1016/j.susc.2021.121918,retained_inventory_requires_scope_or_study_type_review
insight:INSIGHT_2C84A01DA0,iTE_insight,EDOT-derivative free-standing film provides electrochemical capacitance and modest electronic thermoelectric response,U_unresolved_or_outside,2017.0,10.1016/j.electacta.2016.12.042,retained_inventory_requires_scope_or_study_type_review
insight:INSIGHT_A1AA71BFAF,iTE_insight,additive-dependent morphology and humidity response tune ionic/electronic conduction for thermal harvesting and wearable sensing,C_adjacent_enabling_evidence,2023.0,10.1016/j.cej.2023.147034,eligible_for_complementarity_rules
