projection_group_id,domain,subject_concept_id,object_concept_id,raw_predicate,assertion_type,direction,joint_factor_group,condition_annotation_status,evidence_count,relation_ids,paper_ids,aggregation_status
relation_projection:8bb0ecb86e83e0d03b61,iTE,draft:v2:iTE:f0d0d17155d172cf5d77,draft:v2:iTE:8bdb10c1a52d57157e81,enables as low energy process in doped compounds,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1869:r001""]","[""P1869""]",navigation_only_no_evidence_deduplication
relation_projection:a99903425fa35889f229,iTE,draft:v2:iTE:f1043bc643b1e4b757e1,draft:v2:iTE:003afcf00b040417752e,introduced method for,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P0836:r001""]","[""P0836""]",navigation_only_no_evidence_deduplication
relation_projection:78b39bcb2c7a5f59b806,iTE,draft:v2:iTE:f17a2c46b8e8b9cb1c9e,draft:v2:iTE:5a808e29b07ed6ebcee1,enhances,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1214:r001""]","[""P1214""]",navigation_only_no_evidence_deduplication
relation_projection:2c667fc2baec1102f827,iTE,draft:v2:iTE:f190996f9a42fa83eee7,draft:v2:iTE:11c152f46c58350ed84d,nature controls europium acting as,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1829:r001""]","[""P1829""]",navigation_only_no_evidence_deduplication
relation_projection:38f462a8c4a4e820135f,iTE,draft:v2:iTE:f19730d12b4c4d2bc3f7,draft:v2:iTE:15a68b80b02729040a07,causes at low temperatures,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P0891:r001""]","[""P0891""]",navigation_only_no_evidence_deduplication
relation_projection:e54b2721b777cd6107b5,iTE,draft:v2:iTE:f1a2feeabcd662b7a292,draft:v2:iTE:cb786ff02c6fc4ae1e37,enables,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1202:r001""]","[""P1202""]",navigation_only_no_evidence_deduplication
relation_projection:6fdd8151b6a1d8bce21a,iTE,draft:v2:iTE:f1c65f8fb623ff639c56,draft:v2:iTE:f9da19ad57a99ea0744c,accounts for in first-order transition model,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P0787:r001""]","[""P0787""]",navigation_only_no_evidence_deduplication
relation_projection:75e04c01bfb5a60394de,iTE,draft:v2:iTE:f1d8af3404fa70ce3300,draft:v2:iTE:6aa962676f87f4729b7a,increasing scattering reduces,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1152:r001""]","[""P1152""]",navigation_only_no_evidence_deduplication
relation_projection:d6ac5d1d44ea930a4c9c,iTE,draft:v2:iTE:f1d8af3404fa70ce3300,draft:v2:iTE:6aa962676f87f4729b7a,reduces,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1654:r002""]","[""P1654""]",navigation_only_no_evidence_deduplication
relation_projection:e200545465314fbff9ee,iTE,draft:v2:iTE:f1d8af3404fa70ce3300,draft:v2:iTE:fab2dbf7cdf706ee383a,not dominant contrary to expectation,negated,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1581:r002""]","[""P1581""]",navigation_only_no_evidence_deduplication
relation_projection:6266dfb8e9876c6d5db4,iTE,draft:v2:iTE:f23ca18f8017e4995232,draft:v2:iTE:9671ceaee3d48421f49c,provides up to 80 C,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P0693:r001""]","[""P0693""]",navigation_only_no_evidence_deduplication
relation_projection:ef37c8f7df7acdd70519,iTE,draft:v2:iTE:f2cb38d803a9529120b6,draft:v2:iTE:426ce1d4a6e636a5cb7f,increasing associated with decrease in,association,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1772:r001""]","[""P1772""]",navigation_only_no_evidence_deduplication
relation_projection:3e4e6bfc9b28b542b250,iTE,draft:v2:iTE:f2df419e44dc3b99afee,draft:v2:iTE:2f4da8494d145be4f4d3,exhibits in calculation,association,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1101:r001""]","[""P1101""]",navigation_only_no_evidence_deduplication
relation_projection:a891a52cdfec0f035898,iTE,draft:v2:iTE:f2ea81f21fe0bbdde1dc,draft:v2:iTE:14d6d2a14bb5b94149d7,exhibits within polymer series after N-DMBI doping,association,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1327:r001""]","[""P1327""]",navigation_only_no_evidence_deduplication
relation_projection:9334621e51bb94a8671a,iTE,draft:v2:iTE:f32c9919574c4654be39,draft:v2:iTE:650b51f46d2ca3d68b12,linked to,association,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1628:r001""]","[""P1628""]",navigation_only_no_evidence_deduplication
relation_projection:7c38de6e239dd230fd96,iTE,draft:v2:iTE:f36bae00018d41071cb3,draft:v2:iTE:079c6d52ad5554da9bdd,facilitates,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1677:r001""]","[""P1677""]",navigation_only_no_evidence_deduplication
relation_projection:758cb0e488953b27f518,iTE,draft:v2:iTE:f39d86cd2bbd23e26272,draft:v2:iTE:747c59ef6bb5ece12a64,sustains,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P0353:r002""]","[""P0353""]",navigation_only_no_evidence_deduplication
relation_projection:2b38bc1259bc2a041fbd,iTE,draft:v2:iTE:f39ff50f1f36abfc89b3,draft:v2:iTE:f55a351ee639929fce70,higher than bulk ZnO,association,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1074:r001""]","[""P1074""]",navigation_only_no_evidence_deduplication
relation_projection:6ae48a6ff270b10c8f0d,iTE,draft:v2:iTE:f4021438ede92bf05057,draft:v2:iTE:f1a1074e65f3c43638bd,associated with in authors interpretation,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1330:r001""]","[""P1330""]",navigation_only_no_evidence_deduplication
relation_projection:870bd39cc740fe920dd4,iTE,draft:v2:iTE:f414c5b83c3f8c3829c6,draft:v2:iTE:29ce3aa10bf8aa61b9e2,triggers beyond critical temperature,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P0377:r001""]","[""P0377""]",navigation_only_no_evidence_deduplication
relation_projection:207c1911cafba0b2bbcc,iTE,draft:v2:iTE:f43be674fef757891afc,draft:v2:iTE:842f10d81063755d7f86,weaker scattering increases,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1664:r001""]","[""P1664""]",navigation_only_no_evidence_deduplication
relation_projection:cb6df670f641761ab7a1,iTE,draft:v2:iTE:f4533bb77e491d2d42ce,draft:v2:iTE:ed079050f6cad6c522aa,generates,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1871:r001""]","[""P1871""]",navigation_only_no_evidence_deduplication
relation_projection:6e4d601fc431aa59ebae,iTE,draft:v2:iTE:f485d0339c9caf1a7610,draft:v2:iTE:abab1f0bfafa1959a1f2,increases at high temperature,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P0993:r001""]","[""P0993""]",navigation_only_no_evidence_deduplication
relation_projection:68f538fcb661fe041470,iTE,draft:v2:iTE:f485e3697aa8ec811cb0,draft:v2:iTE:5e02b0d3dabfafadcc59,strongly affects in calculations,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1133:r001""]","[""P1133""]",navigation_only_no_evidence_deduplication
relation_projection:2b996799bff829b99a36,iTE,draft:v2:iTE:f4c431bd729fdf89ddf4,draft:v2:iTE:5867fc2e80976659c227,strongly participates,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1697:r001""]","[""P1697""]",navigation_only_no_evidence_deduplication
relation_projection:e80ebd4e83baa18017b5,iTE,draft:v2:iTE:f4e1a152d3fb944207de,draft:v2:iTE:1538701b08d17e2dbfb9,calculated to be,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P0812:r001""]","[""P0812""]",navigation_only_no_evidence_deduplication
relation_projection:5aa9ded9812c753a4f22,iTE,draft:v2:iTE:f5011a167f5c6c2254af,draft:v2:iTE:a866a67ced0c03cf4bb4,positive correlation,association,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1752:r003""]","[""P1752""]",navigation_only_no_evidence_deduplication
relation_projection:7882272d84e94d497176,iTE,draft:v2:iTE:f5011a167f5c6c2254af,draft:v2:iTE:c90d52a73e721f58f254,positive correlation,association,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1752:r002""]","[""P1752""]",navigation_only_no_evidence_deduplication
relation_projection:522a926b981d24d2fc27,iTE,draft:v2:iTE:f5011a167f5c6c2254af,draft:v2:iTE:ef06ae15b1b91f1ecefa,positive correlation,association,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1752:r001""]","[""P1752""]",navigation_only_no_evidence_deduplication
relation_projection:4ad6a5db15a2a8670761,iTE,draft:v2:iTE:f5035338b91b70dca321,draft:v2:iTE:831c7059b4131036e7f0,calculated with stated functionals,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P0504:r001""]","[""P0504""]",navigation_only_no_evidence_deduplication
relation_projection:a8aec735216992397f3f,iTE,draft:v2:iTE:f5112e3dd5b9efb9a859,draft:v2:iTE:61c289a19e0e14779775,causes,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1084:r001""]","[""P1084""]",navigation_only_no_evidence_deduplication
relation_projection:cb57c44c2f5c397bd204,iTE,draft:v2:iTE:f54951385c0e80826fff,draft:v2:iTE:c35509d97b4db182283c,reverses near,association,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1213:r001""]","[""P1213""]",navigation_only_no_evidence_deduplication
relation_projection:aaf493cfdeedd111befd,iTE,draft:v2:iTE:f54e0fa3642dbcbc398f,draft:v2:iTE:c3826896ea7d8aad800e,calculated to exhibit,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1092:r001""]","[""P1092""]",navigation_only_no_evidence_deduplication
relation_projection:e3d3b24a33bb5c6022b8,iTE,draft:v2:iTE:f5630a396d206146c5fd,draft:v2:iTE:d8f225941a43a041ad20,improves,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P0378:r002""]","[""P0378""]",navigation_only_no_evidence_deduplication
relation_projection:0ca080cd01bc7c42065c,iTE,draft:v2:iTE:f56b46ee491c8b844234,draft:v2:iTE:a866a67ced0c03cf4bb4,accounts for improvement,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P0484:r002""]","[""P0484""]",navigation_only_no_evidence_deduplication
relation_projection:fad145f4c9e6d7466b76,iTE,draft:v2:iTE:f56b46ee491c8b844234,draft:v2:iTE:c05b756706da29508f72,proposed explanation for increase,hypothesis,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1514:r002""]","[""P1514""]",navigation_only_no_evidence_deduplication
relation_projection:92c67172e4c1c0a280c1,iTE,draft:v2:iTE:f56b46ee491c8b844234,draft:v2:iTE:dc45733a6ee9bda13b42,improves,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P0471:r002""]","[""P0471""]",navigation_only_no_evidence_deduplication
relation_projection:f75bf5bc3eb3fb5cd1b6,iTE,draft:v2:iTE:f56b46ee491c8b844234,draft:v2:iTE:dc45733a6ee9bda13b42,increases,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P0409:r003""]","[""P0409""]",navigation_only_no_evidence_deduplication
relation_projection:caa747b8799693ceb06b,iTE,draft:v2:iTE:f56b46ee491c8b844234,draft:v2:iTE:e8e5d354b463dd1558bd,decrease raises for moderate doping,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1632:r002""]","[""P1632""]",navigation_only_no_evidence_deduplication
relation_projection:fd074fe7690098d4a0d8,iTE,draft:v2:iTE:f59e39f715230e1f3924,draft:v2:iTE:cee79bbb03ba857d4cc9,produces composite with,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P0473:r001""]","[""P0473""]",navigation_only_no_evidence_deduplication
relation_projection:2958f110d535f87916ef,iTE,draft:v2:iTE:f5c699e94407edff9a78,draft:v2:iTE:0ea75fb02be0615507ee,generates,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P0736:r001""]","[""P0736""]",navigation_only_no_evidence_deduplication
relation_projection:bc2999b79e2c88b572c8,iTE,draft:v2:iTE:f5faf25fdafe3ae5a493,draft:v2:iTE:0c98fa5d1b4ed5c18cbb,causes,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1497:r001""]","[""P1497""]",navigation_only_no_evidence_deduplication
relation_projection:0d1071103855e9b5d569,iTE,draft:v2:iTE:f5fe429129c83a5b2c97,draft:v2:iTE:1ecfcdf9003fe4cda92a,proposed to initiate,hypothesis,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1540:r001""]","[""P1540""]",navigation_only_no_evidence_deduplication
relation_projection:0d564b5933f4cb0f215c,iTE,draft:v2:iTE:f61af928f1bdd76fdc3e,draft:v2:iTE:684bdf57f1915b61dfee,leads to,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P0922:r001""]","[""P0922""]",navigation_only_no_evidence_deduplication
relation_projection:0994083301de6b8fe191,iTE,draft:v2:iTE:f658619e431f43fe60ed,draft:v2:iTE:0cd218592e98c67218bd,enables as high-mobility carriers,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1168:r002""]","[""P1168""]",navigation_only_no_evidence_deduplication
relation_projection:7ec1241561d088ca4c8a,iTE,draft:v2:iTE:f658619e431f43fe60ed,draft:v2:iTE:21c640569569a736aa14,enables as phonon scatterers,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1168:r001""]","[""P1168""]",navigation_only_no_evidence_deduplication
relation_projection:16c14c8a336b1c936806,iTE,draft:v2:iTE:f661b16e7d0f19af874b,draft:v2:iTE:37c58210df51f7289192,increase decreases,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P0654:r001""]","[""P0654""]",navigation_only_no_evidence_deduplication
relation_projection:bac01b6e0bd542918267,iTE,draft:v2:iTE:f6873319ae1f85cee62c,draft:v2:iTE:abab1f0bfafa1959a1f2,joint control enhances,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1482:r002""]","[""P1482""]",navigation_only_no_evidence_deduplication
relation_projection:081baf1912f1b562639b,iTE,draft:v2:iTE:f6873319ae1f85cee62c,draft:v2:iTE:dc45733a6ee9bda13b42,joint control enhances,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1482:r003""]","[""P1482""]",navigation_only_no_evidence_deduplication
relation_projection:68d37c42030cbd10352a,iTE,draft:v2:iTE:f6a4a4d086b6044eb305,draft:v2:iTE:928e1fef1f9e57d8f51a,jointly regulates,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P0919:r001""]","[""P0919""]",navigation_only_no_evidence_deduplication
relation_projection:348173612a077eb734d4,iTE,draft:v2:iTE:f6ad810159782c004c06,draft:v2:iTE:0bcc37e5e6565d392136,jointly increases,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P0932:r002""]","[""P0932""]",navigation_only_no_evidence_deduplication
relation_projection:cc37a17061cebbe5fa2a,iTE,draft:v2:iTE:f6cc5dd745784aa4d98f,draft:v2:iTE:ef17d8c89f4e3bedd379,causes,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P0930:r002""]","[""P0930""]",navigation_only_no_evidence_deduplication
relation_projection:83dd4d6cf6c38490b82d,iTE,draft:v2:iTE:f71931f3052c83961bac,draft:v2:iTE:24192443f4a3cce9a7f1,primarily accounts for calculated magnetic moments,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1904:r001""]","[""P1904""]",navigation_only_no_evidence_deduplication
relation_projection:2f3aa8dbcbd0bf8e14a5,iTE,draft:v2:iTE:f728235ddd1d7eff9c42,draft:v2:iTE:66e84f52a277000400ff,enhances,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P0432:r002""]","[""P0432""]",navigation_only_no_evidence_deduplication
relation_projection:f4a34d1ea913a83540f1,iTE,draft:v2:iTE:f779d933dedb3b70916e,draft:v2:iTE:8b9abb2843439b87c6a8,alleviates under uniaxial load,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1407:r001""]","[""P1407""]",navigation_only_no_evidence_deduplication
relation_projection:96d98a240f7bce9f9d46,iTE,draft:v2:iTE:f794463fc9a9ec04817b,draft:v2:iTE:2222cb927dfb55a0c2f1,implied to enhance,hypothesis,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P0522:r001""]","[""P0522""]",navigation_only_no_evidence_deduplication
relation_projection:a0251900aad182b5dc5a,iTE,draft:v2:iTE:f7da8dfcfcd4805ec77a,draft:v2:iTE:4addef9f5213f98516ac,proposed to enable,hypothesis,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P0373:r002""]","[""P0373""]",navigation_only_no_evidence_deduplication
relation_projection:c94b99594c03a5662fc9,iTE,draft:v2:iTE:f817a066c0192c556176,draft:v2:iTE:a5a8952bd5cf6d9878a4,enhances only closed system for mismatched diffusivities in model,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P0786:r001""]","[""P0786""]",navigation_only_no_evidence_deduplication
relation_projection:8509bd523c1ad0ca642d,iTE,draft:v2:iTE:f8336ea560a8329f97fb,draft:v2:iTE:9e9661281c45eefb8966,facilitated by electromagnetic field and responsible for,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1767:r001""]","[""P1767""]",navigation_only_no_evidence_deduplication
relation_projection:16c453fe62f043e55311,iTE,draft:v2:iTE:f83792628af8c910a1a3,draft:v2:iTE:c9433c1e745b33b5949a,modulates,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P0689:r001""]","[""P0689""]",navigation_only_no_evidence_deduplication
relation_projection:97bd7d08c44225fb3607,iTE,draft:v2:iTE:f89d1b2dab40327b92a5,draft:v2:iTE:55ef492ccec65684b3cb,jointly with layered heterostructure enables,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1315:r001""]","[""P1315""]",navigation_only_no_evidence_deduplication
relation_projection:91027ddd99067c4f3751,iTE,draft:v2:iTE:f8cbc3c156f24c003493,draft:v2:iTE:bd4a17cee5e18b210a74,improves in electrospun Nafion cell,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P0476:r001""]","[""P0476""]",navigation_only_no_evidence_deduplication
relation_projection:9c36f0e2fafb0654127e,iTE,draft:v2:iTE:f8d4d591217bb7bd7abb,draft:v2:iTE:78b868a9313a140840cd,widens,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P0928:r002""]","[""P0928""]",navigation_only_no_evidence_deduplication
relation_projection:20eab715a0bcadee682e,iTE,draft:v2:iTE:f8dc14723a6d42a8e2c5,draft:v2:iTE:c59320f013a3cc1639e6,reduces to shorten thermal charging,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1375:r001""]","[""P1375""]",navigation_only_no_evidence_deduplication
relation_projection:32d70b07296c93912758,iTE,draft:v2:iTE:f8ef597175215d248d19,draft:v2:iTE:667ca7f33993bedc8c12,modulates through spin transition,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1451:r001""]","[""P1451""]",navigation_only_no_evidence_deduplication
relation_projection:badba174b7d348dd832a,iTE,draft:v2:iTE:f8f4ff58770c23218a6d,draft:v2:iTE:c3656209c1688a1877cd,jointly contributes,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1552:r002""]","[""P1552""]",navigation_only_no_evidence_deduplication
relation_projection:156cc9b1a758df14cad4,iTE,draft:v2:iTE:f9401fc457c85302e707,draft:v2:iTE:a29ce84f55d02b4db4aa,causes breakdown,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1341:r001""]","[""P1341""]",navigation_only_no_evidence_deduplication
relation_projection:9aaf0c159fac5ddd5d4e,iTE,draft:v2:iTE:f9a700eda35301b75e7f,draft:v2:iTE:b9013c60064e91560911,enhances,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1721:r001""]","[""P1721""]",navigation_only_no_evidence_deduplication
relation_projection:082c25b291b58c688781,iTE,draft:v2:iTE:f9aa445c0d4566d0a826,draft:v2:iTE:c2f2ec656a5473848b09,negatively correlates at large temperature differences,association,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P0498:r001""]","[""P0498""]",navigation_only_no_evidence_deduplication
