relation_id,paper_id,analysis_layer,source_membership,year,title,doi,sentence_id,evidence_sentence,sentence_char_start,sentence_char_end,source_occurrence_id,source_global_concept_id,source_layer_node_id,source_surface,source_normalized_label,source_char_start,source_char_end,predicate_surface,predicate_normalized,predicate_char_start,predicate_char_end,target_occurrence_id,target_global_concept_id,target_layer_node_id,target_surface,target_normalized_label,target_char_start,target_char_end,assertion_status,risk_nominal_predicate,risk_hyphenated_predicate,risk_cross_clause,risk_other_predicate_between_endpoints,risk_long_endpoint_gap,risk_coordinated_inherited_subject,risk_compound_subject_after_selected_source,risk_intervening_target_head,risk_reasons,strict_syntax_eligible,human_semantic_review,graph_eligible,verifier_status
AR_0ff56a6e4b9a,P1418,holdout,iTE,2025,"The optical and thermoelectric properties of layer structured Ba2XS4 (X = Zr, Hf) for energy harvesting applications",10.1016/j.jpcs.2024.112381,7,The total thermal conductivity increases with temperature due to increasing trend of electronic thermal conductivity.,827,944,CO_7b39713bc8b4,GC_da0271fe3906,LN_b611e88f1551,total thermal conductivity,total thermal conductivity,831,857,increases,increase,858,867,CO_4755e8d1cbcf,GC_8563ce162e72,LN_e9adf58cef91,electronic thermal conductivity,electronic thermal conductivity,912,943,observed_assertion,False,False,False,False,False,False,False,False,,False,pending,False,relation_review_required
AR_cf83dc5c0085,P1426,holdout,iTE,2025,Structural and electronic properties of Sc1-xWxNy thin films on MgO(001),10.1016/j.apmt.2025.102730,3,A solid solution of Sc1-xWxNy system is also expected to form as ScN exhibits the largest unit cell among the early 3d transition metal nitrides.,306,451,CO_cda0e42cd8e4,GC_56eecca0c124,LN_299605d21ace,Sc1-xWxNy,sc1 xwxny,326,335,form,form,363,367,CO_c351791cd17f,GC_acb11bde91b3,LN_83f5715ebd02,early 3d transition,early 3d transition,416,435,purpose_or_design,False,False,False,False,False,False,False,False,,False,pending,False,relation_review_required
AR_4622abb4c9f2,P1427,holdout,iTE,2024,Origin of positive/negative effects on pressure-dependent thermal conductivity: the role of bond strength and anharmonicity,10.1039/d4ta02336f,4,"The weak anharmonicity and bond strength lead to a positive effect through ionic-driven harmonic coulombic interactions, and the strong anharmonicity and bond strength result in a negative effect due to covalent-driven electrostatic interactions.",467,713,CO_36b6f2823e3e,GC_6037483f8fdd,LN_d309b92b7bff,bond strength,bond strength,494,507,lead to,lead_to,508,515,CO_5c41d7b50d13,GC_f36f045c56cf,LN_15ffb37f0643,ionic-driven harmonic coulombic interactions,ionic driven harmonic coulombic interaction,542,586,observed_assertion,False,False,False,False,False,False,False,False,,False,pending,False,relation_review_required
AR_d9faf1b59623,P1427,holdout,iTE,2024,Origin of positive/negative effects on pressure-dependent thermal conductivity: the role of bond strength and anharmonicity,10.1039/d4ta02336f,4,"The weak anharmonicity and bond strength lead to a positive effect through ionic-driven harmonic coulombic interactions, and the strong anharmonicity and bond strength result in a negative effect due to covalent-driven electrostatic interactions.",467,713,CO_5c41d7b50d13,GC_f36f045c56cf,LN_15ffb37f0643,ionic-driven harmonic coulombic interactions,ionic driven harmonic coulombic interaction,542,586,result in,result_in,635,644,CO_b8ceaaa601e3,GC_5215531cf756,LN_b264cacb19b7,covalent-driven electrostatic interactions,covalent driven electrostatic interaction,670,712,observed_assertion,False,False,True,False,False,True,True,False,risk_cross_clause; risk_coordinated_inherited_subject; risk_compound_subject_after_selected_source,False,pending,False,relation_review_required
AR_b66fdad5f0c1,P1430,holdout,iTE,2013,Enhancement of the thermoelectric properties of PEDOT:PSS thin films by post-treatment,10.1039/c3ta11209h,10,"Furthermore, ionic liquid, EMIMBF4, shows the potential for tuning the TE properties of PEDOT: PSS thin films via a more environmentally benign process.",1645,1797,CO_553ab0b90ff8,GC_c4208ab2195c,LN_f18489910f60,EMIMBF4,emimbf4,1672,1679,shows,show,1681,1686,CO_d2f8aacbc3a2,GC_b3e826ada78a,LN_b671dcf194e0,TE properties,te property,1716,1729,observed_assertion,False,False,True,False,False,False,False,False,risk_cross_clause,False,pending,False,relation_review_required
AR_870d34b300d8,P1436,holdout,iTE,2008,Thermodynamic analysis of the filling fraction limits for impurities in CoSb3 based on ab initio calculations,10.1016/j.actamat.2007.12.012,2,"By combining the formation energy of inserting an impurity into the intrinsic void of CoSb3 and that of secondary phases ISb2 and CoSb2, it is found that the filling fraction limit (FFL) or the maximum filling fraction of an impurity I corresponds to the minimum formation energy for a mixed chemical reaction route that results in the formation of filled skutterudite IyCO4Sb12 at the maximum filling as well as the formation of secondary phases.",188,635,CO_8ee8dfe4fe99,GC_2252501a6e31,LN_c6678c6a230c,CoSb2,cosb2,318,323,limit,limit,363,368,CO_2e528abd643c,GC_b616d16513cd,LN_6fb9dab50425,mixed chemical reaction,mixed chemical reaction,474,497,observed_assertion,False,False,True,False,True,False,False,False,risk_cross_clause; risk_long_endpoint_gap,False,pending,False,relation_review_required
AR_ecc8f058bdcf,P1436,holdout,iTE,2008,Thermodynamic analysis of the filling fraction limits for impurities in CoSb3 based on ab initio calculations,10.1016/j.actamat.2007.12.012,2,"By combining the formation energy of inserting an impurity into the intrinsic void of CoSb3 and that of secondary phases ISb2 and CoSb2, it is found that the filling fraction limit (FFL) or the maximum filling fraction of an impurity I corresponds to the minimum formation energy for a mixed chemical reaction route that results in the formation of filled skutterudite IyCO4Sb12 at the maximum filling as well as the formation of secondary phases.",188,635,CO_2e528abd643c,GC_b616d16513cd,LN_6fb9dab50425,mixed chemical reaction,mixed chemical reaction,474,497,results in,result_in,509,519,CO_4062bd9e4955,GC_062b62cfd202,LN_378ec12dffd5,IyCO4Sb12,iyco4sb12,557,566,observed_assertion,False,False,False,False,False,False,False,False,,False,pending,False,relation_review_required
AR_b8b3337dc007,P1440,holdout,iTE,2005,"Effects of tilling atoms Ba, Ce, Y and substituting atoms Fe, Ni on lattice thermal conductivity of RyMxCO4-xSb12",10.1016/j.jallcom.2004.08.105,2,"The results show that the lattice thermal conductivity decreases significantly by filling Ba, Ce, Y atoms in Sb-icosahedron voids, and the reducing range of the lattice thermal conductivity increases with the ionic radii of Ba2+, Ce3+ and Y3+ decreasing.",195,449,CO_6e15c5042d8c,GC_45ee16de6e27,LN_6c83a3b96728,lattice thermal conductivity,lattice thermal conductivity,356,384,increases,increase,385,394,CO_64651738553d,GC_961653be22f8,LN_aa04b3e8ea16,Ba2+,ba2+,419,423,observed_assertion,False,False,False,False,False,False,False,False,,False,pending,False,relation_review_required
AR_0b1964d7e66b,P1440,holdout,iTE,2005,"Effects of tilling atoms Ba, Ce, Y and substituting atoms Fe, Ni on lattice thermal conductivity of RyMxCO4-xSb12",10.1016/j.jallcom.2004.08.105,4,"The lattice thermal conductivity of RyMxCo4-xSb12 decreases greatly by substituting Co with Fe or Ni, and the substituting atoms Ni are more effective than Fe in reducing lattice thermal conductivity.",625,825,CO_506b2b93044f,GC_45ee16de6e27,LN_6c83a3b96728,lattice thermal conductivity,lattice thermal conductivity,629,657,decreases,decrease,675,684,CO_30115d429dc0,GC_a1da60014ffa,LN_3f2bad8c74e8,reducing lattice thermal conductivity,reducing lattice thermal conductivity,787,824,observed_assertion,False,False,True,False,True,False,False,False,risk_cross_clause; risk_long_endpoint_gap,False,pending,False,relation_review_required
AR_585ba0fe53ee,P1441,holdout,iTE,2016,Synthesis of Bi2Te3 and (BixSb1-x)2Te3 nanoparticles using the novel IL [C4mim]3[Bi3I12],10.1039/c6dt02361d,1,"The novel Bi-containing reactive ionic liquid [C(4)mim](3)[Bi3I12], which was synthesized in quantitative yield by equimolar reaction of BiI3 and [C(4)mim] I, was used as a novel Bi-source for the ionothermal synthesis of Bi2Te3 nanoparticles by reaction with (Et3Si)(2)Te in the ionic liquid [C(4)mim] I.",0,305,CO_c642bfdac443,GC_8dbc97b4a8c0,LN_4adb9b341990,Bi3I12,bi3i12,59,65,yield,yield,106,111,CO_663d10661814,GC_b5215d6a4c39,LN_a38fe579f20c,equimolar reaction,equimolar reaction,115,133,observed_assertion,False,False,True,False,False,False,False,False,risk_cross_clause,False,pending,False,relation_review_required
AR_55c631afd2ad,P1449,holdout,iTE,2023,Stretchable and Biocompatible Transparent Electrodes for Multimodal Biosignal Sensing from Exposed Skin,10.1002/aelm.202300075,3,"Owing to the high water miscibility of p-MIM:TFSI and its favorable ion exchange capability with PEDOT:PSS, PEDOT:PSS/p-MIM:TFSI transparent electrodes show enhanced electrical conductivity (sigma = 450 S cm(-1)) and thin-film stretchability represented by crack onset strain (epsilon(c)) exceeding 50%.",451,754,CO_3acac35792df,GC_5c13e25d0696,LN_50f6d1de60a5,PEDOT:PSS/p-MIM:TFSI transparent electrodes,pedot pss/p mim tfsi transparent electrode,559,602,show,show,603,607,CO_1972f897ec76,GC_a8311b95a427,LN_67c440b08ad0,electrical conductivity,electrical conductivity,617,640,observed_assertion,False,False,False,False,False,False,False,False,,False,pending,False,relation_review_required
AR_33bce2a11953,P1451,holdout,iTE,2019,Optimisation of octahedral iron(II) and cobalt(II) spin-crossover metal complex for thermoelectric application,10.1016/j.matchemphys.2019.04.062,6,"For counter ion effect, it has the effect of determining the sign of the Seebeck value where I- is easier to oxidize/reduce process compared to CH3COO- and BF4- due to lower redox potential.",1156,1346,CO_9f7c47961ea5,GC_ef18f900e998,LN_4cec16ff2de9,counter ion,counter ion,1160,1171,reduce,reduce,1273,1279,CO_309b64b727f3,GC_1d2f2e4acf00,LN_0bf3b274336c,CH3COO-,ch3coo-,1300,1307,observed_assertion,False,False,True,False,True,False,False,False,risk_cross_clause; risk_long_endpoint_gap,False,pending,False,relation_review_required
AR_beea8ec31813,P1454,holdout,iTE,2022,"Thermoelectric textiles with nanostructured copper iodide films on cotton and polyester fabrics, stabilized and reinforced with nanocellulose",10.1007/s10854-022-08538-6,6,"For single-leg TEGs based on CuI/NC/Ct and CuI/NC/PET textiles, whose nanocomposites were obtained using dilute NC hydrogel, continuous deformation for 24 h at a nominal bending strain epsilon(nom) = 5.56% did not cause cracking, interfacial separation, or an increase in internal resistance of more than 1.7%.",1502,1812,CO_4b166fd0b57f,GC_8486153c10e4,LN_94e7d76be260,dilute NC hydrogel,dilute nc hydrogel,1607,1625,cause,cause,1716,1721,CO_031687ad9867,GC_33b3e7b9b97b,LN_a3e0c0e5f78e,interfacial separation,interfacial separation,1732,1754,negated,False,False,True,False,True,False,False,False,risk_cross_clause; risk_long_endpoint_gap,False,pending,False,relation_review_required
AR_364404b33758,P1455,holdout,iTE,1992,"DEFECT CHEMISTRY AND TRANSPORT-PROPERTIES IN YBA2CU3O6+X AND (LA, SR)2CUO4",10.1016/0921-5107(92)90158-6,1,"Analysis of thermodynamic and kinetic results obtained for YBa2Cu3O6+x and (La, Sr)2CuO4 (equilibrium partial pressure, electronic conductivity in the non-superconducting state, ionic conduction, tracer diffusion, chemical diffusion, thermoelectric effects) leads to defect models which describe particularly well the dependences of the transport parameters on temperature, O2 partial pressure and dopant concentration.",0,419,CO_1f147e7ad2e7,GC_516a079d768b,LN_d786597e0813,chemical diffusion,chemical diffusion,214,232,leads to,lead_to,258,266,CO_bea258d578e5,GC_a8e6012e4ab8,LN_4f6fb34a5c30,transport,transport,337,346,observed_assertion,False,False,True,False,True,False,False,False,risk_cross_clause; risk_long_endpoint_gap,False,pending,False,relation_review_required
AR_1e288c2fdddd,P1457,iTE,iTE,2017,A computational approach to calculate the heat of transport of aqueous solutions,10.1038/srep44833,1,"Thermal gradients induce concentration gradients in alkali halide solutions, and the salt migrates towards hot or cold regions depending on the average temperature of the solution.",0,180,CO_ba83cdb56659,GC_3c432d56645d,LN_44bf675ae30c,Thermal gradients,thermal gradient,0,17,induce,induce,18,24,CO_2ea48fc95ee9,GC_cf402379d512,LN_48242c0aa84a,concentration gradients,concentration gradient,25,48,observed_assertion,False,False,False,False,False,False,False,False,,True,pending,False,strict_syntax_gate_pass_pending_semantic_review
AR_27c1f83e777c,P1459,holdout,iTE,2026,"Coupled engineering of structural, electronic, optical, thermoelectric, magnetic, and piezoelectric responses in Ni-doped ZnFe2O4: A first-principles multifunctional oxide framework",10.1016/j.jpcs.2025.113348,8,Ni doping suppresses electrical conductivity (<10(22) S/m) and reduces ZT below 4 x 10(-4).,1148,1239,CO_0cff72ed9172,GC_aa5f13759f7e,LN_0bbb386535f7,Ni doping,ni doping,1148,1157,suppresses,suppress,1158,1168,CO_3defa4d5ffa7,GC_a8311b95a427,LN_67c440b08ad0,electrical conductivity,electrical conductivity,1169,1192,observed_assertion,False,False,False,False,False,False,False,False,,False,pending,False,relation_review_required
AR_22b8ba46d0b4,P1466,holdout,iTE,2026,Multiple synergistic effects induced by Ge doping enhance the thermoelectric performance of n-type PbTe,10.1039/d6ta02567f,5,"Moreover, the lattice softening effect induced by Ge doping significantly reduces the lattice thermal conductivity.",618,733,CO_17ded1866e79,GC_078fa8e6d319,LN_56d4927bd0e5,Ge doping,ge doping,668,677,reduces,reduce,692,699,CO_d69d9b6685fa,GC_45ee16de6e27,LN_6c83a3b96728,lattice thermal conductivity,lattice thermal conductivity,704,732,observed_assertion,False,False,False,False,False,False,False,False,,False,pending,False,relation_review_required
AR_8a38d3495949,P1467,holdout,iTE,2025,Synergistic effect of bonding heterogeneity and phonon localization in introducing excellent thermoelectric properties in layered heteroanionic NdZnSbO material,10.1016/j.jechem.2024.08.035,3,"The coexistence of weak interlayer van der Waals interactions, robust intralayer ionic bonding, and partial covalent bonding leads to remarkable bonding heterogeneity, which engenders pronounced phonon scattering and imposes constraints on thermal transport along the out-of-plane direction.",351,642,CO_87864db32eae,GC_23e917aab59d,LN_c1023764a02e,van der Waals interactions,van der waals interaction,386,412,leads to,lead_to,476,484,CO_0dc7f19c1a1b,GC_4a0948eccba8,LN_814413443913,engenders pronounced phonon scattering,engenders pronounced phonon scattering,525,563,observed_assertion,False,False,True,False,True,False,True,False,risk_cross_clause; risk_long_endpoint_gap; risk_compound_subject_after_selected_source,False,pending,False,relation_review_required
AR_7a0b73a26842,P1468,iTE,iTE,2026,Programmable Hydration Pathways Enable Reconfigurable Ionic Thermoelectrics for Energy Harvesting and Thermal-Tactile Interaction,10.1002/advs.75158,5,"A sealed state suppresses hydration exchange, yields subsecond dynamics, and supports long-term stability.",671,777,CO_24c1e90557b3,GC_27998e08b8e3,LN_7cda85ecc3b3,hydration,hydration,697,706,yields,yield,717,723,CO_3fb1b2083263,GC_87337f1623c5,LN_e2b060ba1ef8,supports long-term stability,supports long term stability,748,776,observed_assertion,False,False,True,False,False,True,False,False,risk_cross_clause; risk_coordinated_inherited_subject,False,pending,False,relation_review_required
AR_50cbb81cb390,P1470,holdout,iTE,2022,Effects of alloying chalcopyrite CuTlSe2 with Na on the electronic structure and thermoelectric coefficients: DFT investigation,10.1140/epjp/s13360-022-03577-8,5,"Examining the charge density, we point out the formation of the Na-Se ionic bond when Cu is replaced by the Na atom, which is responsible for the metal-semiconductor transition in the Cu1-xNaxTlSe2 alloys.",658,863,CO_584e6eced083,GC_1bf47fd79ef0,LN_a828f63170d9,charge density,charge density,672,686,is responsible for,responsible_for,781,799,CO_6be7e6bff4f0,GC_9bfd92f87c18,LN_1395f1ec628c,metal-semiconductor transition,metal semiconductor transition,804,834,observed_assertion,False,False,True,False,True,False,False,False,risk_cross_clause; risk_long_endpoint_gap,False,pending,False,relation_review_required
AR_d8ecc5fdc578,P1476,holdout,iTE,2026,"A multifunctional ionic hydrogel facilitating enhanced thermal safety for lithium-ion battery via overheating cooling, intelligent warning, and thermal runaway blocking",10.1016/j.mtener.2025.102171,7,"Moreover, when applied to LIBs, PCGTxLy reduces the maximum surface temperature difference by 8.9 degrees C at a high rate of 6 C.",875,1005,CO_4ac1ab9c5711,GC_56639014d0f8,LN_f483f730aa68,PCGTxLy,pcgtxly,907,914,reduces,reduce,915,922,CO_0e4e98761044,GC_d9bfd8a9cab4,LN_e5893fba0eb5,maximum surface temperature difference,maximum surface temperature difference,927,965,observed_assertion,False,False,False,False,False,False,False,False,,False,pending,False,relation_review_required
