semantic_audit_order,audit_order,candidate_id,review_adjusted_evidence_grade,review_adjusted_evidence_grade_order,review_adjusted_ite_side_level,review_adjusted_tg_side_level,review_adjusted_evidence_floor,review_adjusted_evidence_ceiling,ite_semantic_relation_review_status,tg_semantic_relation_review_status,semantic_review_scope,semantic_reviewer_type,human_confirmation_status,evidence_tier,evidence_tier_order,evidence_tier_reason,strict_syntax_supported_side,ite_side_evidence_level,tg_side_evidence_level,evidence_floor,evidence_ceiling,evidence_grade,evidence_grade_order,shared_global_concept_id,shared_label,shared_category,shared_node_focus_eligible,other_endpoints_focus_eligible,focus_eligible,shared_ite_document_frequency,shared_tg_document_frequency,shared_ite_incident_pair_degree,shared_tg_incident_pair_degree,ite_pair_id,ite_pair_key,ite_pair_label,ite_other_global_concept_id,ite_other_label,ite_other_category,ite_pair_paper_count,ite_pair_sentence_count,ite_pair_strict_syntax_relation_paper_count,ite_pair_human_confirmed_relation_paper_count,ite_strict_relation_ids,ite_human_confirmed_relation_ids,ite_authoritative_provenance_fk,tg_pair_id,tg_pair_key,tg_pair_label,tg_other_global_concept_id,tg_other_label,tg_other_category,tg_pair_paper_count,tg_pair_sentence_count,tg_pair_strict_syntax_relation_paper_count,tg_pair_human_confirmed_relation_paper_count,tg_strict_relation_ids,tg_human_confirmed_relation_ids,tg_authoritative_provenance_fk,closure_group_id,cross_endpoint_pair_key,cross_endpoint_pair,cross_endpoint_status_in_iTE,cross_endpoint_status_in_TG,human_relation_review_status,cross_paper_compatibility_status,cross_endpoint_evaluation_status,novelty_status,novelty_claim_allowed,scientific_claim_status,candidate_interpretation,minimum_relation_support,total_relation_support,minimum_human_confirmed_relation_support,total_human_confirmed_relation_support,minimum_pair_paper_count,sum_pair_paper_count,minimum_pair_sentence_count,sum_pair_sentence_count,shared_minimum_document_frequency,closure_path_count,shared_candidate_path_count,within_shared_node_support_rank,within_shared_node_tier_support_rank,focus_within_shared_node_support_rank,focus_within_shared_node_tier_support_rank,review_adjusted_within_shared_node_rank
10645,44096,TC_0abed416aa21,R0_cooccurrence_only_or_rejected,3,1,1,1,1,cooccurrence_only,cooccurrence_only,incident_relation_sentence_only,independent_AI_sentence_audit,pending,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_d18c91f9affa,temperature difference,mechanism_or_process,True,True,True,27,27,71,54,IP_ae28ec0200e9,GC_99e309048536::GC_d18c91f9affa,optimal output power + temperature difference,GC_99e309048536,optimal output power,outcome_or_property,1,1,0,0,,,IP_ae28ec0200e9,TP_89baa8cb1a62,GC_1a4459147357::GC_d18c91f9affa,maximum mass power + temperature difference,GC_1a4459147357,maximum mass power,outcome_or_property,1,1,0,0,,,TP_89baa8cb1a62,CL_822d52e69d35,GC_1a4459147357::GC_99e309048536,optimal output power + maximum mass power,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,27,1,3826,2908,2837,2121,2058,2121
10646,44097,TC_fb9dbb6eb1dd,R0_cooccurrence_only_or_rejected,3,1,1,1,1,cooccurrence_only,cooccurrence_only,incident_relation_sentence_only,independent_AI_sentence_audit,pending,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_d18c91f9affa,temperature difference,mechanism_or_process,True,True,True,27,27,71,54,IP_ae28ec0200e9,GC_99e309048536::GC_d18c91f9affa,optimal output power + temperature difference,GC_99e309048536,optimal output power,outcome_or_property,1,1,0,0,,,IP_ae28ec0200e9,TP_8f50560d1b91,GC_09c84fb5d355::GC_d18c91f9affa,maximum power + temperature difference,GC_09c84fb5d355,maximum power,outcome_or_property,4,4,0,0,,,TP_8f50560d1b91,CL_313f38086b30,GC_09c84fb5d355::GC_99e309048536,optimal output power + maximum power,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,5,1,5,27,1,3826,327,256,227,164,227
10647,44098,TC_b5628bbc68d1,R0_cooccurrence_only_or_rejected,3,1,1,1,1,cooccurrence_only,cooccurrence_only,incident_relation_sentence_only,independent_AI_sentence_audit,pending,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_d18c91f9affa,temperature difference,mechanism_or_process,True,True,True,27,27,71,54,IP_ae28ec0200e9,GC_99e309048536::GC_d18c91f9affa,optimal output power + temperature difference,GC_99e309048536,optimal output power,outcome_or_property,1,1,0,0,,,IP_ae28ec0200e9,TP_901c361c04c5,GC_cce53c102e7d::GC_d18c91f9affa,excellent kinetics + temperature difference,GC_cce53c102e7d,excellent kinetics,mechanism_or_process,1,1,0,0,,,TP_901c361c04c5,CL_78c346b5bec8,GC_99e309048536::GC_cce53c102e7d,optimal output power + excellent kinetics,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,27,1,3826,2909,2838,2122,2059,2122
10648,44100,TC_270aaf4abf8f,R0_cooccurrence_only_or_rejected,3,1,1,1,1,cooccurrence_only,cooccurrence_only,incident_relation_sentence_only,independent_AI_sentence_audit,pending,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_d18c91f9affa,temperature difference,mechanism_or_process,True,True,True,27,27,71,54,IP_ae28ec0200e9,GC_99e309048536::GC_d18c91f9affa,optimal output power + temperature difference,GC_99e309048536,optimal output power,outcome_or_property,1,1,0,0,,,IP_ae28ec0200e9,TP_99b619ba4380,GC_77dd066c34fb::GC_d18c91f9affa,measured efficiency + temperature difference,GC_77dd066c34fb,measured efficiency,outcome_or_property,1,1,0,0,,,TP_99b619ba4380,CL_754684055720,GC_77dd066c34fb::GC_99e309048536,optimal output power + measured efficiency,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,27,1,3826,2910,2839,2123,2060,2123
10649,44101,TC_79250106eabe,R0_cooccurrence_only_or_rejected,3,1,1,1,1,cooccurrence_only,cooccurrence_only,incident_relation_sentence_only,independent_AI_sentence_audit,pending,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_d18c91f9affa,temperature difference,mechanism_or_process,True,True,True,27,27,71,54,IP_ae28ec0200e9,GC_99e309048536::GC_d18c91f9affa,optimal output power + temperature difference,GC_99e309048536,optimal output power,outcome_or_property,1,1,0,0,,,IP_ae28ec0200e9,TP_a36c60f4b150,GC_d18c91f9affa::GC_daadfd6b705e,temperature difference + thermoelectric power,GC_daadfd6b705e,thermoelectric power,outcome_or_property,1,1,0,0,,,TP_a36c60f4b150,CL_f3ac62132bcb,GC_99e309048536::GC_daadfd6b705e,optimal output power + thermoelectric power,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,27,1,3826,2911,2840,2124,2061,2124
10650,44102,TC_1de23279e190,R0_cooccurrence_only_or_rejected,3,1,1,1,1,cooccurrence_only,cooccurrence_only,incident_relation_sentence_only,independent_AI_sentence_audit,pending,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_d18c91f9affa,temperature difference,mechanism_or_process,True,True,True,27,27,71,54,IP_ae28ec0200e9,GC_99e309048536::GC_d18c91f9affa,optimal output power + temperature difference,GC_99e309048536,optimal output power,outcome_or_property,1,1,0,0,,,IP_ae28ec0200e9,TP_a5350cdd3c39,GC_4b155e3c784d::GC_d18c91f9affa,thermoelectric conversion + temperature difference,GC_4b155e3c784d,thermoelectric conversion,mechanism_or_process,1,1,0,0,,,TP_a5350cdd3c39,CL_9883c4e0a4a9,GC_4b155e3c784d::GC_99e309048536,optimal output power + thermoelectric conversion,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,27,1,3826,2912,2841,2125,2062,2125
10651,44103,TC_b77527bbb9dc,R0_cooccurrence_only_or_rejected,3,1,1,1,1,cooccurrence_only,cooccurrence_only,incident_relation_sentence_only,independent_AI_sentence_audit,pending,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_d18c91f9affa,temperature difference,mechanism_or_process,True,True,True,27,27,71,54,IP_ae28ec0200e9,GC_99e309048536::GC_d18c91f9affa,optimal output power + temperature difference,GC_99e309048536,optimal output power,outcome_or_property,1,1,0,0,,,IP_ae28ec0200e9,TP_a88d060d7155,GC_1e8becfd44ef::GC_d18c91f9affa,peak output power + temperature difference,GC_1e8becfd44ef,peak output power,outcome_or_property,2,2,0,0,,,TP_a88d060d7155,CL_386891f02672,GC_1e8becfd44ef::GC_99e309048536,optimal output power + peak output power,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,3,1,3,27,1,3826,729,658,514,451,514
10652,44104,TC_a5857a08e964,R0_cooccurrence_only_or_rejected,3,1,1,1,1,cooccurrence_only,cooccurrence_only,incident_relation_sentence_only,independent_AI_sentence_audit,pending,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_d18c91f9affa,temperature difference,mechanism_or_process,True,True,True,27,27,71,54,IP_ae28ec0200e9,GC_99e309048536::GC_d18c91f9affa,optimal output power + temperature difference,GC_99e309048536,optimal output power,outcome_or_property,1,1,0,0,,,IP_ae28ec0200e9,TP_ab36f929ea27,GC_d18c91f9affa::GC_e49423da4792,temperature difference + short circuit current,GC_e49423da4792,short circuit current,outcome_or_property,1,1,0,0,,,TP_ab36f929ea27,CL_bfacc6acbe6d,GC_99e309048536::GC_e49423da4792,optimal output power + short circuit current,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,27,1,3826,2913,2842,2126,2063,2126
10653,44105,TC_6862a1103ce8,R0_cooccurrence_only_or_rejected,3,1,1,1,1,cooccurrence_only,cooccurrence_only,incident_relation_sentence_only,independent_AI_sentence_audit,pending,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_d18c91f9affa,temperature difference,mechanism_or_process,True,True,True,27,27,71,54,IP_ae28ec0200e9,GC_99e309048536::GC_d18c91f9affa,optimal output power + temperature difference,GC_99e309048536,optimal output power,outcome_or_property,1,1,0,0,,,IP_ae28ec0200e9,TP_acd5b0352c30,GC_d18c91f9affa::GC_ef9b72ac197b,temperature difference + smallest temperature difference,GC_ef9b72ac197b,smallest temperature difference,mechanism_or_process,1,1,0,0,,,TP_acd5b0352c30,CL_7ebe4ece36e1,GC_99e309048536::GC_ef9b72ac197b,optimal output power + smallest temperature difference,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,27,1,3826,2914,2843,2127,2064,2127
10654,44106,TC_8b9a5a233319,R0_cooccurrence_only_or_rejected,3,1,1,1,1,cooccurrence_only,cooccurrence_only,incident_relation_sentence_only,independent_AI_sentence_audit,pending,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_d18c91f9affa,temperature difference,mechanism_or_process,True,True,True,27,27,71,54,IP_ae28ec0200e9,GC_99e309048536::GC_d18c91f9affa,optimal output power + temperature difference,GC_99e309048536,optimal output power,outcome_or_property,1,1,0,0,,,IP_ae28ec0200e9,TP_b053d171b17d,GC_c6f96235805f::GC_d18c91f9affa,tecs + temperature difference,GC_c6f96235805f,tecs,literal_formula,1,1,0,0,,,TP_b053d171b17d,CL_1ffccfa96ea3,GC_99e309048536::GC_c6f96235805f,optimal output power + tecs,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,27,1,3826,2915,2844,2128,2065,2128
10655,44107,TC_4ca1f0a6bfb0,R0_cooccurrence_only_or_rejected,3,1,1,1,1,cooccurrence_only,cooccurrence_only,incident_relation_sentence_only,independent_AI_sentence_audit,pending,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_d18c91f9affa,temperature difference,mechanism_or_process,True,True,True,27,27,71,54,IP_ae28ec0200e9,GC_99e309048536::GC_d18c91f9affa,optimal output power + temperature difference,GC_99e309048536,optimal output power,outcome_or_property,1,1,0,0,,,IP_ae28ec0200e9,TP_b64106743e69,GC_c27ca6c16743::GC_d18c91f9affa,average temperature difference + temperature difference,GC_c27ca6c16743,average temperature difference,mechanism_or_process,1,1,0,0,,,TP_b64106743e69,CL_908a9933d647,GC_99e309048536::GC_c27ca6c16743,optimal output power + average temperature difference,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,27,1,3826,2916,2845,2129,2066,2129
10656,44108,TC_bb48db3805ad,R0_cooccurrence_only_or_rejected,3,1,1,1,1,cooccurrence_only,cooccurrence_only,incident_relation_sentence_only,independent_AI_sentence_audit,pending,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_d18c91f9affa,temperature difference,mechanism_or_process,True,True,True,27,27,71,54,IP_ae28ec0200e9,GC_99e309048536::GC_d18c91f9affa,optimal output power + temperature difference,GC_99e309048536,optimal output power,outcome_or_property,1,1,0,0,,,IP_ae28ec0200e9,TP_b6b8c2102150,GC_5c9d495e3ca6::GC_d18c91f9affa,additional voltage + temperature difference,GC_5c9d495e3ca6,additional voltage,outcome_or_property,1,1,0,0,,,TP_b6b8c2102150,CL_7a5b1e31118b,GC_5c9d495e3ca6::GC_99e309048536,optimal output power + additional voltage,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,27,1,3826,2917,2846,2130,2067,2130
10657,44109,TC_6e98c8b318b3,R0_cooccurrence_only_or_rejected,3,1,1,1,1,cooccurrence_only,cooccurrence_only,incident_relation_sentence_only,independent_AI_sentence_audit,pending,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_d18c91f9affa,temperature difference,mechanism_or_process,True,True,True,27,27,71,54,IP_ae28ec0200e9,GC_99e309048536::GC_d18c91f9affa,optimal output power + temperature difference,GC_99e309048536,optimal output power,outcome_or_property,1,1,0,0,,,IP_ae28ec0200e9,TP_bb1fc2d34b22,GC_d18c91f9affa::GC_d79839c8cbbe,temperature difference + temperature insensitive power density,GC_d79839c8cbbe,temperature insensitive power density,outcome_or_property,1,1,0,0,,,TP_bb1fc2d34b22,CL_391d127ef912,GC_99e309048536::GC_d79839c8cbbe,optimal output power + temperature insensitive power density,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,27,1,3826,2918,2847,2131,2068,2131
10658,44110,TC_3e47bcea29ad,R0_cooccurrence_only_or_rejected,3,1,1,1,1,cooccurrence_only,cooccurrence_only,incident_relation_sentence_only,independent_AI_sentence_audit,pending,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_d18c91f9affa,temperature difference,mechanism_or_process,True,True,True,27,27,71,54,IP_ae28ec0200e9,GC_99e309048536::GC_d18c91f9affa,optimal output power + temperature difference,GC_99e309048536,optimal output power,outcome_or_property,1,1,0,0,,,IP_ae28ec0200e9,TP_c8853ad1edf3,GC_bc40ec661b17::GC_d18c91f9affa,k3fe + temperature difference,GC_bc40ec661b17,k3fe,literal_formula,1,1,0,0,,,TP_c8853ad1edf3,CL_fba913b844b3,GC_99e309048536::GC_bc40ec661b17,optimal output power + k3fe,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,27,1,3826,2919,2848,2132,2069,2132
10659,44111,TC_f46e484e2ce1,R0_cooccurrence_only_or_rejected,3,1,1,1,1,cooccurrence_only,cooccurrence_only,incident_relation_sentence_only,independent_AI_sentence_audit,pending,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_d18c91f9affa,temperature difference,mechanism_or_process,True,True,True,27,27,71,54,IP_ae28ec0200e9,GC_99e309048536::GC_d18c91f9affa,optimal output power + temperature difference,GC_99e309048536,optimal output power,outcome_or_property,1,1,0,0,,,IP_ae28ec0200e9,TP_ce8e1246423f,GC_6cdb23f33c74::GC_d18c91f9affa,seebeck coefficient + temperature difference,GC_6cdb23f33c74,seebeck coefficient,outcome_or_property,3,3,0,0,,,TP_ce8e1246423f,CL_aa68d6ec2a16,GC_6cdb23f33c74::GC_99e309048536,optimal output power + seebeck coefficient,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,4,1,4,27,1,3826,504,433,339,276,339
10660,44112,TC_c7e5297551de,R0_cooccurrence_only_or_rejected,3,1,1,1,1,cooccurrence_only,cooccurrence_only,incident_relation_sentence_only,independent_AI_sentence_audit,pending,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_d18c91f9affa,temperature difference,mechanism_or_process,True,True,True,27,27,71,54,IP_ae28ec0200e9,GC_99e309048536::GC_d18c91f9affa,optimal output power + temperature difference,GC_99e309048536,optimal output power,outcome_or_property,1,1,0,0,,,IP_ae28ec0200e9,TP_cf6615b1adb3,GC_7502dbb07223::GC_d18c91f9affa,gradient + temperature difference,GC_7502dbb07223,gradient,mechanism_or_process,1,1,0,0,,,TP_cf6615b1adb3,CL_687e0d5f15d6,GC_7502dbb07223::GC_99e309048536,optimal output power + gradient,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,27,1,3826,2920,2849,2133,2070,2133
10661,44113,TC_7c5088b53857,R0_cooccurrence_only_or_rejected,3,1,1,1,1,cooccurrence_only,cooccurrence_only,incident_relation_sentence_only,independent_AI_sentence_audit,pending,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_d18c91f9affa,temperature difference,mechanism_or_process,True,True,True,27,27,71,54,IP_ae28ec0200e9,GC_99e309048536::GC_d18c91f9affa,optimal output power + temperature difference,GC_99e309048536,optimal output power,outcome_or_property,1,1,0,0,,,IP_ae28ec0200e9,TP_dc24552919c4,GC_4a92e5f4fe38::GC_d18c91f9affa,hydrogel + temperature difference,GC_4a92e5f4fe38,hydrogel,material_or_structure,1,2,0,0,,,TP_dc24552919c4,CL_27d20ac433da,GC_4a92e5f4fe38::GC_99e309048536,optimal output power + hydrogel,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,3,27,1,3826,906,835,667,604,667
10662,44114,TC_2c2a59dc7bfd,R0_cooccurrence_only_or_rejected,3,1,1,1,1,cooccurrence_only,cooccurrence_only,incident_relation_sentence_only,independent_AI_sentence_audit,pending,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_d18c91f9affa,temperature difference,mechanism_or_process,True,True,True,27,27,71,54,IP_ae28ec0200e9,GC_99e309048536::GC_d18c91f9affa,optimal output power + temperature difference,GC_99e309048536,optimal output power,outcome_or_property,1,1,0,0,,,IP_ae28ec0200e9,TP_e816a1d98272,GC_76c31f221934::GC_d18c91f9affa,temperature difference 'normalised' power + temperature difference,GC_76c31f221934,temperature difference 'normalised' power,outcome_or_property,1,1,0,0,,,TP_e816a1d98272,CL_9fa7bca34c1b,GC_76c31f221934::GC_99e309048536,optimal output power + temperature difference 'normalised' power,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,27,1,3826,2921,2850,2134,2071,2134
10663,44115,TC_76b8d56bdd41,R0_cooccurrence_only_or_rejected,3,1,1,1,1,cooccurrence_only,cooccurrence_only,incident_relation_sentence_only,independent_AI_sentence_audit,pending,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_d18c91f9affa,temperature difference,mechanism_or_process,True,True,True,27,27,71,54,IP_ae28ec0200e9,GC_99e309048536::GC_d18c91f9affa,optimal output power + temperature difference,GC_99e309048536,optimal output power,outcome_or_property,1,1,0,0,,,IP_ae28ec0200e9,TP_ed57b76da215,GC_3130d1eb0f84::GC_d18c91f9affa,maximum short circuit current + temperature difference,GC_3130d1eb0f84,maximum short circuit current,outcome_or_property,1,1,0,0,,,TP_ed57b76da215,CL_696d8944e103,GC_3130d1eb0f84::GC_99e309048536,optimal output power + maximum short circuit current,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,27,1,3826,2922,2851,2135,2072,2135
