audit_order,candidate_id,evidence_tier,evidence_tier_order,evidence_tier_reason,strict_syntax_supported_side,ite_side_evidence_level,tg_side_evidence_level,evidence_floor,evidence_ceiling,evidence_grade,evidence_grade_order,shared_global_concept_id,shared_label,shared_category,shared_node_focus_eligible,other_endpoints_focus_eligible,focus_eligible,shared_ite_document_frequency,shared_tg_document_frequency,shared_ite_incident_pair_degree,shared_tg_incident_pair_degree,ite_pair_id,ite_pair_key,ite_pair_label,ite_other_global_concept_id,ite_other_label,ite_other_category,ite_pair_paper_count,ite_pair_sentence_count,ite_pair_strict_syntax_relation_paper_count,ite_pair_human_confirmed_relation_paper_count,ite_strict_relation_ids,ite_human_confirmed_relation_ids,ite_authoritative_provenance_fk,tg_pair_id,tg_pair_key,tg_pair_label,tg_other_global_concept_id,tg_other_label,tg_other_category,tg_pair_paper_count,tg_pair_sentence_count,tg_pair_strict_syntax_relation_paper_count,tg_pair_human_confirmed_relation_paper_count,tg_strict_relation_ids,tg_human_confirmed_relation_ids,tg_authoritative_provenance_fk,closure_group_id,cross_endpoint_pair_key,cross_endpoint_pair,cross_endpoint_status_in_iTE,cross_endpoint_status_in_TG,human_relation_review_status,cross_paper_compatibility_status,cross_endpoint_evaluation_status,novelty_status,novelty_claim_allowed,scientific_claim_status,candidate_interpretation,minimum_relation_support,total_relation_support,minimum_human_confirmed_relation_support,total_human_confirmed_relation_support,minimum_pair_paper_count,sum_pair_paper_count,minimum_pair_sentence_count,sum_pair_sentence_count,shared_minimum_document_frequency,closure_path_count,shared_candidate_path_count,within_shared_node_support_rank,within_shared_node_tier_support_rank,focus_within_shared_node_support_rank,focus_within_shared_node_tier_support_rank
46974,TC_92b07ecd6bb0,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_f50bbe3cdc5d,temperature gradient,mechanism_or_process,True,False,False,35,18,74,32,IP_26cc942478b0,GC_5a966339bf3f::GC_f50bbe3cdc5d,stable thermovoltage + temperature gradient,GC_5a966339bf3f,stable thermovoltage,outcome_or_property,1,1,0,0,,,IP_26cc942478b0,TP_6a5c0f7275fb,GC_482ada6383fc::GC_f50bbe3cdc5d,pin structured + temperature gradient,GC_482ada6383fc,pin structured,untyped_extractive_keyword,1,1,0,0,,,TP_6a5c0f7275fb,CL_835b71a6b5b2,GC_482ada6383fc::GC_5a966339bf3f,stable thermovoltage + pin structured,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,18,1,2366,553,479,,
46975,TC_ff51bfd1ead8,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_f50bbe3cdc5d,temperature gradient,mechanism_or_process,True,False,False,35,18,74,32,IP_26cc942478b0,GC_5a966339bf3f::GC_f50bbe3cdc5d,stable thermovoltage + temperature gradient,GC_5a966339bf3f,stable thermovoltage,outcome_or_property,1,1,0,0,,,IP_26cc942478b0,TP_87322232a271,GC_4480e95a9620::GC_f50bbe3cdc5d,non isothermal + temperature gradient,GC_4480e95a9620,non isothermal,untyped_extractive_keyword,1,1,0,0,,,TP_87322232a271,CL_7b2cf0953577,GC_4480e95a9620::GC_5a966339bf3f,stable thermovoltage + non isothermal,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,18,1,2366,554,480,,
46977,TC_c72cae6a3bd7,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_f50bbe3cdc5d,temperature gradient,mechanism_or_process,True,False,False,35,18,74,32,IP_26cc942478b0,GC_5a966339bf3f::GC_f50bbe3cdc5d,stable thermovoltage + temperature gradient,GC_5a966339bf3f,stable thermovoltage,outcome_or_property,1,1,0,0,,,IP_26cc942478b0,TP_a0398f685f92,GC_3ea8786de366::GC_f50bbe3cdc5d,thermogalvanic cell + temperature gradient,GC_3ea8786de366,thermogalvanic cell,device_or_context,3,3,0,0,,,TP_a0398f685f92,CL_85677e39b232,GC_3ea8786de366::GC_5a966339bf3f,stable thermovoltage + thermogalvanic cell,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,4,1,4,18,1,2366,88,14,,
46978,TC_f1f8f8268df7,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_f50bbe3cdc5d,temperature gradient,mechanism_or_process,True,False,False,35,18,74,32,IP_26cc942478b0,GC_5a966339bf3f::GC_f50bbe3cdc5d,stable thermovoltage + temperature gradient,GC_5a966339bf3f,stable thermovoltage,outcome_or_property,1,1,0,0,,,IP_26cc942478b0,TP_b14b29501049,GC_30808d38707c::GC_f50bbe3cdc5d,thermoelectrochemical cell + temperature gradient,GC_30808d38707c,thermoelectrochemical cell,device_or_context,1,1,0,0,,,TP_b14b29501049,CL_4f1aac450270,GC_30808d38707c::GC_5a966339bf3f,stable thermovoltage + thermoelectrochemical cell,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,18,1,2366,556,482,,
46981,TC_e998a751e6f0,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_f50bbe3cdc5d,temperature gradient,mechanism_or_process,True,False,False,35,18,74,32,IP_26cc942478b0,GC_5a966339bf3f::GC_f50bbe3cdc5d,stable thermovoltage + temperature gradient,GC_5a966339bf3f,stable thermovoltage,outcome_or_property,1,1,0,0,,,IP_26cc942478b0,TP_b80ebf54ded0,GC_428b6ae04b6e::GC_f50bbe3cdc5d,non isothermal cell + temperature gradient,GC_428b6ae04b6e,non isothermal cell,device_or_context,1,1,0,0,,,TP_b80ebf54ded0,CL_2793196cd01c,GC_428b6ae04b6e::GC_5a966339bf3f,stable thermovoltage + non isothermal cell,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,18,1,2366,559,485,,
46982,TC_d34b15cbf79e,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_f50bbe3cdc5d,temperature gradient,mechanism_or_process,True,False,False,35,18,74,32,IP_26cc942478b0,GC_5a966339bf3f::GC_f50bbe3cdc5d,stable thermovoltage + temperature gradient,GC_5a966339bf3f,stable thermovoltage,outcome_or_property,1,1,0,0,,,IP_26cc942478b0,TP_bf349e8aa83c,GC_bfa67b12b5ea::GC_f50bbe3cdc5d,cost effective + temperature gradient,GC_bfa67b12b5ea,cost effective,untyped_extractive_keyword,1,1,0,0,,,TP_bf349e8aa83c,CL_44b45bba22bc,GC_5a966339bf3f::GC_bfa67b12b5ea,stable thermovoltage + cost effective,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,18,1,2366,560,486,,
46984,TC_78ac8dcefef4,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_f50bbe3cdc5d,temperature gradient,mechanism_or_process,True,False,False,35,18,74,32,IP_26cc942478b0,GC_5a966339bf3f::GC_f50bbe3cdc5d,stable thermovoltage + temperature gradient,GC_5a966339bf3f,stable thermovoltage,outcome_or_property,1,1,0,0,,,IP_26cc942478b0,TP_c9a24f9934d2,GC_82322e409c3c::GC_f50bbe3cdc5d,light emitting + temperature gradient,GC_82322e409c3c,light emitting,untyped_extractive_keyword,1,1,0,0,,,TP_c9a24f9934d2,CL_30ff85e63ecc,GC_5a966339bf3f::GC_82322e409c3c,stable thermovoltage + light emitting,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,18,1,2366,562,488,,
46987,TC_5f807d28f5d5,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_f50bbe3cdc5d,temperature gradient,mechanism_or_process,True,False,False,35,18,74,32,IP_26cc942478b0,GC_5a966339bf3f::GC_f50bbe3cdc5d,stable thermovoltage + temperature gradient,GC_5a966339bf3f,stable thermovoltage,outcome_or_property,1,1,0,0,,,IP_26cc942478b0,TP_fa0e2a8b3321,GC_43b26f832b52::GC_f50bbe3cdc5d,redox split thermogalvanic cell + temperature gradient,GC_43b26f832b52,redox split thermogalvanic cell,device_or_context,1,1,0,0,,,TP_fa0e2a8b3321,CL_40ffcc3d2142,GC_43b26f832b52::GC_5a966339bf3f,stable thermovoltage + redox split thermogalvanic cell,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,18,1,2366,565,491,,
46989,TC_583805883572,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_f50bbe3cdc5d,temperature gradient,mechanism_or_process,True,False,False,35,18,74,32,IP_26cc942478b0,GC_5a966339bf3f::GC_f50bbe3cdc5d,stable thermovoltage + temperature gradient,GC_5a966339bf3f,stable thermovoltage,outcome_or_property,1,1,0,0,,,IP_26cc942478b0,TP_fc9767e40899,GC_eac287438ce0::GC_f50bbe3cdc5d,hand writing + temperature gradient,GC_eac287438ce0,hand writing,untyped_extractive_keyword,1,1,0,0,,,TP_fc9767e40899,CL_9c828a1df797,GC_5a966339bf3f::GC_eac287438ce0,stable thermovoltage + hand writing,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,18,1,2366,567,493,,
46991,TC_320c2ac19262,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_f50bbe3cdc5d,temperature gradient,mechanism_or_process,True,False,False,35,18,74,32,IP_2aba6da9d68e,GC_1c7af9f758c0::GC_f50bbe3cdc5d,cation pi interaction + temperature gradient,GC_1c7af9f758c0,cation pi interaction,mechanism_or_process,1,1,0,0,,,IP_2aba6da9d68e,TP_0f371a5e88ae,GC_cffc202398bb::GC_f50bbe3cdc5d,redox split + temperature gradient,GC_cffc202398bb,redox split,untyped_extractive_keyword,1,1,0,0,,,TP_0f371a5e88ae,CL_191748745cfd,GC_1c7af9f758c0::GC_cffc202398bb,cation pi interaction + redox split,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,18,1,2366,569,495,,
46993,TC_90bef596c971,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_f50bbe3cdc5d,temperature gradient,mechanism_or_process,True,False,False,35,18,74,32,IP_2aba6da9d68e,GC_1c7af9f758c0::GC_f50bbe3cdc5d,cation pi interaction + temperature gradient,GC_1c7af9f758c0,cation pi interaction,mechanism_or_process,1,1,0,0,,,IP_2aba6da9d68e,TP_1b8860a0df94,GC_3be2e7216e42::GC_f50bbe3cdc5d,self powered + temperature gradient,GC_3be2e7216e42,self powered,untyped_extractive_keyword,1,1,0,0,,,TP_1b8860a0df94,CL_c92f12bf6b15,GC_1c7af9f758c0::GC_3be2e7216e42,cation pi interaction + self powered,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,18,1,2366,571,497,,
46999,TC_7a36528d2746,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_f50bbe3cdc5d,temperature gradient,mechanism_or_process,True,False,False,35,18,74,32,IP_2aba6da9d68e,GC_1c7af9f758c0::GC_f50bbe3cdc5d,cation pi interaction + temperature gradient,GC_1c7af9f758c0,cation pi interaction,mechanism_or_process,1,1,0,0,,,IP_2aba6da9d68e,TP_438dccfa3417,GC_f50bbe3cdc5d::GC_fd16c7a7dd86,temperature gradient + nickel bipyridine,GC_fd16c7a7dd86,nickel bipyridine,untyped_extractive_keyword,1,1,0,0,,,TP_438dccfa3417,CL_2dfa95b42b79,GC_1c7af9f758c0::GC_fd16c7a7dd86,cation pi interaction + nickel bipyridine,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,18,1,2366,577,503,,
47000,TC_d04c8315894b,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_f50bbe3cdc5d,temperature gradient,mechanism_or_process,True,False,False,35,18,74,32,IP_2aba6da9d68e,GC_1c7af9f758c0::GC_f50bbe3cdc5d,cation pi interaction + temperature gradient,GC_1c7af9f758c0,cation pi interaction,mechanism_or_process,1,1,0,0,,,IP_2aba6da9d68e,TP_46ca4329a5e7,GC_d7e4ea27d643::GC_f50bbe3cdc5d,quasi solid + temperature gradient,GC_d7e4ea27d643,quasi solid,untyped_extractive_keyword,1,1,0,0,,,TP_46ca4329a5e7,CL_061fbae268b4,GC_1c7af9f758c0::GC_d7e4ea27d643,cation pi interaction + quasi solid,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,18,1,2366,578,504,,
47004,TC_0dbcf2b62115,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_f50bbe3cdc5d,temperature gradient,mechanism_or_process,True,False,False,35,18,74,32,IP_2aba6da9d68e,GC_1c7af9f758c0::GC_f50bbe3cdc5d,cation pi interaction + temperature gradient,GC_1c7af9f758c0,cation pi interaction,mechanism_or_process,1,1,0,0,,,IP_2aba6da9d68e,TP_67b606be9144,GC_6f3be58a8f19::GC_f50bbe3cdc5d,real time + temperature gradient,GC_6f3be58a8f19,real time,untyped_extractive_keyword,1,1,0,0,,,TP_67b606be9144,CL_fe89a4751da5,GC_1c7af9f758c0::GC_6f3be58a8f19,cation pi interaction + real time,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,18,1,2366,582,508,,
47005,TC_2c9a04b62eda,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_f50bbe3cdc5d,temperature gradient,mechanism_or_process,True,False,False,35,18,74,32,IP_2aba6da9d68e,GC_1c7af9f758c0::GC_f50bbe3cdc5d,cation pi interaction + temperature gradient,GC_1c7af9f758c0,cation pi interaction,mechanism_or_process,1,1,0,0,,,IP_2aba6da9d68e,TP_6a5c0f7275fb,GC_482ada6383fc::GC_f50bbe3cdc5d,pin structured + temperature gradient,GC_482ada6383fc,pin structured,untyped_extractive_keyword,1,1,0,0,,,TP_6a5c0f7275fb,CL_635b836ab3ca,GC_1c7af9f758c0::GC_482ada6383fc,cation pi interaction + pin structured,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,18,1,2366,583,509,,
47006,TC_7e9539934567,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_f50bbe3cdc5d,temperature gradient,mechanism_or_process,True,False,False,35,18,74,32,IP_2aba6da9d68e,GC_1c7af9f758c0::GC_f50bbe3cdc5d,cation pi interaction + temperature gradient,GC_1c7af9f758c0,cation pi interaction,mechanism_or_process,1,1,0,0,,,IP_2aba6da9d68e,TP_87322232a271,GC_4480e95a9620::GC_f50bbe3cdc5d,non isothermal + temperature gradient,GC_4480e95a9620,non isothermal,untyped_extractive_keyword,1,1,0,0,,,TP_87322232a271,CL_25c868b64c22,GC_1c7af9f758c0::GC_4480e95a9620,cation pi interaction + non isothermal,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,18,1,2366,584,510,,
47008,TC_454ceabb9162,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_f50bbe3cdc5d,temperature gradient,mechanism_or_process,True,False,False,35,18,74,32,IP_2aba6da9d68e,GC_1c7af9f758c0::GC_f50bbe3cdc5d,cation pi interaction + temperature gradient,GC_1c7af9f758c0,cation pi interaction,mechanism_or_process,1,1,0,0,,,IP_2aba6da9d68e,TP_a0398f685f92,GC_3ea8786de366::GC_f50bbe3cdc5d,thermogalvanic cell + temperature gradient,GC_3ea8786de366,thermogalvanic cell,device_or_context,3,3,0,0,,,TP_a0398f685f92,CL_6e8f0dc1c565,GC_1c7af9f758c0::GC_3ea8786de366,cation pi interaction + thermogalvanic cell,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,4,1,4,18,1,2366,89,15,,
47009,TC_0c994f504de8,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_f50bbe3cdc5d,temperature gradient,mechanism_or_process,True,False,False,35,18,74,32,IP_2aba6da9d68e,GC_1c7af9f758c0::GC_f50bbe3cdc5d,cation pi interaction + temperature gradient,GC_1c7af9f758c0,cation pi interaction,mechanism_or_process,1,1,0,0,,,IP_2aba6da9d68e,TP_b14b29501049,GC_30808d38707c::GC_f50bbe3cdc5d,thermoelectrochemical cell + temperature gradient,GC_30808d38707c,thermoelectrochemical cell,device_or_context,1,1,0,0,,,TP_b14b29501049,CL_02528f3bdb94,GC_1c7af9f758c0::GC_30808d38707c,cation pi interaction + thermoelectrochemical cell,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,18,1,2366,586,512,,
47012,TC_3c487ef36762,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_f50bbe3cdc5d,temperature gradient,mechanism_or_process,True,False,False,35,18,74,32,IP_2aba6da9d68e,GC_1c7af9f758c0::GC_f50bbe3cdc5d,cation pi interaction + temperature gradient,GC_1c7af9f758c0,cation pi interaction,mechanism_or_process,1,1,0,0,,,IP_2aba6da9d68e,TP_b80ebf54ded0,GC_428b6ae04b6e::GC_f50bbe3cdc5d,non isothermal cell + temperature gradient,GC_428b6ae04b6e,non isothermal cell,device_or_context,1,1,0,0,,,TP_b80ebf54ded0,CL_f0396026487e,GC_1c7af9f758c0::GC_428b6ae04b6e,cation pi interaction + non isothermal cell,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,18,1,2366,589,515,,
47013,TC_a4f6f709bcf4,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_f50bbe3cdc5d,temperature gradient,mechanism_or_process,True,False,False,35,18,74,32,IP_2aba6da9d68e,GC_1c7af9f758c0::GC_f50bbe3cdc5d,cation pi interaction + temperature gradient,GC_1c7af9f758c0,cation pi interaction,mechanism_or_process,1,1,0,0,,,IP_2aba6da9d68e,TP_bf349e8aa83c,GC_bfa67b12b5ea::GC_f50bbe3cdc5d,cost effective + temperature gradient,GC_bfa67b12b5ea,cost effective,untyped_extractive_keyword,1,1,0,0,,,TP_bf349e8aa83c,CL_fe7d5b58316e,GC_1c7af9f758c0::GC_bfa67b12b5ea,cation pi interaction + cost effective,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,18,1,2366,590,516,,
47015,TC_ba4dd753d504,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_f50bbe3cdc5d,temperature gradient,mechanism_or_process,True,False,False,35,18,74,32,IP_2aba6da9d68e,GC_1c7af9f758c0::GC_f50bbe3cdc5d,cation pi interaction + temperature gradient,GC_1c7af9f758c0,cation pi interaction,mechanism_or_process,1,1,0,0,,,IP_2aba6da9d68e,TP_c9a24f9934d2,GC_82322e409c3c::GC_f50bbe3cdc5d,light emitting + temperature gradient,GC_82322e409c3c,light emitting,untyped_extractive_keyword,1,1,0,0,,,TP_c9a24f9934d2,CL_68ccac33b885,GC_1c7af9f758c0::GC_82322e409c3c,cation pi interaction + light emitting,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,18,1,2366,592,518,,
47018,TC_6e594e43a4d9,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_f50bbe3cdc5d,temperature gradient,mechanism_or_process,True,False,False,35,18,74,32,IP_2aba6da9d68e,GC_1c7af9f758c0::GC_f50bbe3cdc5d,cation pi interaction + temperature gradient,GC_1c7af9f758c0,cation pi interaction,mechanism_or_process,1,1,0,0,,,IP_2aba6da9d68e,TP_fa0e2a8b3321,GC_43b26f832b52::GC_f50bbe3cdc5d,redox split thermogalvanic cell + temperature gradient,GC_43b26f832b52,redox split thermogalvanic cell,device_or_context,1,1,0,0,,,TP_fa0e2a8b3321,CL_4251bf6cca50,GC_1c7af9f758c0::GC_43b26f832b52,cation pi interaction + redox split thermogalvanic cell,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,18,1,2366,595,521,,
47020,TC_75b5847bd547,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_f50bbe3cdc5d,temperature gradient,mechanism_or_process,True,False,False,35,18,74,32,IP_2aba6da9d68e,GC_1c7af9f758c0::GC_f50bbe3cdc5d,cation pi interaction + temperature gradient,GC_1c7af9f758c0,cation pi interaction,mechanism_or_process,1,1,0,0,,,IP_2aba6da9d68e,TP_fc9767e40899,GC_eac287438ce0::GC_f50bbe3cdc5d,hand writing + temperature gradient,GC_eac287438ce0,hand writing,untyped_extractive_keyword,1,1,0,0,,,TP_fc9767e40899,CL_ac3dbdf0dba6,GC_1c7af9f758c0::GC_eac287438ce0,cation pi interaction + hand writing,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,18,1,2366,597,523,,
47022,TC_4b1d1dae0f21,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_f50bbe3cdc5d,temperature gradient,mechanism_or_process,True,False,False,35,18,74,32,IP_2bf8ba37b1de,GC_854d252d9a45::GC_f50bbe3cdc5d,thermodiffusion + temperature gradient,GC_854d252d9a45,thermodiffusion,mechanism_or_process,3,3,0,0,,,IP_2bf8ba37b1de,TP_0f371a5e88ae,GC_cffc202398bb::GC_f50bbe3cdc5d,redox split + temperature gradient,GC_cffc202398bb,redox split,untyped_extractive_keyword,1,1,0,0,,,TP_0f371a5e88ae,CL_1a50a1a64a7c,GC_854d252d9a45::GC_cffc202398bb,thermodiffusion + redox split,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,4,1,4,18,1,2366,91,17,,
