review_queue_order,audit_order,candidate_id,evidence_tier,evidence_tier_order,evidence_tier_reason,strict_syntax_supported_side,ite_side_evidence_level,tg_side_evidence_level,evidence_floor,evidence_ceiling,evidence_grade,evidence_grade_order,shared_global_concept_id,shared_label,shared_category,shared_node_focus_eligible,other_endpoints_focus_eligible,focus_eligible,shared_ite_document_frequency,shared_tg_document_frequency,shared_ite_incident_pair_degree,shared_tg_incident_pair_degree,ite_pair_id,ite_pair_key,ite_pair_label,ite_other_global_concept_id,ite_other_label,ite_other_category,ite_pair_paper_count,ite_pair_sentence_count,ite_pair_strict_syntax_relation_paper_count,ite_pair_human_confirmed_relation_paper_count,ite_strict_relation_ids,ite_human_confirmed_relation_ids,ite_authoritative_provenance_fk,tg_pair_id,tg_pair_key,tg_pair_label,tg_other_global_concept_id,tg_other_label,tg_other_category,tg_pair_paper_count,tg_pair_sentence_count,tg_pair_strict_syntax_relation_paper_count,tg_pair_human_confirmed_relation_paper_count,tg_strict_relation_ids,tg_human_confirmed_relation_ids,tg_authoritative_provenance_fk,closure_group_id,cross_endpoint_pair_key,cross_endpoint_pair,cross_endpoint_status_in_iTE,cross_endpoint_status_in_TG,human_relation_review_status,cross_paper_compatibility_status,cross_endpoint_evaluation_status,novelty_status,novelty_claim_allowed,scientific_claim_status,candidate_interpretation,minimum_relation_support,total_relation_support,minimum_human_confirmed_relation_support,total_human_confirmed_relation_support,minimum_pair_paper_count,sum_pair_paper_count,minimum_pair_sentence_count,sum_pair_sentence_count,shared_minimum_document_frequency,closure_path_count,shared_candidate_path_count,within_shared_node_support_rank,within_shared_node_tier_support_rank,focus_within_shared_node_support_rank,focus_within_shared_node_tier_support_rank,round_robin_round,review_selection_reason,selection_policy_id,review_selected
299,9579,TC_e580779aa754,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_2b1ad84ea1c7,synergistic ion,material_or_structure,True,True,True,1,1,1,4,IP_d2c3bf1023aa,GC_2b1ad84ea1c7::GC_a6d43efdb318,synergistic ion + synergistic ion regulation,GC_a6d43efdb318,synergistic ion regulation,mechanism_or_process,1,1,0,0,,,IP_d2c3bf1023aa,TP_3877c0d23195,GC_2b1ad84ea1c7::GC_43b44cd1f072,synergistic ion + synergistic ion transport,GC_43b44cd1f072,synergistic ion transport,mechanism_or_process,1,1,0,0,,,TP_3877c0d23195,CL_3330b4129aef,GC_43b44cd1f072::GC_a6d43efdb318,synergistic ion regulation + synergistic ion transport,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,1,1,4,2,2,2,2,2,within_shared_node_top_3_cooccurrence_paths,identity_blind_v1_all_A_B_plus_C_round_robin_3_per_shared_node,True
300,10057,TC_1e20674b3e21,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_3704e2ff083c,natural polymer,material_or_structure,True,True,True,1,1,3,4,IP_3b9db1d496f9,GC_3704e2ff083c::GC_37b0bd6e4989,natural polymer + green solvent,GC_37b0bd6e4989,green solvent,material_or_structure,1,1,0,0,,,IP_3b9db1d496f9,TP_c5e66c5a4156,GC_3704e2ff083c::GC_a275a39b602b,natural polymer + hygroscopic salt,GC_a275a39b602b,hygroscopic salt,material_or_structure,1,1,0,0,,,TP_c5e66c5a4156,CL_8653329f0a42,GC_37b0bd6e4989::GC_a275a39b602b,green solvent + hygroscopic salt,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,1,1,12,7,7,2,2,2,within_shared_node_top_3_cooccurrence_paths,identity_blind_v1_all_A_B_plus_C_round_robin_3_per_shared_node,True
301,10071,TC_14ea4bd64911,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_37ed05d8d43e,cooling,mechanism_or_process,True,True,True,3,2,6,6,IP_66caa067c2ec,GC_34d87adad4ed::GC_37ed05d8d43e,conventional electrolyte + cooling,GC_34d87adad4ed,conventional electrolyte,material_or_structure,1,1,0,0,,,IP_66caa067c2ec,TP_a13b3deb8d25,GC_06d2021f6ae3::GC_37ed05d8d43e,fundamental electrolyte + cooling,GC_06d2021f6ae3,fundamental electrolyte,material_or_structure,1,1,0,0,,,TP_a13b3deb8d25,CL_b2e64729c8e7,GC_06d2021f6ae3::GC_34d87adad4ed,conventional electrolyte + fundamental electrolyte,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,2,1,35,9,9,2,2,2,within_shared_node_top_3_cooccurrence_paths,identity_blind_v1_all_A_B_plus_C_round_robin_3_per_shared_node,True
302,11899,TC_df01418e82c0,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_3c0cb933cdf7,ion pair,material_or_structure,True,True,True,1,1,5,3,IP_71541f756f62,GC_3c0cb933cdf7::GC_aa7025094eaf,ion pair + repulsive interaction,GC_aa7025094eaf,repulsive interaction,mechanism_or_process,1,1,0,0,,,IP_71541f756f62,TP_9d45bf8b09e7,GC_3c0cb933cdf7::GC_ccfb5ee163eb,ion pair + perchlorate anion,GC_ccfb5ee163eb,perchlorate anion,material_or_structure,1,1,0,0,,,TP_9d45bf8b09e7,CL_e8e7d9fc78f0,GC_aa7025094eaf::GC_ccfb5ee163eb,repulsive interaction + perchlorate anion,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,1,1,15,8,3,5,2,2,within_shared_node_top_3_cooccurrence_paths,identity_blind_v1_all_A_B_plus_C_round_robin_3_per_shared_node,True
303,11907,TC_b0279cb5857e,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_3c432d56645d,thermal gradient,mechanism_or_process,True,True,True,16,1,40,1,IP_0212163ccd9f,GC_3c432d56645d::GC_c29c000dfef8,thermal gradient + promoting ion,GC_c29c000dfef8,promoting ion,material_or_structure,1,1,0,0,,,IP_0212163ccd9f,TP_6febc60dcd6c,GC_3c432d56645d::GC_c5e29ae688a6,thermal gradient + investigate power,GC_c5e29ae688a6,investigate power,outcome_or_property,1,1,0,0,,,TP_6febc60dcd6c,CL_51b38b03df87,GC_c29c000dfef8::GC_c5e29ae688a6,promoting ion + investigate power,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,1,1,40,3,2,3,2,2,within_shared_node_top_3_cooccurrence_paths,identity_blind_v1_all_A_B_plus_C_round_robin_3_per_shared_node,True
304,12071,TC_b3fc081f64ac,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_47c6a6e3a833,hydrophobic interaction,mechanism_or_process,True,True,True,2,1,4,3,IP_3f5400e65a32,GC_47c6a6e3a833::GC_72686c8a999c,hydrophobic interaction + physically crosslinked biopolymer gel,GC_72686c8a999c,physically crosslinked biopolymer gel,material_or_structure,1,1,0,0,,,IP_3f5400e65a32,TP_e0a2b8e1ca7d,GC_47c6a6e3a833::GC_ce8ce29599c5,hydrophobic interaction + i3-,GC_ce8ce29599c5,i3-,literal_formula,1,1,0,0,,,TP_e0a2b8e1ca7d,CL_77d6b9860d3c,GC_72686c8a999c::GC_ce8ce29599c5,physically crosslinked biopolymer gel + i3-,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,1,1,12,3,3,2,2,2,within_shared_node_top_3_cooccurrence_paths,identity_blind_v1_all_A_B_plus_C_round_robin_3_per_shared_node,True
305,12108,TC_734550bbd5c8,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_49990adc781e,energy conversion,mechanism_or_process,True,True,True,15,6,31,9,IP_081ea35572b7,GC_49990adc781e::GC_7bbd122cb2a2,energy conversion + flexible mechanical property,GC_7bbd122cb2a2,flexible mechanical property,outcome_or_property,1,1,0,0,,,IP_081ea35572b7,TP_31675fa6d9e3,GC_49990adc781e::GC_842144ce90c3,energy conversion + energy conversion efficiency,GC_842144ce90c3,energy conversion efficiency,outcome_or_property,2,2,0,0,,,TP_31675fa6d9e3,CL_9f74478a50c3,GC_7bbd122cb2a2::GC_842144ce90c3,flexible mechanical property + energy conversion efficiency,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,3,1,3,6,1,277,3,3,2,2,2,within_shared_node_top_3_cooccurrence_paths,identity_blind_v1_all_A_B_plus_C_round_robin_3_per_shared_node,True
306,19728,TC_8d55b4cc49e7,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,True,True,41,21,122,77,IP_dbb04c97782d,GC_118af0040619::GC_4a92e5f4fe38,thermopower + hydrogel,GC_118af0040619,thermopower,outcome_or_property,3,3,0,0,,,IP_dbb04c97782d,TP_ad71e2c1bc9c,GC_4a92e5f4fe38::GC_f7553cd07f36,hydrogel + hydrogel electrolyte,GC_f7553cd07f36,hydrogel electrolyte,material_or_structure,3,6,0,0,,,TP_ad71e2c1bc9c,CL_edfd371fcb8f,GC_118af0040619::GC_f7553cd07f36,thermopower + hydrogel electrolyte,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,3,6,3,9,21,1,9390,80,3,59,2,2,within_shared_node_top_3_cooccurrence_paths,identity_blind_v1_all_A_B_plus_C_round_robin_3_per_shared_node,True
307,21694,TC_b05fcaf80a76,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_4b155e3c784d,thermoelectric conversion,mechanism_or_process,True,True,True,9,9,18,14,IP_14413597f5ec,GC_4b155e3c784d::GC_f50bbe3cdc5d,thermoelectric conversion + temperature gradient,GC_f50bbe3cdc5d,temperature gradient,mechanism_or_process,2,2,0,0,,,IP_14413597f5ec,TP_2877bc740945,GC_4a92e5f4fe38::GC_4b155e3c784d,hydrogel + thermoelectric conversion,GC_4a92e5f4fe38,hydrogel,material_or_structure,2,3,0,0,,,TP_2877bc740945,CL_b101793adfec,GC_4a92e5f4fe38::GC_f50bbe3cdc5d,temperature gradient + hydrogel,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,2,4,2,5,9,8,251,2,2,2,2,2,within_shared_node_top_3_cooccurrence_paths,identity_blind_v1_all_A_B_plus_C_round_robin_3_per_shared_node,True
308,21931,TC_21d85d568095,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_4ee8ca676793,dual network,material_or_structure,True,True,True,2,2,4,5,IP_39404839d014,GC_19f8e75768c9::GC_4ee8ca676793,undergoes stable coordination interaction + dual network,GC_19f8e75768c9,undergoes stable coordination interaction,mechanism_or_process,1,1,0,0,,,IP_39404839d014,TP_51e44cb5a402,GC_4ee8ca676793::GC_6d1a13651ecc,dual network + dual network pva/agar hydrogel,GC_6d1a13651ecc,dual network pva/agar hydrogel,material_or_structure,1,1,0,0,,,TP_51e44cb5a402,CL_060caffbaac2,GC_19f8e75768c9::GC_6d1a13651ecc,undergoes stable coordination interaction + dual network pva/agar hydrogel,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,2,1,20,2,2,2,2,2,within_shared_node_top_3_cooccurrence_paths,identity_blind_v1_all_A_B_plus_C_round_robin_3_per_shared_node,True
309,21963,TC_65a8a807a39b,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_539699fb8a34,polymer network,material_or_structure,True,True,True,5,1,10,5,IP_1af95889eb9d,GC_022818e223c9::GC_539699fb8a34,ion dipole interaction + polymer network,GC_022818e223c9,ion dipole interaction,mechanism_or_process,1,1,0,0,,,IP_1af95889eb9d,TP_80fbd190d587,GC_539699fb8a34::GC_d798a4306983,polymer network + redox electric pair,GC_d798a4306983,redox electric pair,material_or_structure,1,1,0,0,,,TP_80fbd190d587,CL_981583b1e9f1,GC_022818e223c9::GC_d798a4306983,ion dipole interaction + redox electric pair,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,1,1,50,7,7,2,2,2,within_shared_node_top_3_cooccurrence_paths,identity_blind_v1_all_A_B_plus_C_round_robin_3_per_shared_node,True
310,22013,TC_254c5877e3f6,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_5577e4e6cadd,confined ion,material_or_structure,True,True,True,1,1,2,2,IP_4faaac8e0915,GC_5577e4e6cadd::GC_d36d24de4f07,confined ion + microstructured ionic thermoelectric hydrogel,GC_d36d24de4f07,microstructured ionic thermoelectric hydrogel,material_or_structure,1,1,0,0,,,IP_4faaac8e0915,TP_bd86d3205c3d,GC_5577e4e6cadd::GC_8994a529d814,confined ion + micro/nano channel,GC_8994a529d814,micro/nano channel,material_or_structure,1,1,0,0,,,TP_bd86d3205c3d,CL_85a1b54321a3,GC_8994a529d814::GC_d36d24de4f07,microstructured ionic thermoelectric hydrogel + micro/nano channel,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,1,1,4,2,2,2,2,2,within_shared_node_top_3_cooccurrence_paths,identity_blind_v1_all_A_B_plus_C_round_robin_3_per_shared_node,True
311,22017,TC_9d3c674d1e91,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_55da0e25a007,crystallization,mechanism_or_process,True,True,True,2,3,3,10,IP_954e063e8651,GC_55da0e25a007::GC_831d7cf5213c,crystallization + differential transport,GC_831d7cf5213c,differential transport,mechanism_or_process,1,1,0,0,,,IP_954e063e8651,TP_46543073434c,GC_55da0e25a007::GC_d1a0923c6993,crystallization + adsorbing guanidinium ion,GC_d1a0923c6993,adsorbing guanidinium ion,material_or_structure,1,1,0,0,,,TP_46543073434c,CL_512ac6a6e377,GC_831d7cf5213c::GC_d1a0923c6993,differential transport + adsorbing guanidinium ion,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,2,1,30,2,2,2,2,2,within_shared_node_top_3_cooccurrence_paths,identity_blind_v1_all_A_B_plus_C_round_robin_3_per_shared_node,True
312,22241,TC_48a0d774b168,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_5caf10c33d02,heating,mechanism_or_process,True,True,True,4,3,2,4,IP_a66c03dc0815,GC_5caf10c33d02::GC_fa6d2310e3a2,heating + performs radiative cooling,GC_fa6d2310e3a2,performs radiative cooling,mechanism_or_process,1,1,0,0,,,IP_a66c03dc0815,TP_bee87bf3462d,GC_37ed05d8d43e::GC_5caf10c33d02,cooling + heating,GC_37ed05d8d43e,cooling,mechanism_or_process,1,1,0,0,,,TP_bee87bf3462d,CL_efbbc5971e1e,GC_37ed05d8d43e::GC_fa6d2310e3a2,performs radiative cooling + cooling,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,3,1,8,3,3,2,2,2,within_shared_node_top_3_cooccurrence_paths,identity_blind_v1_all_A_B_plus_C_round_robin_3_per_shared_node,True
313,22339,TC_e8bb133580f7,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_5f9395c3b80a,entropy,mechanism_or_process,True,True,True,2,10,4,32,IP_da931af2d798,GC_4a92e5f4fe38::GC_5f9395c3b80a,hydrogel + entropy,GC_4a92e5f4fe38,hydrogel,material_or_structure,1,1,0,0,,,IP_da931af2d798,TP_d768d544e42c,GC_5f9395c3b80a::GC_f22b98b878db,entropy + entropy difference,GC_f22b98b878db,entropy difference,mechanism_or_process,4,5,0,0,,,TP_d768d544e42c,CL_ed0e290d0639,GC_4a92e5f4fe38::GC_f22b98b878db,hydrogel + entropy difference,already_observed_in_iTE,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,5,1,6,2,3,127,2,2,2,2,2,within_shared_node_top_3_cooccurrence_paths,identity_blind_v1_all_A_B_plus_C_round_robin_3_per_shared_node,True
314,22699,TC_0d6255d29ae0,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_61a323841d4d,electrode electrolyte,material_or_structure,True,True,True,1,3,7,8,IP_9eddfacd5d99,GC_61a323841d4d::GC_a79f2363011f,electrode electrolyte + electrode electrolyte interaction,GC_a79f2363011f,electrode electrolyte interaction,mechanism_or_process,1,3,0,0,,,IP_9eddfacd5d99,TP_5413183f5ae0,GC_3430a50e63de::GC_61a323841d4d,redox kinetics + electrode electrolyte,GC_3430a50e63de,redox kinetics,mechanism_or_process,1,1,0,0,,,TP_5413183f5ae0,CL_c3181bdb65e5,GC_3430a50e63de::GC_a79f2363011f,electrode electrolyte interaction + redox kinetics,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,4,1,1,56,2,2,2,2,2,within_shared_node_top_3_cooccurrence_paths,identity_blind_v1_all_A_B_plus_C_round_robin_3_per_shared_node,True
315,22724,TC_71f76705fcaa,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_6210b1a22324,reduced graphene oxide,material_or_structure,True,True,True,1,2,1,5,IP_0498d28679be,GC_6210b1a22324::GC_e7888ba5e114,reduced graphene oxide + ionogel,GC_e7888ba5e114,ionogel,material_or_structure,1,1,0,0,,,IP_0498d28679be,TP_c89cdac21505,GC_55c4816f4855::GC_6210b1a22324,liquid electrolyte + reduced graphene oxide,GC_55c4816f4855,liquid electrolyte,material_or_structure,1,1,0,0,,,TP_c89cdac21505,CL_f2999f9b6311,GC_55c4816f4855::GC_e7888ba5e114,ionogel + liquid electrolyte,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,1,2,5,3,3,2,2,2,within_shared_node_top_3_cooccurrence_paths,identity_blind_v1_all_A_B_plus_C_round_robin_3_per_shared_node,True
316,36377,TC_f1dbaabce6ce,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_6f2fde195710,interpenetrating network,material_or_structure,True,True,True,1,1,3,1,IP_55215a6bff76,GC_66f64b2e393b::GC_6f2fde195710,thermal diffusion + interpenetrating network,GC_66f64b2e393b,thermal diffusion,mechanism_or_process,1,1,0,0,,,IP_55215a6bff76,TP_878b4ce1e168,GC_5fecb4c8cca5::GC_6f2fde195710,mechanical property + interpenetrating network,GC_5fecb4c8cca5,mechanical property,outcome_or_property,1,1,0,0,,,TP_878b4ce1e168,CL_d5a380d80341,GC_5fecb4c8cca5::GC_66f64b2e393b,thermal diffusion + mechanical property,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,1,1,3,2,2,2,2,2,within_shared_node_top_3_cooccurrence_paths,identity_blind_v1_all_A_B_plus_C_round_robin_3_per_shared_node,True
317,36420,TC_ec77f2cbadff,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_720e69b53d5a,concentration difference,mechanism_or_process,True,True,True,1,2,5,5,IP_33016ea7365f,GC_5ce88e5ad7e0::GC_720e69b53d5a,thermal migration + concentration difference,GC_5ce88e5ad7e0,thermal migration,mechanism_or_process,1,1,0,0,,,IP_33016ea7365f,TP_5bd9d19032fe,GC_41374fb28f21::GC_720e69b53d5a,redox ion + concentration difference,GC_41374fb28f21,redox ion,material_or_structure,1,1,0,0,,,TP_5bd9d19032fe,CL_0971ec9568b9,GC_41374fb28f21::GC_5ce88e5ad7e0,thermal migration + redox ion,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,1,3,25,8,3,5,2,2,within_shared_node_top_3_cooccurrence_paths,identity_blind_v1_all_A_B_plus_C_round_robin_3_per_shared_node,True
318,36441,TC_6c2a7375a5ad,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_7502dbb07223,gradient,mechanism_or_process,True,True,True,3,4,10,10,IP_08d3b39e43a3,GC_7502dbb07223::GC_cc80e0c893fc,gradient + gradient heating,GC_cc80e0c893fc,gradient heating,mechanism_or_process,1,1,0,0,,,IP_08d3b39e43a3,TP_83288226defd,GC_6cdb23f33c74::GC_7502dbb07223,seebeck coefficient + gradient,GC_6cdb23f33c74,seebeck coefficient,outcome_or_property,2,2,0,0,,,TP_83288226defd,CL_064025ca11ce,GC_6cdb23f33c74::GC_cc80e0c893fc,gradient heating + seebeck coefficient,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,3,1,3,3,1,100,2,2,2,2,2,within_shared_node_top_3_cooccurrence_paths,identity_blind_v1_all_A_B_plus_C_round_robin_3_per_shared_node,True
319,36561,TC_f6058a2c6ac7,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_78d65254f96d,phase transition,mechanism_or_process,True,True,True,3,4,6,8,IP_531a52e0752f,GC_78d65254f96d::GC_7fd8c2696d32,phase transition + solvation,GC_7fd8c2696d32,solvation,mechanism_or_process,1,1,0,0,,,IP_531a52e0752f,TP_26a9644df0cd,GC_78d65254f96d::GC_c8ae63ab9653,phase transition + smart thermogalvanic hydrogel,GC_c8ae63ab9653,smart thermogalvanic hydrogel,material_or_structure,1,1,0,0,,,TP_26a9644df0cd,CL_bcb425a3ad52,GC_7fd8c2696d32::GC_c8ae63ab9653,solvation + smart thermogalvanic hydrogel,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,3,1,48,18,18,2,2,2,within_shared_node_top_3_cooccurrence_paths,identity_blind_v1_all_A_B_plus_C_round_robin_3_per_shared_node,True
320,37130,TC_2672779a8498,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_7ef3326ecb7c,photothermal conversion,mechanism_or_process,True,True,True,1,1,7,2,IP_5bddfac84f6b,GC_496ad649c044::GC_7ef3326ecb7c,capture trans nanochannel diffusion + photothermal conversion,GC_496ad649c044,capture trans nanochannel diffusion,mechanism_or_process,1,1,0,0,,,IP_5bddfac84f6b,TP_6d3e85414c0d,GC_69f4e381f8fb::GC_7ef3326ecb7c,prepared cwo membrane + photothermal conversion,GC_69f4e381f8fb,prepared cwo membrane,material_or_structure,1,1,0,0,,,TP_6d3e85414c0d,CL_78b46b863891,GC_496ad649c044::GC_69f4e381f8fb,capture trans nanochannel diffusion + prepared cwo membrane,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,1,1,14,6,6,2,2,2,within_shared_node_top_3_cooccurrence_paths,identity_blind_v1_all_A_B_plus_C_round_robin_3_per_shared_node,True
