paper_id,analysis_layer,source_membership,year,title,paper_concept_id,concept_occurrence_id,doi,sentence_id,sentence_text,sentence_char_start,sentence_char_end,surface_text,normalized_label,normalization_operations,lexical_category,head_token,char_start,char_end,extractor_pattern,document_frequency,paper_occurrence_count,token_count,selection_score,global_concept_id,layer_node_id,span_exact_match,semantic_addition_allowed,selection_scope,cross_paper_frequency_used_for_selection,verifier_status,occurrence_count
P1904,holdout,iTE,2026,First-principles study of Sr2CeBiO6 and Ba2CeBiO6 double perovskites for optoelectronic applications,PC_c7ed40a790b4,CO_fb1be3fbd07d,10.1007/s12648-025-03768-w,1,"This study investigates the structural, dynamical, electronic, optical, elastic, and magnetic properties of cubic double perovskites X2CeBiO6 (X = Sr or Ba) using first-principles calculations.",0,193,magnetic properties,magnetic property,simple_plural_to_singular,outcome_or_property,property,85,104,head_noun_phrase,15,1,2,3.3279,GC_15fc6b537554,LN_b08845f3679f,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P1904,holdout,iTE,2026,First-principles study of Sr2CeBiO6 and Ba2CeBiO6 double perovskites for optoelectronic applications,PC_3acbad8d477a,CO_59454c0f07f7,10.1007/s12648-025-03768-w,7,"Thermally, Debye temperatures of 371.26 K (Sr) and 396.58 K (Ba) suggest reasonable thermal conductivity and stability, with Ba showing slightly better acoustic properties.",1121,1293,slightly better acoustic properties,slightly better acoustic property,simple_plural_to_singular,outcome_or_property,property,1257,1292,head_noun_phrase,1,1,4,3.4479,GC_c254ec89608e,LN_7619918ac301,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P1904,holdout,iTE,2026,First-principles study of Sr2CeBiO6 and Ba2CeBiO6 double perovskites for optoelectronic applications,PC_1e4c954603e4,CO_a5f60c4c9e04,10.1007/s12648-025-03768-w,5,"Optically, strong UV absorption is observed, peaking at 95.05 (9.52 eV) for Sr2CeBiO6 and 90.75 (9.40 eV) for Ba2CeBiO6, suggesting potential for photodetectors and solar cells, alongside favorable reflectivity and refractive index for nonlinear optical applications.",703,970,solar cells,solar cell,simple_plural_to_singular,device_or_context,cell,868,879,head_noun_phrase,27,1,2,1.8279,GC_1cc105f0610f,LN_9d08a14cde57,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P1904,holdout,iTE,2026,First-principles study of Sr2CeBiO6 and Ba2CeBiO6 double perovskites for optoelectronic applications,PC_abe5d1975159,CO_bf0afd9a2f05,10.1007/s12648-025-03768-w,2,"Structurally, both compounds are thermodynamically stable, with optimized lattice parameters of 8.821 & Aring; for Sr2CeBiO6 and 8.906 & Aring; for Ba2CeBiO6, consistent with the larger ionic radius of Ba.",194,399,Sr2CeBiO6,sr2cebio6,lowercase,literal_formula,sr2cebio6,309,318,literal_formula,1,2,1,3.1896,GC_bc3400bd756a,LN_5f66c4ff5102,True,False,single_abstract_only,False,span_valid_pending_semantic_review,2
P1904,holdout,iTE,2026,First-principles study of Sr2CeBiO6 and Ba2CeBiO6 double perovskites for optoelectronic applications,PC_5d0c65cd7009,CO_e54b5dcf346c,10.1007/s12648-025-03768-w,7,"Thermally, Debye temperatures of 371.26 K (Sr) and 396.58 K (Ba) suggest reasonable thermal conductivity and stability, with Ba showing slightly better acoustic properties.",1121,1293,suggest reasonable thermal conductivity,suggest reasonable thermal conductivity,identity,outcome_or_property,conductivity,1186,1225,head_noun_phrase,1,1,4,3.4479,GC_7ab08cdb0d30,LN_1308d9705aaf,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P1904,holdout,iTE,2026,First-principles study of Sr2CeBiO6 and Ba2CeBiO6 double perovskites for optoelectronic applications,PC_36ee8daa252d,CO_22df801d5c91,10.1007/s12648-025-03768-w,1,"This study investigates the structural, dynamical, electronic, optical, elastic, and magnetic properties of cubic double perovskites X2CeBiO6 (X = Sr or Ba) using first-principles calculations.",0,193,X2CeBiO6,x2cebio6,lowercase,literal_formula,x2cebio6,133,141,literal_formula,1,2,1,3.1896,GC_49beb046492d,LN_c32ec4bb88f8,True,False,single_abstract_only,False,span_valid_pending_semantic_review,2
P1905,holdout,iTE,2025,"Structural, electronic, and thermodynamic properties of Li3X (X = N, P, As) compounds for solid-state lithium-ion batteries",PC_a358db60400b,CO_4a32e04f89e4,10.1116/6.0004732,3,"Results show systematic trends in the hexagonal crystal structure, with lattice parameters increasing and bulk modulus values decreasing significantly from Li3N to Li3P to Li3As.",434,612,bulk modulus,bulk modulus,identity,outcome_or_property,modulus,540,552,head_noun_phrase,27,1,2,3.3279,GC_9b6c2ba94116,LN_6d82a86a7117,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P1905,holdout,iTE,2025,"Structural, electronic, and thermodynamic properties of Li3X (X = N, P, As) compounds for solid-state lithium-ion batteries",PC_d6cab7659af8,CO_4b69ecadfb8c,10.1116/6.0004732,2,Calculations were performed using the quantum espresso package within the generalized gradient approximation framework with DFT-D3 dispersion correction to account for van der Waals interactions.,238,433,DFT-D3,dft d3,lowercase; hyphen_to_space,literal_formula,dft d3,362,368,literal_formula,1,1,2,3.1279,GC_e4da3d716b51,LN_aa12a80b4c13,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P1905,holdout,iTE,2025,"Structural, electronic, and thermodynamic properties of Li3X (X = N, P, As) compounds for solid-state lithium-ion batteries",PC_66f7167d84ed,CO_e331ad6148d5,10.1116/6.0004732,7,"Thermodynamic properties studied through the quasi-harmonic approximation show differences in vibrational energy, entropy (with Li3As exhibiting the highest values), and isochoric heat capacity (approaching the Dulong-Petit limit at high temperatures).",1190,1442,Dulong-Petit,dulong petit,lowercase; hyphen_to_space,untyped_extractive_keyword,petit,1401,1413,generic_hyphenated_keyword,3,1,2,2.9279,GC_b4aadc701f73,LN_a7f3fe7da7d9,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P1905,holdout,iTE,2025,"Structural, electronic, and thermodynamic properties of Li3X (X = N, P, As) compounds for solid-state lithium-ion batteries",PC_f423a444b88c,CO_4bc0d593601b,10.1116/6.0004732,7,"Thermodynamic properties studied through the quasi-harmonic approximation show differences in vibrational energy, entropy (with Li3As exhibiting the highest values), and isochoric heat capacity (approaching the Dulong-Petit limit at high temperatures).",1190,1442,entropy,entropy,identity,mechanism_or_process,entropy,1304,1311,head_noun_phrase,64,1,1,4.2679,GC_5f9395c3b80a,LN_0c04a452e56d,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P1905,holdout,iTE,2025,"Structural, electronic, and thermodynamic properties of Li3X (X = N, P, As) compounds for solid-state lithium-ion batteries",PC_99cd9ccad611,CO_7a94c9acf0cb,10.1116/6.0004732,2,Calculations were performed using the quantum espresso package within the generalized gradient approximation framework with DFT-D3 dispersion correction to account for van der Waals interactions.,238,433,generalized gradient,generalized gradient,identity,mechanism_or_process,gradient,312,332,head_noun_phrase,25,1,2,4.3279,GC_e3200e6d0e45,LN_7aa0f5382c84,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P1905,holdout,iTE,2025,"Structural, electronic, and thermodynamic properties of Li3X (X = N, P, As) compounds for solid-state lithium-ion batteries",PC_fe03af056841,CO_ba86203878ab,10.1116/6.0004732,4,"Elastic constant analysis reveals decreasing values across all constants, with C-13 showing the most dramatic reduction, indicating reduced mechanical coupling between axes.",613,786,indicating reduced mechanical coupling,indicating reduced mechanical coupling,identity,mechanism_or_process,coupling,734,772,head_noun_phrase,1,1,4,4.4479,GC_e360cb5d7484,LN_7903c3372b8f,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P1905,holdout,iTE,2025,"Structural, electronic, and thermodynamic properties of Li3X (X = N, P, As) compounds for solid-state lithium-ion batteries",PC_cd20ea124adf,CO_796610e97744,10.1116/6.0004732,7,"Thermodynamic properties studied through the quasi-harmonic approximation show differences in vibrational energy, entropy (with Li3As exhibiting the highest values), and isochoric heat capacity (approaching the Dulong-Petit limit at high temperatures).",1190,1442,isochoric heat capacity,isochoric heat capacity,identity,outcome_or_property,capacity,1360,1383,head_noun_phrase,1,1,3,3.3879,GC_c086374657ab,LN_a3d061176608,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P1905,holdout,iTE,2025,"Structural, electronic, and thermodynamic properties of Li3X (X = N, P, As) compounds for solid-state lithium-ion batteries",PC_8eeac54284c0,CO_d809a341fbf0,10.1116/6.0004732,3,"Results show systematic trends in the hexagonal crystal structure, with lattice parameters increasing and bulk modulus values decreasing significantly from Li3N to Li3P to Li3As.",434,612,Li3As,li3as,lowercase,literal_formula,li3as,606,611,literal_formula,1,4,1,3.3428,GC_c1c41cab5a69,LN_5faa72b73f41,True,False,single_abstract_only,False,span_valid_pending_semantic_review,4
P1905,holdout,iTE,2025,"Structural, electronic, and thermodynamic properties of Li3X (X = N, P, As) compounds for solid-state lithium-ion batteries",PC_5a56c8d3dff9,CO_7be61a0f6efd,10.1116/6.0004732,3,"Results show systematic trends in the hexagonal crystal structure, with lattice parameters increasing and bulk modulus values decreasing significantly from Li3N to Li3P to Li3As.",434,612,Li3N,li3n,lowercase,literal_formula,li3n,590,594,literal_formula,1,3,1,3.2759,GC_cdd59286d485,LN_f0cb225d4a7f,True,False,single_abstract_only,False,span_valid_pending_semantic_review,3
P1905,holdout,iTE,2025,"Structural, electronic, and thermodynamic properties of Li3X (X = N, P, As) compounds for solid-state lithium-ion batteries",PC_86734d8eca7c,CO_ae9c9e5d1300,10.1116/6.0004732,3,"Results show systematic trends in the hexagonal crystal structure, with lattice parameters increasing and bulk modulus values decreasing significantly from Li3N to Li3P to Li3As.",434,612,Li3P,li3p,lowercase,literal_formula,li3p,598,602,literal_formula,1,3,1,3.2759,GC_b3134e08e34b,LN_17cef3ee55e7,True,False,single_abstract_only,False,span_valid_pending_semantic_review,3
P1905,holdout,iTE,2025,"Structural, electronic, and thermodynamic properties of Li3X (X = N, P, As) compounds for solid-state lithium-ion batteries",PC_ab7abb9d8ab0,CO_1c36284b4a59,10.1116/6.0004732,1,"This study investigates the structural, electronic, mechanical, and thermodynamic properties of Li3X compounds (where X represents nitrogen, phosphorus, and arsenic) using first-principles calculations based on density functional theory.",0,237,Li3X,li3x,lowercase,literal_formula,li3x,96,100,literal_formula,1,1,1,3.0679,GC_3ef4798f852f,LN_1268f24108aa,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P1905,holdout,iTE,2025,"Structural, electronic, and thermodynamic properties of Li3X (X = N, P, As) compounds for solid-state lithium-ion batteries",PC_b8c0d849fb02,CO_134a5afea11e,10.1116/6.0004732,8,"This study provides crucial insights into the relationship between atomic structure and physical properties of these compounds, thereby highlighting their potential in energy storage and thermoelectric applications.",1443,1658,physical properties,physical property,simple_plural_to_singular,outcome_or_property,property,1531,1550,head_noun_phrase,25,1,2,3.3279,GC_21fbfb9f8283,LN_da442d08fb6c,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P1905,holdout,iTE,2025,"Structural, electronic, and thermodynamic properties of Li3X (X = N, P, As) compounds for solid-state lithium-ion batteries",PC_b8a4a9794fc9,CO_0c7368583485,10.1116/6.0004732,7,"Thermodynamic properties studied through the quasi-harmonic approximation show differences in vibrational energy, entropy (with Li3As exhibiting the highest values), and isochoric heat capacity (approaching the Dulong-Petit limit at high temperatures).",1190,1442,quasi-harmonic,quasi harmonic,hyphen_to_space,untyped_extractive_keyword,harmonic,1235,1249,generic_hyphenated_keyword,14,1,2,2.9279,GC_22e134963270,LN_a8c40760c9eb,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P1905,holdout,iTE,2025,"Structural, electronic, and thermodynamic properties of Li3X (X = N, P, As) compounds for solid-state lithium-ion batteries",PC_d26370bac0da,CO_9134c30a74a9,10.1116/6.0004732,1,"This study investigates the structural, electronic, mechanical, and thermodynamic properties of Li3X compounds (where X represents nitrogen, phosphorus, and arsenic) using first-principles calculations based on density functional theory.",0,237,thermodynamic properties,thermodynamic property,simple_plural_to_singular,outcome_or_property,property,68,92,head_noun_phrase,14,2,2,3.4496,GC_faa8d9107d4d,LN_762c06f9f3f7,True,False,single_abstract_only,False,span_valid_pending_semantic_review,2
P1905,holdout,iTE,2025,"Structural, electronic, and thermodynamic properties of Li3X (X = N, P, As) compounds for solid-state lithium-ion batteries",PC_493f9e57e526,CO_95e89a0a7627,10.1116/6.0004732,6,"Electronic structure analysis demonstrates a transition from predominantly ionic bonding in Li3N to more covalent character in Li3P and Li3As, manifested in decreasing bandgaps (1.1 eV to 0.7 eV to 0.65 eV) and increased orbital hybridization.",946,1189,transition,transition,identity,mechanism_or_process,transition,991,1001,head_noun_phrase,73,1,1,4.2679,GC_56bf8ae82a10,LN_ce6cc030f869,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P1905,holdout,iTE,2025,"Structural, electronic, and thermodynamic properties of Li3X (X = N, P, As) compounds for solid-state lithium-ion batteries",PC_421785aa8fa2,CO_edae590f160f,10.1116/6.0004732,2,Calculations were performed using the quantum espresso package within the generalized gradient approximation framework with DFT-D3 dispersion correction to account for van der Waals interactions.,238,433,van der Waals interactions,van der waals interaction,lowercase; simple_plural_to_singular,mechanism_or_process,interaction,406,432,head_noun_phrase,5,1,4,4.4479,GC_23e917aab59d,LN_c1023764a02e,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P1906,holdout,iTE,2024,A comprehensive investigation on the physical properties of SiC polymorphs for high-temperature applications: A DFT study based on GGA and hybrid HSE06 exchange correlation functionals,PC_5ee6aaa6c571,CO_50f23a533497,10.1016/j.nme.2024.101631,11,"The relatively low dielectric constant, high absorption coefficient and broad reflectivity spectra with > 90 % reflection in the UV region suggest that, SiC polymorphs can also be the potential candidates for optoelectronic devices.",1583,1815,absorption coefficient,absorption coefficient,identity,outcome_or_property,coefficient,1628,1650,head_noun_phrase,30,1,2,3.3279,GC_2e1e96831068,LN_061e687a1ae5,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
