domain,source_concept_id,target_concept_id,source_mention_id,target_mention_id,rank,cosine_similarity
iTE,iTE:P1616:initial_n2,iTE:P0675:initial_n2,iTE:P1616:n2,iTE:P0675:n2,5,0.9016262292861938
iTE,iTE:P1616:initial_n2,iTE:P1748:initial_n2,iTE:P1616:n2,iTE:P1748:n2,6,0.8962847590446472
iTE,iTE:P1616:initial_n2,iTE:P1566:initial_n2,iTE:P1616:n2,iTE:P1566:n2,7,0.8956432342529297
iTE,iTE:P1616:initial_n2,iTE:P0771:initial_n3,iTE:P1616:n2,iTE:P0771:n3,8,0.8947023153305054
iTE,iTE:P1616:initial_n2,iTE:P1450:initial_n3,iTE:P1616:n2,iTE:P1450:n3,9,0.8899179697036743
iTE,iTE:P1616:initial_n2,iTE:P0771:initial_n2,iTE:P1616:n2,iTE:P0771:n2,10,0.8896433115005493
iTE,iTE:P1616:initial_n3,iTE:P1616:initial_n1,iTE:P1616:n3,iTE:P1616:n1,1,0.9737774729728699
iTE,iTE:P1616:initial_n3,iTE:P1616:initial_n2,iTE:P1616:n3,iTE:P1616:n2,2,0.9729101657867432
iTE,iTE:P1616:initial_n3,iTE:P1566:initial_n2,iTE:P1616:n3,iTE:P1566:n2,3,0.8961432576179504
iTE,iTE:P1616:initial_n3,iTE:P1566:initial_n3,iTE:P1616:n3,iTE:P1566:n3,4,0.8952100276947021
iTE,iTE:P1616:initial_n3,iTE:P0578:initial_n2,iTE:P1616:n3,iTE:P0578:n2,5,0.8920406103134155
iTE,iTE:P1616:initial_n3,iTE:P1970:initial_n2,iTE:P1616:n3,iTE:P1970:n2,6,0.8898192644119263
iTE,iTE:P1616:initial_n3,iTE:P0771:initial_n2,iTE:P1616:n3,iTE:P0771:n2,7,0.8850009441375732
iTE,iTE:P1616:initial_n3,iTE:P1748:initial_n2,iTE:P1616:n3,iTE:P1748:n2,8,0.8825773596763611
iTE,iTE:P1616:initial_n3,iTE:P0771:initial_n3,iTE:P1616:n3,iTE:P0771:n3,9,0.8769981265068054
iTE,iTE:P1616:initial_n3,iTE:P0518:initial_n2,iTE:P1616:n3,iTE:P0518:n2,10,0.8753384947776794
iTE,iTE:P1617:initial_n1,iTE:P1617:initial_n2,iTE:P1617:n1,iTE:P1617:n2,1,0.956400990486145
iTE,iTE:P1617:initial_n1,iTE:P1617:initial_n3,iTE:P1617:n1,iTE:P1617:n3,2,0.9497747421264648
iTE,iTE:P1617:initial_n1,iTE:P1750:initial_n3,iTE:P1617:n1,iTE:P1750:n3,3,0.7813550233840942
iTE,iTE:P1617:initial_n1,iTE:P1750:initial_n1,iTE:P1617:n1,iTE:P1750:n1,4,0.7812097072601318
iTE,iTE:P1617:initial_n1,iTE:P1805:initial_n2,iTE:P1617:n1,iTE:P1805:n2,5,0.7746448516845703
iTE,iTE:P1617:initial_n1,iTE:P0659:initial_n2,iTE:P1617:n1,iTE:P0659:n2,6,0.7734659910202026
iTE,iTE:P1617:initial_n1,iTE:P1605:initial_n3,iTE:P1617:n1,iTE:P1605:n3,7,0.773213267326355
iTE,iTE:P1617:initial_n1,iTE:P0713:initial_n2,iTE:P1617:n1,iTE:P0713:n2,8,0.7709645628929138
iTE,iTE:P1617:initial_n1,iTE:P1267:initial_n1,iTE:P1617:n1,iTE:P1267:n1,9,0.7701794505119324
iTE,iTE:P1617:initial_n1,iTE:P0659:initial_n1,iTE:P1617:n1,iTE:P0659:n1,10,0.7697678208351135
iTE,iTE:P1617:initial_n2,iTE:P1617:initial_n1,iTE:P1617:n2,iTE:P1617:n1,1,0.956400990486145
iTE,iTE:P1617:initial_n2,iTE:P1617:initial_n3,iTE:P1617:n2,iTE:P1617:n3,2,0.9558896422386169
iTE,iTE:P1617:initial_n2,iTE:P0659:initial_n1,iTE:P1617:n2,iTE:P0659:n1,3,0.7983516454696655
iTE,iTE:P1617:initial_n2,iTE:P1750:initial_n3,iTE:P1617:n2,iTE:P1750:n3,4,0.7970499992370605
iTE,iTE:P1617:initial_n2,iTE:P0659:initial_n2,iTE:P1617:n2,iTE:P0659:n2,5,0.7902653217315674
iTE,iTE:P1617:initial_n2,iTE:P1750:initial_n1,iTE:P1617:n2,iTE:P1750:n1,6,0.7862650156021118
iTE,iTE:P1617:initial_n2,iTE:P1750:initial_n2,iTE:P1617:n2,iTE:P1750:n2,7,0.7767517566680908
iTE,iTE:P1617:initial_n2,iTE:P0863:initial_n1,iTE:P1617:n2,iTE:P0863:n1,8,0.7737137675285339
iTE,iTE:P1617:initial_n2,iTE:P0645:initial_n3,iTE:P1617:n2,iTE:P0645:n3,9,0.7715467810630798
iTE,iTE:P1617:initial_n2,iTE:P1605:initial_n3,iTE:P1617:n2,iTE:P1605:n3,10,0.7710451483726501
iTE,iTE:P1617:initial_n3,iTE:P1617:initial_n2,iTE:P1617:n3,iTE:P1617:n2,1,0.9558896422386169
iTE,iTE:P1617:initial_n3,iTE:P1617:initial_n1,iTE:P1617:n3,iTE:P1617:n1,2,0.9497747421264648
iTE,iTE:P1617:initial_n3,iTE:P1750:initial_n1,iTE:P1617:n3,iTE:P1750:n1,3,0.8458101153373718
iTE,iTE:P1617:initial_n3,iTE:P1701:initial_n2,iTE:P1617:n3,iTE:P1701:n2,4,0.8357574939727783
iTE,iTE:P1617:initial_n3,iTE:P1750:initial_n3,iTE:P1617:n3,iTE:P1750:n3,5,0.8273029327392578
iTE,iTE:P1617:initial_n3,iTE:P0863:initial_n1,iTE:P1617:n3,iTE:P0863:n1,6,0.8245854377746582
iTE,iTE:P1617:initial_n3,iTE:P0645:initial_n3,iTE:P1617:n3,iTE:P0645:n3,7,0.8168733716011047
iTE,iTE:P1617:initial_n3,iTE:P0659:initial_n1,iTE:P1617:n3,iTE:P0659:n1,8,0.8134806752204895
iTE,iTE:P1617:initial_n3,iTE:P0608:initial_n1,iTE:P1617:n3,iTE:P0608:n1,9,0.8110766410827637
iTE,iTE:P1617:initial_n3,iTE:P1583:initial_n2,iTE:P1617:n3,iTE:P1583:n2,10,0.8087695240974426
iTE,iTE:P1618:initial_n1,iTE:P1618:initial_n2,iTE:P1618:n1,iTE:P1618:n2,1,0.9791777729988098
iTE,iTE:P1618:initial_n1,iTE:P0596:initial_n4,iTE:P1618:n1,iTE:P0596:n4,2,0.9278426766395569
iTE,iTE:P1618:initial_n1,iTE:P0596:initial_n2,iTE:P1618:n1,iTE:P0596:n2,3,0.9018058180809021
iTE,iTE:P1618:initial_n1,iTE:P0596:initial_n1,iTE:P1618:n1,iTE:P0596:n1,4,0.9008640646934509
iTE,iTE:P1618:initial_n1,iTE:P1489:initial_n4,iTE:P1618:n1,iTE:P1489:n4,5,0.8910155892372131
iTE,iTE:P1618:initial_n1,iTE:P0596:initial_n3,iTE:P1618:n1,iTE:P0596:n3,6,0.8885517120361328
iTE,iTE:P1618:initial_n1,iTE:P1722:initial_n3,iTE:P1618:n1,iTE:P1722:n3,7,0.8864390850067139
iTE,iTE:P1618:initial_n1,iTE:P0843:initial_n3,iTE:P1618:n1,iTE:P0843:n3,8,0.8814889192581177
iTE,iTE:P1618:initial_n1,iTE:P1466:initial_n3,iTE:P1618:n1,iTE:P1466:n3,9,0.8788244128227234
iTE,iTE:P1618:initial_n1,iTE:P0843:initial_n2,iTE:P1618:n1,iTE:P0843:n2,10,0.8788168430328369
iTE,iTE:P1618:initial_n2,iTE:P1618:initial_n1,iTE:P1618:n2,iTE:P1618:n1,1,0.9791777729988098
iTE,iTE:P1618:initial_n2,iTE:P0596:initial_n4,iTE:P1618:n2,iTE:P0596:n4,2,0.9532173275947571
iTE,iTE:P1618:initial_n2,iTE:P1489:initial_n4,iTE:P1618:n2,iTE:P1489:n4,3,0.9318463206291199
iTE,iTE:P1618:initial_n2,iTE:P1722:initial_n3,iTE:P1618:n2,iTE:P1722:n3,4,0.9311390519142151
iTE,iTE:P1618:initial_n2,iTE:P1481:initial_n2,iTE:P1618:n2,iTE:P1481:n2,5,0.9308862090110779
iTE,iTE:P1618:initial_n2,iTE:P1690:initial_n2,iTE:P1618:n2,iTE:P1690:n2,6,0.9208543300628662
iTE,iTE:P1618:initial_n2,iTE:P0843:initial_n3,iTE:P1618:n2,iTE:P0843:n3,7,0.9198222160339355
iTE,iTE:P1618:initial_n2,iTE:P1466:initial_n3,iTE:P1618:n2,iTE:P1466:n3,8,0.9170234799385071
iTE,iTE:P1618:initial_n2,iTE:P1453:initial_n3,iTE:P1618:n2,iTE:P1453:n3,9,0.911682665348053
iTE,iTE:P1618:initial_n2,iTE:P1695:initial_n2,iTE:P1618:n2,iTE:P1695:n2,10,0.9101177453994751
iTE,iTE:P1619:initial_n1,iTE:P1619:initial_n3,iTE:P1619:n1,iTE:P1619:n3,1,0.9725935459136963
iTE,iTE:P1619:initial_n1,iTE:P1619:initial_n2,iTE:P1619:n1,iTE:P1619:n2,2,0.968023419380188
iTE,iTE:P1619:initial_n1,iTE:P1566:initial_n2,iTE:P1619:n1,iTE:P1566:n2,3,0.8640457391738892
iTE,iTE:P1619:initial_n1,iTE:P0351:initial_n2,iTE:P1619:n1,iTE:P0351:n2,4,0.8510817289352417
iTE,iTE:P1619:initial_n1,iTE:P1566:initial_n3,iTE:P1619:n1,iTE:P1566:n3,5,0.8499901294708252
iTE,iTE:P1619:initial_n1,iTE:P0389:initial_n2,iTE:P1619:n1,iTE:P0389:n2,6,0.8458876013755798
iTE,iTE:P1619:initial_n1,iTE:P0571:initial_n3,iTE:P1619:n1,iTE:P0571:n3,7,0.8440358638763428
iTE,iTE:P1619:initial_n1,iTE:P1748:initial_n2,iTE:P1619:n1,iTE:P1748:n2,8,0.8425424098968506
iTE,iTE:P1619:initial_n1,iTE:P0933:initial_n3,iTE:P1619:n1,iTE:P0933:n3,9,0.8421106338500977
iTE,iTE:P1619:initial_n1,iTE:P0520:initial_n1,iTE:P1619:n1,iTE:P0520:n1,10,0.8414604663848877
iTE,iTE:P1619:initial_n2,iTE:P1619:initial_n3,iTE:P1619:n2,iTE:P1619:n3,1,0.9711294770240784
iTE,iTE:P1619:initial_n2,iTE:P1619:initial_n1,iTE:P1619:n2,iTE:P1619:n1,2,0.968023419380188
iTE,iTE:P1619:initial_n2,iTE:P1566:initial_n2,iTE:P1619:n2,iTE:P1566:n2,3,0.8583771586418152
iTE,iTE:P1619:initial_n2,iTE:P0571:initial_n3,iTE:P1619:n2,iTE:P0571:n3,4,0.8551611304283142
iTE,iTE:P1619:initial_n2,iTE:P0520:initial_n1,iTE:P1619:n2,iTE:P0520:n1,5,0.8473619222640991
iTE,iTE:P1619:initial_n2,iTE:P0571:initial_n1,iTE:P1619:n2,iTE:P0571:n1,6,0.8460196256637573
iTE,iTE:P1619:initial_n2,iTE:P1748:initial_n1,iTE:P1619:n2,iTE:P1748:n1,7,0.8434401154518127
iTE,iTE:P1619:initial_n2,iTE:P1748:initial_n2,iTE:P1619:n2,iTE:P1748:n2,8,0.8420997262001038
iTE,iTE:P1619:initial_n2,iTE:P0587:initial_n3,iTE:P1619:n2,iTE:P0587:n3,9,0.8416352868080139
iTE,iTE:P1619:initial_n2,iTE:P1721:initial_n4,iTE:P1619:n2,iTE:P1721:n4,10,0.8375341296195984
iTE,iTE:P1619:initial_n3,iTE:P1619:initial_n1,iTE:P1619:n3,iTE:P1619:n1,1,0.9725935459136963
iTE,iTE:P1619:initial_n3,iTE:P1619:initial_n2,iTE:P1619:n3,iTE:P1619:n2,2,0.9711294770240784
iTE,iTE:P1619:initial_n3,iTE:P1566:initial_n3,iTE:P1619:n3,iTE:P1566:n3,3,0.8903417587280273
iTE,iTE:P1619:initial_n3,iTE:P0587:initial_n3,iTE:P1619:n3,iTE:P0587:n3,4,0.8877062797546387
iTE,iTE:P1619:initial_n3,iTE:P0933:initial_n3,iTE:P1619:n3,iTE:P0933:n3,5,0.885942816734314
iTE,iTE:P1619:initial_n3,iTE:P1566:initial_n2,iTE:P1619:n3,iTE:P1566:n2,6,0.8857857584953308
iTE,iTE:P1619:initial_n3,iTE:P0571:initial_n3,iTE:P1619:n3,iTE:P0571:n3,7,0.8811682462692261
iTE,iTE:P1619:initial_n3,iTE:P1748:initial_n2,iTE:P1619:n3,iTE:P1748:n2,8,0.8801400661468506
iTE,iTE:P1619:initial_n3,iTE:P0675:initial_n2,iTE:P1619:n3,iTE:P0675:n2,9,0.877291738986969
iTE,iTE:P1619:initial_n3,iTE:P0861:initial_n2,iTE:P1619:n3,iTE:P0861:n2,10,0.8772118091583252
iTE,iTE:P1620:initial_n1,iTE:P1620:initial_n2,iTE:P1620:n1,iTE:P1620:n2,1,0.9695701003074646
iTE,iTE:P1620:initial_n1,iTE:P1620:initial_n3,iTE:P1620:n1,iTE:P1620:n3,2,0.9644926190376282
iTE,iTE:P1620:initial_n1,iTE:P1644:initial_n1,iTE:P1620:n1,iTE:P1644:n1,3,0.8669350743293762
iTE,iTE:P1620:initial_n1,iTE:P0731:initial_n1,iTE:P1620:n1,iTE:P0731:n1,4,0.8666954040527344
iTE,iTE:P1620:initial_n1,iTE:P1573:initial_n1,iTE:P1620:n1,iTE:P1573:n1,5,0.863358199596405
iTE,iTE:P1620:initial_n1,iTE:P0728:initial_n1,iTE:P1620:n1,iTE:P0728:n1,6,0.8608931303024292
iTE,iTE:P1620:initial_n1,iTE:P1634:initial_n2,iTE:P1620:n1,iTE:P1634:n2,7,0.8582462072372437
iTE,iTE:P1620:initial_n1,iTE:P1634:initial_n1,iTE:P1620:n1,iTE:P1634:n1,8,0.8558763861656189
iTE,iTE:P1620:initial_n1,iTE:P0957:initial_n1,iTE:P1620:n1,iTE:P0957:n1,9,0.8556104898452759
iTE,iTE:P1620:initial_n1,iTE:P0636:initial_n1,iTE:P1620:n1,iTE:P0636:n1,10,0.852357804775238
iTE,iTE:P1620:initial_n2,iTE:P1620:initial_n1,iTE:P1620:n2,iTE:P1620:n1,1,0.9695701003074646
iTE,iTE:P1620:initial_n2,iTE:P1620:initial_n3,iTE:P1620:n2,iTE:P1620:n3,2,0.9651170969009399
iTE,iTE:P1620:initial_n2,iTE:P1634:initial_n2,iTE:P1620:n2,iTE:P1634:n2,3,0.8803054690361023
iTE,iTE:P1620:initial_n2,iTE:P1644:initial_n2,iTE:P1620:n2,iTE:P1644:n2,4,0.8727366328239441
iTE,iTE:P1620:initial_n2,iTE:P1644:initial_n1,iTE:P1620:n2,iTE:P1644:n1,5,0.8625230193138123
iTE,iTE:P1620:initial_n2,iTE:P1634:initial_n1,iTE:P1620:n2,iTE:P1634:n1,6,0.8492580652236938
iTE,iTE:P1620:initial_n2,iTE:P1573:initial_n1,iTE:P1620:n2,iTE:P1573:n1,7,0.8443860411643982
iTE,iTE:P1620:initial_n2,iTE:P1456:initial_n3,iTE:P1620:n2,iTE:P1456:n3,8,0.8397765755653381
iTE,iTE:P1620:initial_n2,iTE:P1462:initial_n1,iTE:P1620:n2,iTE:P1462:n1,9,0.8382534384727478
iTE,iTE:P1620:initial_n2,iTE:P1462:initial_n2,iTE:P1620:n2,iTE:P1462:n2,10,0.8365039825439453
iTE,iTE:P1620:initial_n3,iTE:P1620:initial_n2,iTE:P1620:n3,iTE:P1620:n2,1,0.9651170969009399
iTE,iTE:P1620:initial_n3,iTE:P1620:initial_n1,iTE:P1620:n3,iTE:P1620:n1,2,0.9644926190376282
iTE,iTE:P1620:initial_n3,iTE:P0912:initial_n2,iTE:P1620:n3,iTE:P0912:n2,3,0.8638442158699036
iTE,iTE:P1620:initial_n3,iTE:P1752:initial_n2,iTE:P1620:n3,iTE:P1752:n2,4,0.8595035076141357
iTE,iTE:P1620:initial_n3,iTE:P1634:initial_n2,iTE:P1620:n3,iTE:P1634:n2,5,0.8517897725105286
iTE,iTE:P1620:initial_n3,iTE:P0728:initial_n1,iTE:P1620:n3,iTE:P0728:n1,6,0.842503547668457
iTE,iTE:P1620:initial_n3,iTE:P1644:initial_n1,iTE:P1620:n3,iTE:P1644:n1,7,0.8405319452285767
iTE,iTE:P1620:initial_n3,iTE:P1644:initial_n2,iTE:P1620:n3,iTE:P1644:n2,8,0.8384413123130798
iTE,iTE:P1620:initial_n3,iTE:P1634:initial_n1,iTE:P1620:n3,iTE:P1634:n1,9,0.8376294374465942
iTE,iTE:P1620:initial_n3,iTE:P0731:initial_n1,iTE:P1620:n3,iTE:P0731:n1,10,0.8333123922348022
iTE,iTE:P1621:initial_n1,iTE:P1621:initial_n2,iTE:P1621:n1,iTE:P1621:n2,1,0.9724985361099243
iTE,iTE:P1621:initial_n1,iTE:P1149:initial_n1,iTE:P1621:n1,iTE:P1149:n1,2,0.879757285118103
iTE,iTE:P1621:initial_n1,iTE:P0563:initial_n2,iTE:P1621:n1,iTE:P0563:n2,3,0.8731451034545898
iTE,iTE:P1621:initial_n1,iTE:P0826:initial_n1,iTE:P1621:n1,iTE:P0826:n1,4,0.8717091679573059
iTE,iTE:P1621:initial_n1,iTE:P1489:initial_n2,iTE:P1621:n1,iTE:P1489:n2,5,0.8697868585586548
iTE,iTE:P1621:initial_n1,iTE:P1689:initial_n2,iTE:P1621:n1,iTE:P1689:n2,6,0.8626319169998169
iTE,iTE:P1621:initial_n1,iTE:P1489:initial_n3,iTE:P1621:n1,iTE:P1489:n3,7,0.862269401550293
iTE,iTE:P1621:initial_n1,iTE:P1722:initial_n2,iTE:P1621:n1,iTE:P1722:n2,8,0.8594140410423279
iTE,iTE:P1621:initial_n1,iTE:P1970:initial_n1,iTE:P1621:n1,iTE:P1970:n1,9,0.8582918643951416
iTE,iTE:P1621:initial_n1,iTE:P1039:initial_n2,iTE:P1621:n1,iTE:P1039:n2,10,0.8580814003944397
iTE,iTE:P1621:initial_n2,iTE:P1621:initial_n1,iTE:P1621:n2,iTE:P1621:n1,1,0.9724985361099243
iTE,iTE:P1621:initial_n2,iTE:P1118:initial_n3,iTE:P1621:n2,iTE:P1118:n3,2,0.880168080329895
iTE,iTE:P1621:initial_n2,iTE:P1039:initial_n2,iTE:P1621:n2,iTE:P1039:n2,3,0.8693617582321167
iTE,iTE:P1621:initial_n2,iTE:P0891:initial_n1,iTE:P1621:n2,iTE:P0891:n1,4,0.8653494715690613
iTE,iTE:P1621:initial_n2,iTE:P0891:initial_n2,iTE:P1621:n2,iTE:P0891:n2,5,0.861047089099884
iTE,iTE:P1621:initial_n2,iTE:P1118:initial_n2,iTE:P1621:n2,iTE:P1118:n2,6,0.8584803342819214
iTE,iTE:P1621:initial_n2,iTE:P1317:initial_n2,iTE:P1621:n2,iTE:P1317:n2,7,0.8579961657524109
iTE,iTE:P1621:initial_n2,iTE:P0434:initial_n3,iTE:P1621:n2,iTE:P0434:n3,8,0.8570529222488403
iTE,iTE:P1621:initial_n2,iTE:P1914:initial_n2,iTE:P1621:n2,iTE:P1914:n2,9,0.8544884324073792
iTE,iTE:P1621:initial_n2,iTE:P1039:initial_n1,iTE:P1621:n2,iTE:P1039:n1,10,0.8541756272315979
iTE,iTE:P1622:initial_n1,iTE:P1622:initial_n2,iTE:P1622:n1,iTE:P1622:n2,1,0.9734970331192017
iTE,iTE:P1622:initial_n1,iTE:P0528:initial_n2,iTE:P1622:n1,iTE:P0528:n2,2,0.8625252842903137
iTE,iTE:P1622:initial_n1,iTE:P0949:initial_n1,iTE:P1622:n1,iTE:P0949:n1,3,0.857984721660614
iTE,iTE:P1622:initial_n1,iTE:P1751:initial_n2,iTE:P1622:n1,iTE:P1751:n2,4,0.8555659055709839
iTE,iTE:P1622:initial_n1,iTE:P1885:initial_n1,iTE:P1622:n1,iTE:P1885:n1,5,0.8545874953269958
iTE,iTE:P1622:initial_n1,iTE:P0947:initial_n1,iTE:P1622:n1,iTE:P0947:n1,6,0.8536567687988281
iTE,iTE:P1622:initial_n1,iTE:P0891:initial_n1,iTE:P1622:n1,iTE:P0891:n1,7,0.8529819250106812
iTE,iTE:P1622:initial_n1,iTE:P1153:initial_n2,iTE:P1622:n1,iTE:P1153:n2,8,0.8528628349304199
iTE,iTE:P1622:initial_n1,iTE:P0528:initial_n1,iTE:P1622:n1,iTE:P0528:n1,9,0.8519232869148254
iTE,iTE:P1622:initial_n1,iTE:P1556:initial_n5,iTE:P1622:n1,iTE:P1556:n5,10,0.8516741394996643
iTE,iTE:P1622:initial_n2,iTE:P1622:initial_n1,iTE:P1622:n2,iTE:P1622:n1,1,0.9734970331192017
iTE,iTE:P1622:initial_n2,iTE:P1571:initial_n2,iTE:P1622:n2,iTE:P1571:n2,2,0.8687369227409363
iTE,iTE:P1622:initial_n2,iTE:P1885:initial_n1,iTE:P1622:n2,iTE:P1885:n1,3,0.8584460616111755
iTE,iTE:P1622:initial_n2,iTE:P0947:initial_n1,iTE:P1622:n2,iTE:P0947:n1,4,0.8549498319625854
iTE,iTE:P1622:initial_n2,iTE:P0528:initial_n2,iTE:P1622:n2,iTE:P0528:n2,5,0.85370272397995
iTE,iTE:P1622:initial_n2,iTE:P0528:initial_n1,iTE:P1622:n2,iTE:P0528:n1,6,0.8517639636993408
iTE,iTE:P1622:initial_n2,iTE:P0891:initial_n1,iTE:P1622:n2,iTE:P0891:n1,7,0.8483132123947144
iTE,iTE:P1622:initial_n2,iTE:P0514:initial_n4,iTE:P1622:n2,iTE:P0514:n4,8,0.8479689359664917
iTE,iTE:P1622:initial_n2,iTE:P0357:initial_n2,iTE:P1622:n2,iTE:P0357:n2,9,0.847468912601471
iTE,iTE:P1622:initial_n2,iTE:P1751:initial_n2,iTE:P1622:n2,iTE:P1751:n2,10,0.8469528555870056
iTE,iTE:P1623:initial_n1,iTE:P1323:initial_n1,iTE:P1623:n1,iTE:P1323:n1,1,0.7999191880226135
iTE,iTE:P1623:initial_n1,iTE:P0871:initial_n2,iTE:P1623:n1,iTE:P0871:n2,2,0.7998921275138855
iTE,iTE:P1623:initial_n1,iTE:P1737:initial_n1,iTE:P1623:n1,iTE:P1737:n1,3,0.7995917201042175
iTE,iTE:P1623:initial_n1,iTE:P0871:initial_n1,iTE:P1623:n1,iTE:P0871:n1,4,0.7966904044151306
iTE,iTE:P1623:initial_n1,iTE:P0596:initial_n3,iTE:P1623:n1,iTE:P0596:n3,5,0.7935519814491272
iTE,iTE:P1623:initial_n1,iTE:P1323:initial_n2,iTE:P1623:n1,iTE:P1323:n2,6,0.787517249584198
iTE,iTE:P1623:initial_n1,iTE:P1703:initial_n2,iTE:P1623:n1,iTE:P1703:n2,7,0.7873474359512329
iTE,iTE:P1623:initial_n1,iTE:P0946:initial_n2,iTE:P1623:n1,iTE:P0946:n2,8,0.786902129650116
iTE,iTE:P1623:initial_n1,iTE:P1737:initial_n2,iTE:P1623:n1,iTE:P1737:n2,9,0.7863641977310181
iTE,iTE:P1623:initial_n1,iTE:P0688:initial_n2,iTE:P1623:n1,iTE:P0688:n2,10,0.7799611687660217
iTE,iTE:P1624:initial_n1,iTE:P1624:initial_n3,iTE:P1624:n1,iTE:P1624:n3,1,0.9737323522567749
iTE,iTE:P1624:initial_n1,iTE:P1624:initial_n2,iTE:P1624:n1,iTE:P1624:n2,2,0.9687480330467224
iTE,iTE:P1624:initial_n1,iTE:P1168:initial_n1,iTE:P1624:n1,iTE:P1168:n1,3,0.8382130861282349
iTE,iTE:P1624:initial_n1,iTE:P0439:initial_n2,iTE:P1624:n1,iTE:P0439:n2,4,0.8376972079277039
iTE,iTE:P1624:initial_n1,iTE:P1698:initial_n1,iTE:P1624:n1,iTE:P1698:n1,5,0.8335115909576416
iTE,iTE:P1624:initial_n1,iTE:P0853:initial_n3,iTE:P1624:n1,iTE:P0853:n3,6,0.8311536908149719
iTE,iTE:P1624:initial_n1,iTE:P0565:initial_n2,iTE:P1624:n1,iTE:P0565:n2,7,0.8285350799560547
iTE,iTE:P1624:initial_n1,iTE:P0874:initial_n2,iTE:P1624:n1,iTE:P0874:n2,8,0.8257526755332947
iTE,iTE:P1624:initial_n1,iTE:P0955:initial_n2,iTE:P1624:n1,iTE:P0955:n2,9,0.825350821018219
iTE,iTE:P1624:initial_n1,iTE:P1577:initial_n1,iTE:P1624:n1,iTE:P1577:n1,10,0.823645293712616
iTE,iTE:P1624:initial_n2,iTE:P1624:initial_n1,iTE:P1624:n2,iTE:P1624:n1,1,0.9687480330467224
iTE,iTE:P1624:initial_n2,iTE:P1624:initial_n3,iTE:P1624:n2,iTE:P1624:n3,2,0.9513925909996033
iTE,iTE:P1624:initial_n2,iTE:P1168:initial_n1,iTE:P1624:n2,iTE:P1168:n1,3,0.8404049277305603
iTE,iTE:P1624:initial_n2,iTE:P0439:initial_n2,iTE:P1624:n2,iTE:P0439:n2,4,0.836472749710083
iTE,iTE:P1624:initial_n2,iTE:P1577:initial_n1,iTE:P1624:n2,iTE:P1577:n1,5,0.8304814696311951
iTE,iTE:P1624:initial_n2,iTE:P1588:initial_n1,iTE:P1624:n2,iTE:P1588:n1,6,0.8302674889564514
iTE,iTE:P1624:initial_n2,iTE:P0955:initial_n2,iTE:P1624:n2,iTE:P0955:n2,7,0.8285974264144897
iTE,iTE:P1624:initial_n2,iTE:P1670:initial_n1,iTE:P1624:n2,iTE:P1670:n1,8,0.8282816410064697
iTE,iTE:P1624:initial_n2,iTE:P1698:initial_n1,iTE:P1624:n2,iTE:P1698:n1,9,0.8282375335693359
iTE,iTE:P1624:initial_n2,iTE:P1533:initial_n1,iTE:P1624:n2,iTE:P1533:n1,10,0.8276399970054626
iTE,iTE:P1624:initial_n3,iTE:P1624:initial_n1,iTE:P1624:n3,iTE:P1624:n1,1,0.9737323522567749
iTE,iTE:P1624:initial_n3,iTE:P1624:initial_n2,iTE:P1624:n3,iTE:P1624:n2,2,0.9513925909996033
iTE,iTE:P1624:initial_n3,iTE:P1168:initial_n1,iTE:P1624:n3,iTE:P1168:n1,3,0.8520503640174866
iTE,iTE:P1624:initial_n3,iTE:P0853:initial_n3,iTE:P1624:n3,iTE:P0853:n3,4,0.8443900346755981
iTE,iTE:P1624:initial_n3,iTE:P1698:initial_n1,iTE:P1624:n3,iTE:P1698:n1,5,0.835930585861206
iTE,iTE:P1624:initial_n3,iTE:P0955:initial_n2,iTE:P1624:n3,iTE:P0955:n2,6,0.8349965810775757
iTE,iTE:P1624:initial_n3,iTE:P1577:initial_n1,iTE:P1624:n3,iTE:P1577:n1,7,0.8345126509666443
iTE,iTE:P1624:initial_n3,iTE:P0439:initial_n2,iTE:P1624:n3,iTE:P0439:n2,8,0.8341206312179565
iTE,iTE:P1624:initial_n3,iTE:P0544:initial_n2,iTE:P1624:n3,iTE:P0544:n2,9,0.8322463035583496
iTE,iTE:P1624:initial_n3,iTE:P1533:initial_n1,iTE:P1624:n3,iTE:P1533:n1,10,0.8318421244621277
iTE,iTE:P1625:initial_n1,iTE:P0709:initial_n2,iTE:P1625:n1,iTE:P0709:n2,1,0.9072736501693726
iTE,iTE:P1625:initial_n1,iTE:P1502:initial_n2,iTE:P1625:n1,iTE:P1502:n2,2,0.8972366452217102
iTE,iTE:P1625:initial_n1,iTE:P0963:initial_n2,iTE:P1625:n1,iTE:P0963:n2,3,0.8939820528030396
iTE,iTE:P1625:initial_n1,iTE:P1502:initial_n1,iTE:P1625:n1,iTE:P1502:n1,4,0.8932607173919678
iTE,iTE:P1625:initial_n1,iTE:P0935:initial_n2,iTE:P1625:n1,iTE:P0935:n2,5,0.8864096403121948
iTE,iTE:P1625:initial_n1,iTE:P0927:initial_n2,iTE:P1625:n1,iTE:P0927:n2,6,0.8863298892974854
iTE,iTE:P1625:initial_n1,iTE:P1753:initial_n2,iTE:P1625:n1,iTE:P1753:n2,7,0.8861173391342163
iTE,iTE:P1625:initial_n1,iTE:P0651:initial_n2,iTE:P1625:n1,iTE:P0651:n2,8,0.8834511041641235
iTE,iTE:P1625:initial_n1,iTE:P0474:initial_n2,iTE:P1625:n1,iTE:P0474:n2,9,0.8832244873046875
