relation_id,edge_id,edge_type,analysis_layer,paper_id,doi,title,sentence_id,evidence_sentence,source_global_concept_id,source_label,source_node_id,predicate_surface,predicate_normalized,target_global_concept_id,target_label,target_node_id,pair_id,pair_key,assertion_status,risk_reasons,strict_syntax_eligible,semantic_verdict,direct_sentence_entailment,claim_context,human_confirmation_status,review_basis,decision_rationale,edge_state,directed,graph_eligible,production_graph_eligible,graph_edge_status
AR_fd9675a41211,AR_fd9675a41211,direct_relation_candidate_audit,iTE,P1120,10.1021/acs.nanolett.5c01479,Enhanced Thermopower by Asymmetric Doping of Sodium Chloride in Ionogels,3,"This improvement results from the coupling of the preintroduced ion concentration difference and temperature difference, which reduces the cation migration barrier in the direction of thermal diffusion, leading to significantly enhanced performance compared to symmetric doping.",GC_d18c91f9affa,temperature difference,LN_942c8fffcbe6,reduces,reduce,GC_11c47da8cdf9,cation migration,LN_1188ed19fe7f,IP_6375f6e842ce,GC_11c47da8cdf9::GC_d18c91f9affa,observed_assertion,risk_cross_clause,False,pending,False,not_reviewed,pending,not_reviewed,,audit_non_strict,True,False,False,audit_only
AR_531cb09bf05a,AR_531cb09bf05a,direct_relation_candidate_audit,iTE,P1143,10.1016/j.esci.2023.100169,Anionic entanglement-induced giant thermopower in ionic thermoelectric material Gelatin-CF3SO3K-CH3SO3K,2,"Present research focuses mostly on using the interactions between ions and matrices to enhance i-TE performance, but i-TE materials can benefit from utilizing different methods to control ion transport.",GC_fd60a1db5fcf,interaction,LN_cff5ca285d41,control,control,GC_c2d00d7f1242,ion transport,LN_99d784e78c74,IP_f8915498b985,GC_c2d00d7f1242::GC_fd60a1db5fcf,purpose_or_design,risk_cross_clause; risk_other_predicate_between_endpoints; risk_long_endpoint_gap,False,pending,False,not_reviewed,pending,not_reviewed,,audit_non_strict,True,False,False,audit_only
AR_dc937f95b219,AR_dc937f95b219,direct_relation_candidate_audit,iTE,P1143,10.1016/j.esci.2023.100169,Anionic entanglement-induced giant thermopower in ionic thermoelectric material Gelatin-CF3SO3K-CH3SO3K,2,"Present research focuses mostly on using the interactions between ions and matrices to enhance i-TE performance, but i-TE materials can benefit from utilizing different methods to control ion transport.",GC_fd60a1db5fcf,interaction,LN_cff5ca285d41,enhance,enhance,GC_c2d00d7f1242,ion transport,LN_99d784e78c74,IP_f8915498b985,GC_c2d00d7f1242::GC_fd60a1db5fcf,purpose_or_design,risk_cross_clause; risk_other_predicate_between_endpoints; risk_long_endpoint_gap; risk_intervening_target_head,False,pending,False,not_reviewed,pending,not_reviewed,,audit_non_strict,True,False,False,audit_only
AR_cc07e8ae6672,AR_cc07e8ae6672,direct_relation_candidate_audit,iTE,P1154,10.1002/adma.73728,Bioelectric Reawakening by a Self-Powered Thermoelectric Hydrogel Accelerates Diabetic Ulcer Repair,4,"The hydrogel generates wound-relevant microcurrents under physiological temperature gradients, while luteolin and Zn2 + are incorporated as complementary bioactive modules to suppress bacterial burden and excessive inflammation, thereby establishing a pro-regenerative niche.",GC_4a92e5f4fe38,hydrogel,LN_6b8cc44fec86,generates,generate,GC_f2bba15c8a15,physiological temperature gradient,LN_bdb8566d0901,IP_c4feef01a10e,GC_4a92e5f4fe38::GC_f2bba15c8a15,observed_assertion,,True,rejected,False,study_result_sentence_misparsed,pending,two_independent_AI_original_sentence_reviews,hydrogel generates microcurrents; physiological temperature gradients are an under-condition rather than the generated object,semantic_rejected,True,False,False,audit_only
AR_3510c15dbe2b,AR_3510c15dbe2b,direct_relation_candidate_audit,iTE,P1316,10.1039/d5nr01895a,A tunable ion relaxation process of a thermoelectric system for adjustable memory of thermal perception,5,"The interfacial molecules, which exhibit repulsive interactions with ion species, can increase the coulombic interactions between the ion pairs of the bulk phase through long-range induction, which results in ion diffusion in large-size clusters, and thus prolong the relaxation time of the ions.",GC_2d2e2de4f537,coulombic interaction,LN_2b2b7cce6be3,results in,result_in,GC_8ad5b453cc37,ion diffusion,LN_72ada6baecfc,IP_00fe0ecff6ee,GC_2d2e2de4f537::GC_8ad5b453cc37,hypothetical_or_modal,risk_cross_clause; risk_long_endpoint_gap; risk_coordinated_inherited_subject,False,pending,False,not_reviewed,pending,not_reviewed,,audit_non_strict,True,False,False,audit_only
AR_37f7a63aaed7,AR_37f7a63aaed7,direct_relation_candidate_audit,iTE,P1316,10.1039/d5nr01895a,A tunable ion relaxation process of a thermoelectric system for adjustable memory of thermal perception,5,"The interfacial molecules, which exhibit repulsive interactions with ion species, can increase the coulombic interactions between the ion pairs of the bulk phase through long-range induction, which results in ion diffusion in large-size clusters, and thus prolong the relaxation time of the ions.",GC_aa7025094eaf,repulsive interaction,LN_79145c9c67d5,increase,increase,GC_2d2e2de4f537,coulombic interaction,LN_2b2b7cce6be3,IP_6bc65f5db91c,GC_2d2e2de4f537::GC_aa7025094eaf,hypothetical_or_modal,risk_cross_clause,False,pending,False,not_reviewed,pending,not_reviewed,,audit_non_strict,True,False,False,audit_only
AR_08204431f286,AR_08204431f286,direct_relation_candidate_audit,iTE,P1345,10.1039/d2ta09068f,Rarely negative-thermovoltage cellulose ionogel with simultaneously boosted mechanical strength and ionic conductivity via ion-molecular engineering,5,"The Zn2+-cellulose engineering produces a confined nanostructure that supports the efficient transport of small-size Cl- anions, while limiting the movement of large-size cations, thereby allowing the CZ ionogel to function as a rare n-type ionic thermoelectric material to convert low-grade waste heat into useful electricity (similar to 110 mV at Delta T = 36 K).",GC_7c230545ba0f,zn2+-cellulose,LN_94e203b55b94,produces,produce,GC_a8e6012e4ab8,transport,LN_1a86a9a998d2,IP_ebba339631c0,GC_7c230545ba0f::GC_a8e6012e4ab8,observed_assertion,,True,rejected,False,study_result_sentence_misparsed,pending,two_independent_AI_original_sentence_reviews,produces governs a confined nanostructure; transport belongs to the later supports clause and the extracted triple skips that intermediate predicate,semantic_rejected,True,False,False,audit_only
AR_f367c08ddc1d,AR_f367c08ddc1d,direct_relation_candidate_audit,iTE,P1345,10.1039/d2ta09068f,Rarely negative-thermovoltage cellulose ionogel with simultaneously boosted mechanical strength and ionic conductivity via ion-molecular engineering,4,"Doping Zn2+ induces coordination interactions with cellulose molecules (Zn2+-COO-) through coupling hydrogen bonding and ion-dipole interactions, resulting in a robust CZ ionogel with 15- and 10-times improvement in the elastic modulus and toughness, respectively.",GC_2d3def110786,zn2+,LN_8f2c8d4c8071,induces,induce,GC_ccf65ea14aef,coordination interaction,LN_6cd17b48db31,IP_4882ca492717,GC_2d3def110786::GC_ccf65ea14aef,observed_assertion,,True,pending,False,not_reviewed,pending,not_reviewed,,strict_unreviewed_candidate,True,False,False,audit_only
AR_2f64d37330a0,AR_2f64d37330a0,direct_relation_candidate_audit,iTE,P1375,10.1002/aenm.202402621,Multilayer Electrode Strategy Shorten Thermal Charging Time and Boost Energy Output in Gelatin-Based i-TE Cells,3,"Herein, a multilayer electrode engineering strategy is proposed from the device-design level, aiming to decrease the ions' diffusion distance, increase the electrode surface area, and facilitate the ions' reaction and recovery process.",GC_a341f2950b35,multilayer electrode,LN_e0e0b42e9530,decrease,decrease,GC_756555657ab7,ions' diffusion,LN_7227ee5edae1,IP_eec1322319e7,GC_756555657ab7::GC_a341f2950b35,purpose_or_design,risk_cross_clause; risk_long_endpoint_gap,False,pending,False,not_reviewed,pending,not_reviewed,,audit_non_strict,True,False,False,audit_only
AR_4765d141c753,AR_4765d141c753,direct_relation_candidate_audit,iTE,P1375,10.1002/aenm.202402621,Multilayer Electrode Strategy Shorten Thermal Charging Time and Boost Energy Output in Gelatin-Based i-TE Cells,8,"A novel multilayer electrode structure is proposed to decrease the electrode layer distance, offer more electrode area and facilitate the ions' diffusion and recovery, corresponding to shorten thermal charging time and increase the output performance.",GC_a341f2950b35,multilayer electrode,LN_e0e0b42e9530,decrease,decrease,GC_756555657ab7,ions' diffusion,LN_7227ee5edae1,IP_eec1322319e7,GC_756555657ab7::GC_a341f2950b35,purpose_or_design,risk_cross_clause; risk_other_predicate_between_endpoints; risk_long_endpoint_gap,False,pending,False,not_reviewed,pending,not_reviewed,,audit_non_strict,True,False,False,audit_only
AR_7bd3507cc796,AR_7bd3507cc796,direct_relation_candidate_audit,iTE,P1375,10.1002/aenm.202402621,Multilayer Electrode Strategy Shorten Thermal Charging Time and Boost Energy Output in Gelatin-Based i-TE Cells,3,"Herein, a multilayer electrode engineering strategy is proposed from the device-design level, aiming to decrease the ions' diffusion distance, increase the electrode surface area, and facilitate the ions' reaction and recovery process.",GC_756555657ab7,ions' diffusion,LN_7227ee5edae1,facilitate,facilitate,GC_65a19358c616,ions' reaction,LN_293ee773e2f6,IP_ad7c9837b0f2,GC_65a19358c616::GC_756555657ab7,hypothetical_or_epistemic,risk_cross_clause; risk_other_predicate_between_endpoints; risk_coordinated_inherited_subject; risk_compound_subject_after_selected_source,False,pending,False,not_reviewed,pending,not_reviewed,,audit_non_strict,True,False,False,audit_only
AR_b1868255de35,AR_b1868255de35,direct_relation_candidate_audit,iTE,P1375,10.1002/aenm.202402621,Multilayer Electrode Strategy Shorten Thermal Charging Time and Boost Energy Output in Gelatin-Based i-TE Cells,8,"A novel multilayer electrode structure is proposed to decrease the electrode layer distance, offer more electrode area and facilitate the ions' diffusion and recovery, corresponding to shorten thermal charging time and increase the output performance.",GC_a341f2950b35,multilayer electrode,LN_e0e0b42e9530,facilitate,facilitate,GC_756555657ab7,ions' diffusion,LN_7227ee5edae1,IP_eec1322319e7,GC_756555657ab7::GC_a341f2950b35,observed_assertion,risk_cross_clause; risk_other_predicate_between_endpoints; risk_long_endpoint_gap; risk_compound_subject_after_selected_source,False,pending,False,not_reviewed,pending,not_reviewed,,audit_non_strict,True,False,False,audit_only
AR_dd3ae1395de8,AR_dd3ae1395de8,direct_relation_candidate_audit,iTE,P1375,10.1002/aenm.202402621,Multilayer Electrode Strategy Shorten Thermal Charging Time and Boost Energy Output in Gelatin-Based i-TE Cells,3,"Herein, a multilayer electrode engineering strategy is proposed from the device-design level, aiming to decrease the ions' diffusion distance, increase the electrode surface area, and facilitate the ions' reaction and recovery process.",GC_756555657ab7,ions' diffusion,LN_7227ee5edae1,increase,increase,GC_65a19358c616,ions' reaction,LN_293ee773e2f6,IP_ad7c9837b0f2,GC_65a19358c616::GC_756555657ab7,hypothetical_or_epistemic,risk_cross_clause; risk_other_predicate_between_endpoints; risk_coordinated_inherited_subject,False,pending,False,not_reviewed,pending,not_reviewed,,audit_non_strict,True,False,False,audit_only
AR_a21f42e8ae16,AR_a21f42e8ae16,direct_relation_candidate_audit,iTE,P1404,10.1016/j.carbon.2026.121756,Architecture-preserving interfacial regulation via sulfonated graphene oxide for high-performance stretchable ionic thermoelectrics,3,"However, conventional strategies typically rely on bulk polymer modifications to regulate this asymmetry, which inherently couples ionic transport with the host polymer's structural properties, thereby limiting the independent optimization of electrochemical and mechanical performance.",GC_c315079d8259,bulk polymer,LN_508297babbe5,regulate,regulate,GC_49d3bfb4f1d9,inherently couples ionic transport,LN_7ae29e6cd502,IP_dd526cae1dab,GC_49d3bfb4f1d9::GC_c315079d8259,purpose_or_design,risk_cross_clause,False,pending,False,not_reviewed,pending,not_reviewed,,audit_non_strict,True,False,False,audit_only
AR_f09de97b1368,AR_f09de97b1368,direct_relation_candidate_audit,iTE,P1404,10.1016/j.carbon.2026.121756,Architecture-preserving interfacial regulation via sulfonated graphene oxide for high-performance stretchable ionic thermoelectrics,4,"Here, we report a sulfonated graphene oxide (SGO)-mediated interfacial regulation strategy that modulates ionic transport without altering the host polymer framework.",GC_9a1e703f3d8a,mediated interfacial regulation,LN_f56a91147040,modulates,modulate,GC_c4812512aa0f,ionic transport,LN_7c5d02a27618,IP_1cf3666ad18a,GC_9a1e703f3d8a::GC_c4812512aa0f,observed_assertion,,True,pending,False,not_reviewed,pending,not_reviewed,,strict_unreviewed_candidate,True,False,False,audit_only
AR_84758dd11408,AR_84758dd11408,direct_relation_candidate_audit,iTE,P1409,10.1021/acs.jctc.1c00116,Molecular Dynamics Approach to Calculate the Thermodiffusion (Soret and Seebeck) Coefficients of Salts in Aqueous Solutions,5,"Differences in single-ion Soret and self-diffusion coefficients of anions and cations give rise to a thermoelectric field, which affects the system response that is quantified by the Seebeck coefficient.",GC_b239cc743066,self diffusion,LN_73725b1c4708,give rise to,give_rise_to,GC_6cdb23f33c74,seebeck coefficient,LN_62e98998afef,IP_08792ec6ee75,GC_6cdb23f33c74::GC_b239cc743066,observed_assertion,risk_cross_clause; risk_other_predicate_between_endpoints; risk_long_endpoint_gap; risk_compound_subject_after_selected_source,False,pending,False,not_reviewed,pending,not_reviewed,,audit_non_strict,True,False,False,audit_only
AR_f102375e74a0,AR_f102375e74a0,direct_relation_candidate_audit,iTE,P1409,10.1021/acs.jctc.1c00116,Molecular Dynamics Approach to Calculate the Thermodiffusion (Soret and Seebeck) Coefficients of Salts in Aqueous Solutions,5,"Differences in single-ion Soret and self-diffusion coefficients of anions and cations give rise to a thermoelectric field, which affects the system response that is quantified by the Seebeck coefficient.",GC_b239cc743066,self diffusion,LN_73725b1c4708,affects,affect,GC_6cdb23f33c74,seebeck coefficient,LN_62e98998afef,IP_08792ec6ee75,GC_6cdb23f33c74::GC_b239cc743066,observed_assertion,risk_cross_clause; risk_other_predicate_between_endpoints; risk_long_endpoint_gap; risk_compound_subject_after_selected_source,False,pending,False,not_reviewed,pending,not_reviewed,,audit_non_strict,True,False,False,audit_only
AR_1e288c2fdddd,AR_1e288c2fdddd,direct_relation_candidate_audit,iTE,P1457,10.1038/srep44833,A computational approach to calculate the heat of transport of aqueous solutions,1,"Thermal gradients induce concentration gradients in alkali halide solutions, and the salt migrates towards hot or cold regions depending on the average temperature of the solution.",GC_3c432d56645d,thermal gradient,LN_44bf675ae30c,induce,induce,GC_cf402379d512,concentration gradient,LN_48242c0aa84a,IP_e121590ef3d9,GC_3c432d56645d::GC_cf402379d512,observed_assertion,,True,accepted,True,background_general_statement,pending,two_independent_AI_original_sentence_reviews,thermal gradients directly induce concentration gradients; the sentence is background rather than a computed result of this paper,semantic_accepted_human_pending,True,False,False,audit_only
AR_7a0b73a26842,AR_7a0b73a26842,direct_relation_candidate_audit,iTE,P1468,10.1002/advs.75158,Programmable Hydration Pathways Enable Reconfigurable Ionic Thermoelectrics for Energy Harvesting and Thermal-Tactile Interaction,5,"A sealed state suppresses hydration exchange, yields subsecond dynamics, and supports long-term stability.",GC_27998e08b8e3,hydration,LN_7cda85ecc3b3,yields,yield,GC_87337f1623c5,supports long term stability,LN_e2b060ba1ef8,IP_365c8153804b,GC_27998e08b8e3::GC_87337f1623c5,observed_assertion,risk_cross_clause; risk_coordinated_inherited_subject,False,pending,False,not_reviewed,pending,not_reviewed,,audit_non_strict,True,False,False,audit_only
AR_d1249d48a685,AR_d1249d48a685,direct_relation_candidate_audit,iTE,P1719,10.1002/adfm.202532004,Regulated Ion-Diffusion Hydrogels for Subtle and Multimodal Temperature-Strain Sensing in Wound Monitoring,4,"Differential interactions between the polymeric network and infused ions give rise to distinct Li+ and Cl- diffusion rates, generating a thermodiffusion-induced voltage in response to subtle temperature gradients down to 0.1 K.",GC_3398e8cea34a,differential interaction,LN_80c0e266df3e,give rise to,give_rise_to,GC_ceb835af27aa,cl- diffusion,LN_0f45dadf69f4,IP_14b609635d89,GC_3398e8cea34a::GC_ceb835af27aa,observed_assertion,,True,pending,False,not_reviewed,pending,not_reviewed,,strict_unreviewed_candidate,True,False,False,audit_only
